publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
Journal of Photochemistry and Photobiology B: Biology	1011-1344								http://www.sciencedirect.com/science/journal/10111344		10111344													
Australian College of Midwives Incorporated Journal	1031-170X								http://www.sciencedirect.com/science/journal/1031170X		1031170X													
Australian Critical Care	1036-7314								http://www.sciencedirect.com/science/journal/10367314		10367314													
Current Problems in Dermatology	1040-0486								http://www.sciencedirect.com/science/journal/10400486		10400486													
Advances in Life Course Research	1040-2608								http://www.sciencedirect.com/science/journal/10402608		10402608													
Quaternary International	1040-6182								http://www.sciencedirect.com/science/journal/10406182		10406182													
The Electricity Journal	1040-6190								http://www.sciencedirect.com/science/journal/10406190		10406190													
Seminars in Spine Surgery	1040-7383								http://www.sciencedirect.com/science/journal/10407383		10407383													
Critical Reviews in Oncology/Hematology	1040-8428								http://www.sciencedirect.com/science/journal/10408428		10408428													
Learning and Individual Differences	1041-6080								http://www.sciencedirect.com/science/journal/10416080		10416080													
Advances in Small Animal Medicine and Surgery	1041-7826								http://www.sciencedirect.com/science/journal/10417826		10417826													
Journal of International Financial Markets, Institutions and Money	1042-4431								http://www.sciencedirect.com/science/journal/10424431		10424431													
Journal of Multinational Financial Management	1042-444X								http://www.sciencedirect.com/science/journal/1042444X		1042444X													
Journal of Financial Intermediation	1042-9573								http://www.sciencedirect.com/science/journal/10429573		10429573													
Seminars in Thoracic and Cardiovascular Surgery	1043-0679								http://www.sciencedirect.com/science/journal/10430679		10430679													
Operative Techniques in Otolaryngology-Head and Neck Surgery	1043-1810								http://www.sciencedirect.com/science/journal/10431810		10431810													
Trends in Endocrinology & Metabolism	1043-2760								http://www.sciencedirect.com/science/journal/10432760		10432760													
Cytokine	1043-4666								http://www.sciencedirect.com/science/journal/10434666		10434666													
Seminars in Cell Biology	1043-4682								http://www.sciencedirect.com/science/journal/10434682		10434682													
Pharmacological Research	1043-6618								http://www.sciencedirect.com/science/journal/10436618		10436618													
China Economic Review	1043-951X								http://www.sciencedirect.com/science/journal/1043951X		1043951X													
Global Finance Journal	1044-0283								http://www.sciencedirect.com/science/journal/10440283		10440283													
Management Accounting Research	1044-5005								http://www.sciencedirect.com/science/journal/10445005		10445005													
Seminars in Immunology	1044-5323								http://www.sciencedirect.com/science/journal/10445323		10445323													
Seminars in Neuroscience	1044-5765								http://www.sciencedirect.com/science/journal/10445765		10445765													
Seminars in Virology	1044-5773								http://www.sciencedirect.com/science/journal/10445773		10445773													
Seminars in Developmental Biology	1044-5781								http://www.sciencedirect.com/science/journal/10445781		10445781													
Seminars in Cancer Biology	1044-579X								http://www.sciencedirect.com/science/journal/1044579X		1044579X													
Materials Characterization	1044-5803								http://www.sciencedirect.com/science/journal/10445803		10445803													
Molecular and Cellular Neuroscience	1044-7431								http://www.sciencedirect.com/science/journal/10447431		10447431													
Biologicals	1045-1056								http://www.sciencedirect.com/science/journal/10451056		10451056													
Seminars in Pediatric Infectious Diseases	1045-1870								http://www.sciencedirect.com/science/journal/10451870		10451870													
Critical Perspectives on Accounting	1045-2354								http://www.sciencedirect.com/science/journal/10452354		10452354													
Seminars in Arthroplasty	1045-4527								http://www.sciencedirect.com/science/journal/10454527		10454527													
Journal of Visual Languages & Computing	1045-926X								http://www.sciencedirect.com/science/journal/1045926X		1045926X													
Methods	1046-2023								http://www.sciencedirect.com/science/journal/10462023		10462023													
Protein Expression and Purification	1046-5928								http://www.sciencedirect.com/science/journal/10465928		10465928													
Annals of Epidemiology	1047-2797								http://www.sciencedirect.com/science/journal/10472797		10472797													
Journal of Visual Communication and Image Representation	1047-3203								http://www.sciencedirect.com/science/journal/10473203		10473203													
The Journal of High Technology Management Research	1047-8310								http://www.sciencedirect.com/science/journal/10478310		10478310													
Journal of Structural Biology	1047-8477								http://www.sciencedirect.com/science/journal/10478477		10478477													
Operative Techniques in Orthopaedics	1048-6666								http://www.sciencedirect.com/science/journal/10486666		10486666													
The Leadership Quarterly	1048-9843								http://www.sciencedirect.com/science/journal/10489843		10489843													
Journal of Asian Economics	1049-0078								http://www.sciencedirect.com/science/journal/10490078		10490078													
Women's Health Issues	1049-3867								http://www.sciencedirect.com/science/journal/10493867		10493867													
Biological Control	1049-9644								http://www.sciencedirect.com/science/journal/10499644		10499644													
Trends in Cardiovascular Medicine	1050-1738								http://www.sciencedirect.com/science/journal/10501738		10501738													
Genetic Analysis: Biomolecular Engineering	1050-3862								http://www.sciencedirect.com/science/journal/10503862		10503862													
Fish & Shellfish Immunology	1050-4648								http://www.sciencedirect.com/science/journal/10504648		10504648													
Journal of Electromyography and Kinesiology	1050-6411								http://www.sciencedirect.com/science/journal/10506411		10506411													
Journal of Housing Economics	1051-1377								http://www.sciencedirect.com/science/journal/10511377		10511377													
Digital Signal Processing	1051-2004								http://www.sciencedirect.com/science/journal/10512004		10512004													
Research in Accounting Regulation	1052-0457								http://www.sciencedirect.com/science/journal/10520457		10520457													
Journal of Stroke and Cerebrovascular Diseases	1052-3057								http://www.sciencedirect.com/science/journal/10523057		10523057													
Journal of Cardiothoracic and Vascular Anesthesia	1053-0770								http://www.sciencedirect.com/science/journal/10530770		10530770													
Seminars in Radiation Oncology	1053-4296								http://www.sciencedirect.com/science/journal/10534296		10534296													
Human Resource Management Review	1053-4822								http://www.sciencedirect.com/science/journal/10534822		10534822													
The Journal of Socio-Economics	1053-5357								http://www.sciencedirect.com/science/journal/10535357		10535357													
Consciousness and Cognition	1053-8100								http://www.sciencedirect.com/science/journal/10538100		10538100													
NeuroImage	1053-8119								http://www.sciencedirect.com/science/journal/10538119		10538119													
Journal of Adolescent Health	1054-139X								http://www.sciencedirect.com/science/journal/1054139X		1054139X													
Cardiovascular Pathology	1054-8807								http://www.sciencedirect.com/science/journal/10548807		10548807													
Journal of the Association of Nurses in AIDS Care	1055-3290								http://www.sciencedirect.com/science/journal/10553290		10553290													
Molecular Phylogenetics and Evolution	1055-7903								http://www.sciencedirect.com/science/journal/10557903		10557903													
Neurodegeneration	1055-8330								http://www.sciencedirect.com/science/journal/10558330		10558330													
Seminars in Pediatric Surgery	1055-8586								http://www.sciencedirect.com/science/journal/10558586		10558586													
Seminars in Avian and Exotic Pet Medicine	1055-937X								http://www.sciencedirect.com/science/journal/1055937X		1055937X													
Journal of Pharmacological and Toxicological Methods	1056-8719								http://www.sciencedirect.com/science/journal/10568719		10568719													
Journal of Diabetes and its Complications	1056-8727								http://www.sciencedirect.com/science/journal/10568727		10568727													
International Review of Financial Analysis	1057-5219								http://www.sciencedirect.com/science/journal/10575219		10575219													
Journal of Consumer Psychology	1057-7408								http://www.sciencedirect.com/science/journal/10577408		10577408													
Journal of Shoulder and Elbow Surgery	1058-2746								http://www.sciencedirect.com/science/journal/10582746		10582746													
Review of Financial Economics	1058-3300								http://www.sciencedirect.com/science/journal/10583300		10583300													
Progress in Pediatric Cardiology	1058-9813								http://www.sciencedirect.com/science/journal/10589813		10589813													
International Review of Economics & Finance	1059-0560								http://www.sciencedirect.com/science/journal/10590560		10590560													
Seizure	1059-1311								http://www.sciencedirect.com/science/journal/10591311		10591311													
Operative Techniques in Sports Medicine	1060-1872								http://www.sciencedirect.com/science/journal/10601872		10601872													
Journal of Second Language Writing	1060-3743								http://www.sciencedirect.com/science/journal/10603743		10603743													
Journal of Social and Evolutionary Systems	1061-7361								http://www.sciencedirect.com/science/journal/10617361		10617361													
The Case Manager	1061-9259								http://www.sciencedirect.com/science/journal/10619259		10619259													
Journal of International Accounting, Auditing and Taxation	1061-9518								http://www.sciencedirect.com/science/journal/10619518		10619518													
Journal of Vascular Nursing	1062-0303								http://www.sciencedirect.com/science/journal/10620303		10620303													
ACC Current Journal Review	1062-1458								http://www.sciencedirect.com/science/journal/10621458		10621458													
The North American Journal of Economics and Finance	1062-9408								http://www.sciencedirect.com/science/journal/10629408		10629408													
The Quarterly Review of Economics and Finance	1062-9769								http://www.sciencedirect.com/science/journal/10629769		10629769													
Interventional Cardiology Newsletter	1063-4282								http://www.sciencedirect.com/science/journal/10634282		10634282													
Osteoarthritis and Cartilage	1063-4584								http://www.sciencedirect.com/science/journal/10634584		10634584													
Applied and Computational Harmonic Analysis	1063-5203								http://www.sciencedirect.com/science/journal/10635203		10635203													
Journal of Magnetic Resonance, Series A	1064-1858								http://www.sciencedirect.com/science/journal/10641858		10641858													
Journal of Magnetic Resonance, Series B	1064-1866								http://www.sciencedirect.com/science/journal/10641866		10641866													
Advanced Cement Based Materials	1065-7355								http://www.sciencedirect.com/science/journal/10657355		10657355													
The Journal of Foot and Ankle Surgery	1067-2516								http://www.sciencedirect.com/science/journal/10672516		10672516													
Air Medical Journal	1067-991X								http://www.sciencedirect.com/science/journal/1067991X		1067991X													
Optical Fiber Technology	1068-5200								http://www.sciencedirect.com/science/journal/10685200		10685200													
Primary Care Update for OB/GYNS	1068-607X								http://www.sciencedirect.com/science/journal/1068607X		1068607X													
Russian Geology and Geophysics	1068-7971								http://www.sciencedirect.com/science/journal/10687971		10687971													
Applied Behavioral Science Review	1068-8595								http://www.sciencedirect.com/science/journal/10688595		10688595													
Information Sciences - Applications	1069-0115								http://www.sciencedirect.com/science/journal/10690115		10690115													
Antimicrobics and Infectious Diseases Newsletter	1069-417X								http://www.sciencedirect.com/science/journal/1069417X		1069417X													
Clinical Update	1070-7212								http://www.sciencedirect.com/science/journal/10707212		10707212													
Operative Techniques in Plastic and Reconstructive Surgery	1071-0949								http://www.sciencedirect.com/science/journal/10710949		10710949													
Finite Fields and Their Applications	1071-5797								http://www.sciencedirect.com/science/journal/10715797		10715797													
International Journal of Human-Computer Studies	1071-5819								http://www.sciencedirect.com/science/journal/10715819		10715819													
Seminars in Pediatric Neurology	1071-9091								http://www.sciencedirect.com/science/journal/10719091		10719091													
Journal of Cardiac Failure	1071-9164								http://www.sciencedirect.com/science/journal/10719164		10719164													
Journal of the American College of Surgeons	1072-7515								http://www.sciencedirect.com/science/journal/10727515		10727515													
Seminars in Orthodontics	1073-8746								http://www.sciencedirect.com/science/journal/10738746		10738746													
Neurobiology of Learning and Memory	1074-7427								http://www.sciencedirect.com/science/journal/10747427		10747427													
Chemical Health and Safety	1074-9098								http://www.sciencedirect.com/science/journal/10749098		10749098													
Assessing Writing	1075-2935								http://www.sciencedirect.com/science/journal/10752935		10752935													
International Journal of Trauma Nursing	1075-4210								http://www.sciencedirect.com/science/journal/10754210		10754210													
Journal of International Management	1075-4253								http://www.sciencedirect.com/science/journal/10754253		10754253													
Anaerobe	1075-9964								http://www.sciencedirect.com/science/journal/10759964		10759964													
Real-Time Imaging	1077-2014								http://www.sciencedirect.com/science/journal/10772014		10772014													
Computer Vision and Image Understanding	1077-3142								http://www.sciencedirect.com/science/journal/10773142		10773142													
Biochemical and Molecular Medicine	1077-3150								http://www.sciencedirect.com/science/journal/10773150		10773150													
Graphical Models and Image Processing	1077-3169								http://www.sciencedirect.com/science/journal/10773169		10773169													
Cognitive and Behavioral Practice	1077-7229								http://www.sciencedirect.com/science/journal/10777229		10777229													
Urologic Oncology: Seminars and Original Investigations	1078-1439								http://www.sciencedirect.com/science/journal/10781439		10781439													
European Journal of Vascular and Endovascular Surgery	1078-5884								http://www.sciencedirect.com/science/journal/10785884		10785884													
Radiography	1078-8174								http://www.sciencedirect.com/science/journal/10788174		10788174													
Oral Surgery, Oral Medicine, Oral Pathology, Oral Radiology, and Endodontology	1079-2104								http://www.sciencedirect.com/science/journal/10792104		10792104													
Blood Cells, Molecules, and Diseases	1079-9796								http://www.sciencedirect.com/science/journal/10799796		10799796													
Wilderness & Environmental Medicine	1080-6032								http://www.sciencedirect.com/science/journal/10806032		10806032													
Pain Forum	1082-3174								http://www.sciencedirect.com/science/journal/10823174		10823174													
Medical Update for Psychiatrists	1082-7579								http://www.sciencedirect.com/science/journal/10827579		10827579													
Journal of Vascular Access Devices	1083-0081								http://www.sciencedirect.com/science/journal/10830081		10830081													
Journal of Pediatric and Adolescent Gynecology	1083-3188								http://www.sciencedirect.com/science/journal/10833188		10833188													
Biology of Blood and Marrow Transplantation	1083-8791								http://www.sciencedirect.com/science/journal/10838791		10838791													
Techniques in Regional Anesthesia and Pain Management	1084-208X								http://www.sciencedirect.com/science/journal/1084208X		1084208X													
Seminars in Neonatology	1084-2756								http://www.sciencedirect.com/science/journal/10842756		10842756													
Home Care Provider	1084-628X								http://www.sciencedirect.com/science/journal/1084628X		1084628X													
Journal of Network and Computer Applications	1084-8045								http://www.sciencedirect.com/science/journal/10848045		10848045													
Journal of Quality Management	1084-8568								http://www.sciencedirect.com/science/journal/10848568		10848568													
Seminars in Cell & Developmental Biology	1084-9521								http://www.sciencedirect.com/science/journal/10849521		10849521													
Operative Techniques in Cardiac and Thoracic Surgery	1085-5637								http://www.sciencedirect.com/science/journal/10855637		10855637													
Journal of Energy Finance & Development	1085-7443								http://www.sciencedirect.com/science/journal/10857443		10857443													
Sleep Medicine Reviews	1087-0792								http://www.sciencedirect.com/science/journal/10870792		10870792													
Fungal Genetics and Biology	1087-1845								http://www.sciencedirect.com/science/journal/10871845		10871845													
Asthma Magazine	1088-0712								http://www.sciencedirect.com/science/journal/10880712		10880712													
Techniques in Vascular and Interventional Radiology	1089-2516								http://www.sciencedirect.com/science/journal/10892516		10892516													
Computational and Theoretical Polymer Science	1089-3156								http://www.sciencedirect.com/science/journal/10893156		10893156													
Nitric Oxide	1089-8603								http://www.sciencedirect.com/science/journal/10898603		10898603													
Journal of PeriAnesthesia Nursing	1089-9472								http://www.sciencedirect.com/science/journal/10899472		10899472													
Anesthesia History Association Newsletter	1089-9634								http://www.sciencedirect.com/science/journal/10899634		10899634													
The Veterinary Journal	1090-0233								http://www.sciencedirect.com/science/journal/10900233		10900233													
European Journal of Paediatric Neurology	1090-3798								http://www.sciencedirect.com/science/journal/10903798		10903798													
Evolution and Human Behavior	1090-5138								http://www.sciencedirect.com/science/journal/10905138		10905138													
Journal of Magnetic Resonance	1090-7807								http://www.sciencedirect.com/science/journal/10907807		10907807													
Research in Economics	1090-9443								http://www.sciencedirect.com/science/journal/10909443		10909443													
Journal of World Business	1090-9516								http://www.sciencedirect.com/science/journal/10909516		10909516													
Race and Society	1090-9524								http://www.sciencedirect.com/science/journal/10909524		10909524													
Journal of American Association for Pediatric Ophthalmology and Strabismus	1091-8531								http://www.sciencedirect.com/science/journal/10918531		10918531													
Operative Techniques in Neurosurgery	1092-440X								http://www.sciencedirect.com/science/journal/1092440X		1092440X													
Seminars in Thoracic and Cardiovascular Surgery: Pediatric Cardiac Surgery Annual	1092-9126								http://www.sciencedirect.com/science/journal/10929126		10929126													
Annals of Diagnostic Pathology	1092-9134								http://www.sciencedirect.com/science/journal/10929134		10929134													
Advances in Environmental Research	1093-0191								http://www.sciencedirect.com/science/journal/10930191		10930191													
Journal of Molecular Graphics and Modelling	1093-3263								http://www.sciencedirect.com/science/journal/10933263		10933263													
Review of Economic Dynamics	1094-2025								http://www.sciencedirect.com/science/journal/10942025		10942025													
Pulmonary Pharmacology & Therapeutics	1094-5539								http://www.sciencedirect.com/science/journal/10945539		10945539													
Journal of Interactive Marketing	1094-9968								http://www.sciencedirect.com/science/journal/10949968		10949968													
Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology	1095-6433								http://www.sciencedirect.com/science/journal/10956433		10956433													
Integrative Medicine	1096-2190								http://www.sciencedirect.com/science/journal/10962190		10962190													
Clinical Techniques in Small Animal Practice	1096-2867								http://www.sciencedirect.com/science/journal/10962867		10962867													
Techniques in Gastrointestinal Endoscopy	1096-2883								http://www.sciencedirect.com/science/journal/10962883		10962883													
International Journal of Applied Quality Management	1096-4738								http://www.sciencedirect.com/science/journal/10964738		10964738													
Comparative Biochemistry and Physiology Part B: Biochemistry and Molecular Biology	1096-4959								http://www.sciencedirect.com/science/journal/10964959		10964959													
Growth Hormone & IGF Research	1096-6374								http://www.sciencedirect.com/science/journal/10966374		10966374													
Metabolic Engineering	1096-7176								http://www.sciencedirect.com/science/journal/10967176		10967176													
Molecular Genetics and Metabolism	1096-7192								http://www.sciencedirect.com/science/journal/10967192		10967192													
The Internet and Higher Education	1096-7516								http://www.sciencedirect.com/science/journal/10967516		10967516													
Value in Health	1098-3015								http://www.sciencedirect.com/science/journal/10983015		10983015													
Clinical Cornerstone	1098-3597								http://www.sciencedirect.com/science/journal/10983597		10983597													
Prostaglandins & Other Lipid Mediators	1098-8823								http://www.sciencedirect.com/science/journal/10988823		10988823													
Journal of Forest Economics	1104-6899								http://www.sciencedirect.com/science/journal/11046899		11046899													
Physica Medica	1120-1797								http://www.sciencedirect.com/science/journal/11201797		11201797													
Dendrochronologia	1125-7865								http://www.sciencedirect.com/science/journal/11257865		11257865													
Acta Oecologica	1146-609X								http://www.sciencedirect.com/science/journal/1146609X		1146609X													
Annales de Chirurgie de la Main et du Membre Supérieur	1153-2424								http://www.sciencedirect.com/science/journal/11532424		11532424													
Journal de Mycologie Médicale / Journal of Medical Mycology	1156-5233								http://www.sciencedirect.com/science/journal/11565233		11565233													
Sexologies	1158-1360								http://www.sciencedirect.com/science/journal/11581360		11581360													
European Journal of Agronomy	1161-0301								http://www.sciencedirect.com/science/journal/11610301		11610301													
Revue Européenne de Psychologie Appliquée/European Review of Applied Psychology	1162-9088								http://www.sciencedirect.com/science/journal/11629088		11629088													
Exergy, An International Journal	1164-0235								http://www.sciencedirect.com/science/journal/11640235		11640235													
European Journal of Soil Biology	1164-5563								http://www.sciencedirect.com/science/journal/11645563		11645563													
Revue du Rhumatisme	1169-8330								http://www.sciencedirect.com/science/journal/11698330		11698330													
Journal of Applied Biomedicine	1214-021X								http://www.sciencedirect.com/science/journal/1214021X		1214021X													
Journal of Industrial and Engineering Chemistry	1226-086X								http://www.sciencedirect.com/science/journal/1226086X		1226086X													
Journal of the Korean Statistical Society	1226-3192								http://www.sciencedirect.com/science/journal/12263192		12263192													
Journal of Asia-Pacific Entomology	1226-8615								http://www.sciencedirect.com/science/journal/12268615		12268615													
Polish Annals of Medicine	1230-8013								http://www.sciencedirect.com/science/journal/12308013		12308013													
Médecine & Droit	1246-7391								http://www.sciencedirect.com/science/journal/12467391		12467391													
Transfusion Clinique et Biologique	1246-7820								http://www.sciencedirect.com/science/journal/12467820		12467820													
Comptes Rendus de l'Académie des Sciences - Series IIA - Earth and Planetary Science	1251-8050								http://www.sciencedirect.com/science/journal/12518050		12518050													
Comptes Rendus de l'Académie des Sciences - Series IIB - Mechanics-Physics-Chemistry-Astronomy	1251-8069								http://www.sciencedirect.com/science/journal/12518069		12518069													
Diabetes & Metabolism	1262-3636								http://www.sciencedirect.com/science/journal/12623636		12623636													
Foot and Ankle Surgery	1268-7731								http://www.sciencedirect.com/science/journal/12687731		12687731													
Pratiques Psychologiques	1269-1763								http://www.sciencedirect.com/science/journal/12691763		12691763													
Aerospace Science and Technology	1270-9638								http://www.sciencedirect.com/science/journal/12709638		12709638													
Cancer/Radiothérapie	1278-3218								http://www.sciencedirect.com/science/journal/12783218		12783218													
Médecine de Catastrophe - urgences collectives	1279-8479								http://www.sciencedirect.com/science/journal/12798479		12798479													
Microbes and Infection	1286-4579								http://www.sciencedirect.com/science/journal/12864579		12864579													
Comptes Rendus de l'Académie des Sciences - Series IIB - Mechanics-Physics-Astronomy	1287-4620								http://www.sciencedirect.com/science/journal/12874620		12874620													
Plasmas & Ions	1288-3255								http://www.sciencedirect.com/science/journal/12883255		12883255													
International Journal of Thermal Sciences	1290-0729								http://www.sciencedirect.com/science/journal/12900729		12900729													
Air & Space Europe	1290-0958								http://www.sciencedirect.com/science/journal/12900958		12900958													
Solid State Sciences	1293-2558								http://www.sciencedirect.com/science/journal/12932558		12932558													
Journal of Cultural Heritage	1296-2074								http://www.sciencedirect.com/science/journal/12962074		12962074													
Comptes Rendus de l'Académie des Sciences - Series IV - Physics-Astrophysics	1296-2147								http://www.sciencedirect.com/science/journal/12962147		12962147													
Joint Bone Spine	1297-319X								http://www.sciencedirect.com/science/journal/1297319X		1297319X													
Chirurgie de la Main	1297-3203								http://www.sciencedirect.com/science/journal/12973203		12973203													
ITBM-RBM	1297-9562								http://www.sciencedirect.com/science/journal/12979562		12979562													
ITBM-RBM News	1297-9570								http://www.sciencedirect.com/science/journal/12979570		12979570													
Gynécologie Obstétrique & Fertilité	1297-9589								http://www.sciencedirect.com/science/journal/12979589		12979589													
Atmospheric Pollution Research	1309-1042								http://www.sciencedirect.com/science/journal/13091042		13091042													
Asia-Australia Marketing Journal	1320-1646								http://www.sciencedirect.com/science/journal/13201646		13201646													
Collegian	1322-7696								http://www.sciencedirect.com/science/journal/13227696		13227696													
The Asia Pacific Journal of Thoracic & Cardiovascular Surgery	1324-2881								http://www.sciencedirect.com/science/journal/13242881		13242881													
The Asia Pacific Heart Journal	1328-0163								http://www.sciencedirect.com/science/journal/13280163		13280163													
Australian Emergency Nursing Journal	1328-2743								http://www.sciencedirect.com/science/journal/13282743		13282743													
Mycoscience	1340-3540								http://www.sciencedirect.com/science/journal/13403540		13403540													
Journal of Infection and Chemotherapy	1341-321X								http://www.sciencedirect.com/science/journal/1341321X		1341321X													
Gondwana Research	1342-937X								http://www.sciencedirect.com/science/journal/1342937X		1342937X													
Orthodontic Waves	1344-0241								http://www.sciencedirect.com/science/journal/13440241		13440241													
Legal Medicine	1344-6223								http://www.sciencedirect.com/science/journal/13446223		13446223													
Drug Metabolism and Pharmacokinetics	1347-4367								http://www.sciencedirect.com/science/journal/13474367		13474367													
Oral Science International	1348-8643								http://www.sciencedirect.com/science/journal/13488643		13488643													
Journal of Oral Biosciences	1349-0079								http://www.sciencedirect.com/science/journal/13490079		13490079													
Ultrasonics Sonochemistry	1350-4177								http://www.sciencedirect.com/science/journal/13504177		13504177													
Radiation Measurements	1350-4487								http://www.sciencedirect.com/science/journal/13504487		13504487													
Infrared Physics & Technology	1350-4495								http://www.sciencedirect.com/science/journal/13504495		13504495													
Medical Engineering & Physics	1350-4533								http://www.sciencedirect.com/science/journal/13504533		13504533													
Sealing Technology	1350-4789								http://www.sciencedirect.com/science/journal/13504789		13504789													
Engineering Failure Analysis	1350-6307								http://www.sciencedirect.com/science/journal/13506307		13506307													
Progress in Retinal and Eye Research	1350-9462								http://www.sciencedirect.com/science/journal/13509462		13509462													
Focus on Catalysts	1351-4180								http://www.sciencedirect.com/science/journal/13514180		13514180													
Focus on Surfactants	1351-4210								http://www.sciencedirect.com/science/journal/13514210		13514210													
Journal of Government Information	1352-0237								http://www.sciencedirect.com/science/journal/13520237		13520237													
Atmospheric Environment	1352-2310								http://www.sciencedirect.com/science/journal/13522310		13522310													
Journal of Clinical Forensic Medicine	1353-1131								http://www.sciencedirect.com/science/journal/13531131		13531131													
Spill Science & Technology Bulletin	1353-2561								http://www.sciencedirect.com/science/journal/13532561		13532561													
Network Security	1353-4858								http://www.sciencedirect.com/science/journal/13534858		13534858													
Complementary Therapies in Nursing and Midwifery	1353-6117								http://www.sciencedirect.com/science/journal/13536117		13536117													
Parkinsonism & Related Disorders	1353-8020								http://www.sciencedirect.com/science/journal/13538020		13538020													
Health & Place	1353-8292								http://www.sciencedirect.com/science/journal/13538292		13538292													
Science & Justice	1355-0306								http://www.sciencedirect.com/science/journal/13550306		13550306													
Journal of Neonatal Nursing	1355-1841								http://www.sciencedirect.com/science/journal/13551841		13551841													
Studies in History and Philosophy of Science Part B: Studies in History and Philosophy of Modern Physics	1355-2198								http://www.sciencedirect.com/science/journal/13552198		13552198													
Manual Therapy	1356-689X								http://www.sciencedirect.com/science/journal/1356689X		1356689X													
The International Journal of Biochemistry & Cell Biology	1357-2725								http://www.sciencedirect.com/science/journal/13572725		13572725													
Medicine	1357-3039								http://www.sciencedirect.com/science/journal/13573039		13573039													
Molecular Medicine Today	1357-4310								http://www.sciencedirect.com/science/journal/13574310		13574310													
Current Opinion in Solid State and Materials Science	1359-0286								http://www.sciencedirect.com/science/journal/13590286		13590286													
Current Opinion in Colloid & Interface Science	1359-0294								http://www.sciencedirect.com/science/journal/13590294		13590294													
Aggression and Violent Behavior	1359-1789								http://www.sciencedirect.com/science/journal/13591789		13591789													
Applied Thermal Engineering	1359-4311								http://www.sciencedirect.com/science/journal/13594311		13594311													
Process Biochemistry	1359-5113								http://www.sciencedirect.com/science/journal/13595113		13595113													
Cytokine & Growth Factor Reviews	1359-6101								http://www.sciencedirect.com/science/journal/13596101		13596101													
Pump Industry Analyst	1359-6128								http://www.sciencedirect.com/science/journal/13596128		13596128													
Drug Discovery Today	1359-6446								http://www.sciencedirect.com/science/journal/13596446		13596446													
Acta Materialia	1359-6454								http://www.sciencedirect.com/science/journal/13596454		13596454													
Scripta Materialia	1359-6462								http://www.sciencedirect.com/science/journal/13596462		13596462													
Composites Part A: Applied Science and Manufacturing	1359-835X								http://www.sciencedirect.com/science/journal/1359835X		1359835X													
Composites Part B: Engineering	1359-8368								http://www.sciencedirect.com/science/journal/13598368		13598368													
Trends in Plant Science	1360-1385								http://www.sciencedirect.com/science/journal/13601385		13601385													
Journal of Bodywork and Movement Therapies	1360-8592								http://www.sciencedirect.com/science/journal/13608592		13608592													
Evidence-based Obstetrics & Gynecology	1361-259X								http://www.sciencedirect.com/science/journal/1361259X		1361259X													
Evidence-based Cardiovascular Medicine	1361-2611								http://www.sciencedirect.com/science/journal/13612611		13612611													
Journal of Orthopaedic Nursing	1361-3111								http://www.sciencedirect.com/science/journal/13613111		13613111													
Computer Fraud & Security	1361-3723								http://www.sciencedirect.com/science/journal/13613723		13613723													
Medical Image Analysis	1361-8415								http://www.sciencedirect.com/science/journal/13618415		13618415													
Clinical Effectiveness in Nursing	1361-9004								http://www.sciencedirect.com/science/journal/13619004		13619004													
Transportation Research Part D: Transport and Environment	1361-9209								http://www.sciencedirect.com/science/journal/13619209		13619209													
Coronary Health Care	1362-3265								http://www.sciencedirect.com/science/journal/13623265		13623265													
Evidence-based Oncology	1363-4054								http://www.sciencedirect.com/science/journal/13634054		13634054													
Information Security Technical Report	1363-4127								http://www.sciencedirect.com/science/journal/13634127		13634127													
Renewable and Sustainable Energy Reviews	1364-0321								http://www.sciencedirect.com/science/journal/13640321		13640321													
Focus on Powder Coatings	1364-5439								http://www.sciencedirect.com/science/journal/13645439		13645439													
Trends in Cognitive Sciences	1364-6613								http://www.sciencedirect.com/science/journal/13646613		13646613													
Journal of Atmospheric and Solar-Terrestrial Physics	1364-6826								http://www.sciencedirect.com/science/journal/13646826		13646826													
Environmental Modelling & Software	1364-8152								http://www.sciencedirect.com/science/journal/13648152		13648152													
Journal of Cancer Nursing	1364-9825								http://www.sciencedirect.com/science/journal/13649825		13649825													
International Journal of Rock Mechanics and Mining Sciences	1365-1609								http://www.sciencedirect.com/science/journal/13651609		13651609													
Filtration Industry Analyst	1365-6937								http://www.sciencedirect.com/science/journal/13656937		13656937													
Acute Pain	1366-0071								http://www.sciencedirect.com/science/journal/13660071		13660071													
Transportation Research Part E: Logistics and Transportation Review	1366-5545								http://www.sciencedirect.com/science/journal/13665545		13665545													
Contact Lens and Anterior Eye	1367-0484								http://www.sciencedirect.com/science/journal/13670484		13670484													
Annual Reviews in Control	1367-5788								http://www.sciencedirect.com/science/journal/13675788		13675788													
Current Opinion in Chemical Biology	1367-5931								http://www.sciencedirect.com/science/journal/13675931		13675931													
Journal of Asian Earth Sciences	1367-9120								http://www.sciencedirect.com/science/journal/13679120		13679120													
Drug Resistance Updates	1368-7646								http://www.sciencedirect.com/science/journal/13687646		13687646													
