publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name
Modernism and the Women's Popular Romance in Britain, 1885-1925	9780821443774										9780821443774				
Our New Husbands Are Here	9780821443972										9780821443972				
The Expert Cook in Enlightenment France	9781421403380										9781421403380				
Rewriting Russia	9780295801476										9780295801476				
Program Budgeting and the Performance Movement	9781589017917										9781589017917				
Transhumanism and Transcendence	9781589017948										9781589017948				
In Search of the Whole	9781589017962										9781589017962				
Denman Ross and American Design Theory	9781611680126										9781611680126				
From Command to Community	9781611680140										9781611680140				
Technologies of History: Visual Media and the Eccentricity of the Past	9781611680089										9781611680089				
Gendered Hate	9781555537579										9781555537579				
Water: Towards a Culture of Responsibility	9781584659907										9781584659907				
Equality with a Vengeance	9781555537562										9781555537562				
Victim Advocacy in the Courtroom	9781555537586										9781555537586				
Citizenship, Faith, and Feminism	9781611680119										9781611680119				
Three Ways to Be Alien	9781611680195										9781611680195				
Land and Desire in Early Zionism	9781611680157										9781611680157				
Journeys to War and Peace	9781584659983										9781584659983				
Continuing Medical Education	9781611680201										9781611680201				
On Suffering	9781611680102										9781611680102				
Africa: A Practical Guide for Global Health Workers	9781611680188										9781611680188				
Political Consequences of Crony Capitalism inside Russia	9780268092764										9780268092764				
The Costs of Justice	9780268080648										9780268080648				
Violent Democratization	9780268076924										9780268076924				
Rethinking Poverty	9780268075842										9780268075842				
St. Jerome's Commentaries on Galatians, Titus, and Philemon	9780268092757										9780268092757				
Christianity's Quiet Success	9780268075835										9780268075835				
The Call to Read	9780268076917										9780268076917				
Disciplining Girls	9781421403779										9781421403779				
Walls	9780268086824										9780268086824				
In So Many More Words	9780268092733										9780268092733				
Unearthed	9780268092740										9780268092740				
Why Choose the Liberal Arts?	9780268091743										9780268091743				
Clandestine Encounters	9780268081720										9780268081720				
Herman Dooyeweerd	9780268076894										9780268076894				
Public Works	9780268091767										9780268091767				
Catholics, Slaveholders, and the Dilemma of American Evangelicalism, 1835-1860	9780268096670										9780268096670				
Creating Catholics	9780268076900										9780268076900				
Mennonite German Soldiers	9780268083540										9780268083540				
Arabic Literary Salons in the Islamic Middle Ages	9780268074654										9780268074654				
Horizons of Enchantment	9781611680133										9781611680133				
Still, the Small Voice	9780874218190										9780874218190				
Thomas Ince	9780813134239										9780813134239				
The Philosophy of The X-Files	9780813136349										9780813136349				
Black Talk, Blue Thoughts, and Walking the Color Line	9781555537661										9781555537661				
Army of Francis Joseph	9781612490670										9781612490670				
Conditional Spaces	9789888053797										9789888053797				
American Public Opinion on the Iraq War	9780472027828										9780472027828				
Community Identity and Archaeology	9780472027651										9780472027651				
Poker	9780472027996										9780472027996				
The Atomic West	9780295800622										9780295800622				
Martyrs of Karbala	9780295800783										9780295800783				
Living Folklore	9780874218459										9780874218459				
Working on the Railroad, Walking in Beauty	9780874218541										9780874218541				
Lincoln in His Own Time	9781609380458										9781609380458				
Dangerous Curves	9780814796061										9780814796061				
Paranormal America	9780814789827										9780814789827				
Freeing Speech	9780814785348										9780814785348				
Musical ImagiNation	9780814772904										9780814772904				
Partly Colored	9780814739129										9780814739129				
Who You Claim	9780814732359										9780814732359				
On the Make	9780814752548										9780814752548				
Show Sold Separately	9780814732342										9780814732342				
Transcendent in America	9780814794708										9780814794708				
Working the Diaspora	9780814748343										9780814748343				
The Deepening Crisis	9780814772829										9780814772829				
Prosecutors in the Boardroom	9780814709375										9780814709375				
The Next Generation	9780814707623										9780814707623				
America's Death Penalty	9780814732809										9780814732809				
New Men	9780814728222										9780814728222				
Against Health	9780814761106										9780814761106				
Civil War Citizens	9780814785713										9780814785713				
Toilet	9780814761205										9780814761205				
When Governments Break the Law	9780814741429										9780814741429				
Educating the Whole Child for the Whole World	9780814741412										9780814741412				
Jews and the Civil War	9780814708590										9780814708590				
Liberation Theologies in the United States	9780814727935										9780814727935				
Nature's Embrace	9780824860882										9780824860882				
One Family's Response to Terrorism	9780815651581										9780815651581				
Making Modern Lives	9780791481745										9780791481745				
Driven Wild	9780295989907										9780295989907				
Departing at Dawn	9781558616479										9781558616479				
Women in Science	9781558617445										9781558617445				
Women who Kill	9781558616523										9781558616523				
Being Rita Hayworth	9780813551159										9780813551159				
Homecoming Queers	9780813548371										9780813548371				
Go East, Young Man	9780874218114										9780874218114				
The Cultural Capital of Asian American Studies	9780814790014										9780814790014				
Innocent	9780814790212										9780814790212				
God Hates Fags	9780814790199										9780814790199				
American Law in the Age of Hypercapitalism	9780814790175										9780814790175				
Clean Streets	9780814790038										9780814790038				
Liars! Cheaters! Evildoers!	9780814786468										9780814786468				
Transnational Adoption	9780814785485										9780814785485				
Woodrow Wilson	9780814785454										9780814785454				
Latina Girls	9780814785447										9780814785447				
China	9780814785416										9780814785416				
Torah Queeries	9780814785249										9780814785249				
The Bobbed Haired Bandit	9780814785201										9780814785201				
Post-Bellum, Pre-Harlem	9780814764213										9780814764213				
When Law Fails	9780814762554										9780814762554				
Fandom	9780814743713										9780814743713				
Peer-Impact Diagnosis and Therapy	9780814741023										9780814741023				
Celluloid Soldiers	9780814739259										9780814739259				
Seriatim	9780814738573										9780814738573				
Filipino American Faith in Action	9780814733257										9780814733257				
Understanding the 2000 Election	9780814733240										9780814733240				
Guadalupe in New York	9780814733134										9780814733134				
Women and Judaism	9780814733110										9780814733110				
Habeas Corpus	9780814728772										9780814728772				
Fat Shame	9780814728758										9780814728758				
Electric Dreams	9780814728666										9780814728666				
The Law as it Could Be	9780814728611										9780814728611				
Our Bodies, Our Crimes	9780814728550										9780814728550				
Automats, Taxi Dances, and Vaudeville	9780814728543										9780814728543				
Babysitter	9780814728536										9780814728536				
Across Generations	9780814728468										9780814728468				
Feeling Italian	9780814728390										9780814728390				
Collateral Language	9780814723548										9780814723548				
Plague Ports	9780814722824										9780814722824				
The American Title Insurance Industry	9780814722817										9780814722817				
Yeshiva Fundamentalism	9780814708927										9780814708927				
The Tree of Life	9780299209230										9780299209230				
The Life and Adventures of Henry Bibb	9780299168933										9780299168933				
History of Utah Radicalism	9780874218152										9780874218152				
Alpha Phi Alpha	9780813134574										9780813134574				
Braaaiiinnnsss!	9780776619613										9780776619613				
Alexandre Hogue	9781603446655										9781603446655				
Glory of the Silver King	9781603442879										9781603442879				
Plants of Deep South Texas	9781603446808										9781603446808				
The Civil War in Georgia	9780820341828										9780820341828				
A Fair Chance in the Race of Life	9781563684296										9781563684296				
Deaf Identity and Social Images in Nineteenth-Century France	9781563684234										9781563684234				
Illusions of Equality	9781563682599										9781563682599				
Interpreting in Legal Settings	9781563684319										9781563684319				
Multilingualism and Sign Languages	9781563683794										9781563683794				
Surgical Consent	9781563683862										9781563683862				
Teaching from the Heart and Soul	9781563683893										9781563683893				
Testing Deaf Students in an Age of Accountability	9781563684289										9781563684289				
Vignettes of the Deaf Character and Other Plays	9781563684548										9781563684548				
Whispers of a Savage Sort	9781563684395										9781563684395				
Women and Deafness	9781563683824										9781563683824				
HEARING, MOTHER FATHER DEAF	9781563684326										9781563684326				
Words Made Flesh	9781576592397										9781576592397				
Dying, As A Franciscan	9781576592403										9781576592403				
Greed, Lust and Power	9781576592410										9781576592410				
Daily Labor of the Early Franciscans	9781576592427										9781576592427				
Rule of the Friars Minor, 1209-2009	9781576593257										9781576593257				
Women of the Streets	9781576592465										9781576592465				
Circle of Empowerment	9781558617896										9781558617896				
Among the White Moon Faces	9781558617902										9781558617902				
Franciscans and Creation	9781576592472										9781576592472				
Writings Concerning the Franciscan Order	9781576592489										9781576592489				
Passing the Torch	9781610440196										9781610440196				
Public Policy and the Distribution of Income	9781610440202										9781610440202				
Staircases and Treadmills	9781610440431										9781610440431				
The Market Comes to Education in Sweden	9781610440554										9781610440554				
Barriers to Reentry?	9781610441018										9781610441018				
Low-Wage Work in France	9781610441117										9781610441117				
Democracy and the Culture of Skepticism	9781610440172										9781610440172				
Fifth Dimension, The	9781610441292										9781610441292				
Negative Liberty	9781610441513										9781610441513				
To Be an Immigrant	9781610441537										9781610441537				
Economic Inequality and Higher Education	9781610441568										9781610441568				
Genocide in Cambodia	9780812205466										9780812205466				
Camouflage Isn't Only for Combat	9780814790991										9780814790991				
Asian/Pacific Islander American Women	9780814790977										9780814790977				
Christian Theologies of Scripture	9780814790960										9780814790960				
In a Queer Time and Place	9780814790892										9780814790892				
Just Trade	9780814790861										9780814790861				
The Historians' Paradox	9780814790854										9780814790854				
David Dellinger	9780814790830										9780814790830				
America's Forgotten Holiday	9780814790717										9780814790717				
The Shtetl	9780814790113										9780814790113				
Negotiating Justice	9780814786703										9780814786703				
Climate Finance	9780814786574										9780814786574				
Noise and Spirit	9780814768594										9780814768594				
Girl Zines	9780814768501										9780814768501				
Battle Cries	9780814768471										9780814768471				
Dreaming Blackness	9780814768457										9780814768457				
Heretics in the Temple	9780814767900										9780814767900				
Original Sin	9780814764206										9780814764206				
Trial by Jury	9780814762592										9780814762592				
African Immigrant Religions in America	9780814762585										9780814762585				
Beyond the Bonus March and GI Bill	9780814762561										9780814762561				
The Road to Abolition?	9780814762547										9780814762547				
Newark	9780814761151										9780814761151				
Sperm Counts	9780814761144										9780814761144				
Cow Boys and Cattle Men	9780814759844										9780814759844				
The Free and Open Press	9780814759769										9780814759769				
Right Turn	9780814759745										9780814759745				
Freedom to Differ	9780814759714										9780814759714				
Clipped Wings	9780814759707										9780814759707				
African American Folk Healing	9780814759622										9780814759622				
Still Jewish	9780814759615										9780814759615				
Sells like Teen Spirit	9780814759523										9780814759523				
Cruising Utopia	9780814759516										9780814759516				
Belva Lockwood	9780814759066										9780814759066				
Snitching	9780814759042										9780814759042				
Illegal, Alien, or Immigrant	9780814759028										9780814759028				
Crimes of Dissent	9780814753477										9780814753477				
Holy Mavericks	9780814753453										9780814753453				
The Rise of Viagra	9780814753224										9780814753224				
Bodies in Protest	9780814749234										9780814749234				
Punishment, Prisons, and Patriarchy	9780814749227										9780814749227				
Homeroom Security	9780814749203										9780814749203				
American Muslim Women	9780814749111										9780814749111				
The Impact of the Holocaust on Jewish Theology	9780814749012										9780814749012				
Single Mother	9780814743799										9780814743799				
The Gay Baby Boom	9780814743775										9780814743775				
Mobsters, Unions, and Feds	9780814743737										9780814743737				
Business as Usual	9780814723555										9780814723555				
What Brown v. Board of Education Should Have Said	9780814723043										9780814723043				
Constitutional Stupidities, Constitutional Tragedies	9780814722862										9780814722862				
From Slavery to Poverty	9780814708866										9780814708866				
Pathways through the Bible	9780827611153										9780827611153				
Alternatives in Jewish Bioethics	9781438424873										9781438424873				
Beyond Marginality	9781438419947										9781438419947				
B'nai B'rith and the Challenge of Ethnic Leadership	9781438413501										9781438413501				
Debating Islam in the Jewish State	9780791490068										9780791490068				
Elections in Israel 1992, The	9780791495216										9780791495216				
Esther in Medieval Garb	9781438423074										9781438423074				
From Tradition to Commentary	9781438403144										9781438403144				
Hannah Arendt	9781438406749										9781438406749				
Hasidism	9781438407432										9781438407432				
Holiness in Words	9781438408354										9781438408354				
Interest Groups and Political Change in Israel	9781438401553										9781438401553				
Introduction to Modern Jewish Philosophy, An	9781438418575										9781438418575				
Israel After Begin	9781438411699										9781438411699				
Jewish Hearts	9780791490785										9780791490785				
Like All the Nations?	9780791497531										9780791497531				
Living Tree, A	9781438401423										9781438401423				
Memory and Mastery	9780791490907										9780791490907				
Middle East Peace Process, The	9781438415765										9781438415765				
Modern Midrash	9781438407722										9781438407722				
National Variations in Jewish Identity	9780791499405										9780791499405				
Next Generation, The	9780791492772										9780791492772				
Past Imperatives	9781438414645										9781438414645				
Persistence and Flexibility	9781438424798										9781438424798				
Philosophy and Law	9781438421438										9781438421438				
Political Consequences of Thinking, The	9781438417394										9781438417394				
The Reporter’s Handbook on Nuclear Materials, Energy, and Waste Management	9780826516619										9780826516619				
Rav Avraham Itzhak Hacohen Kook	9781438407630										9781438407630				
Slayers of Moses, The	9781438405643										9781438405643				
Studies in Jewish Myth and Messianism	9781438410852										9781438410852				
Studies in the Zohar	9781438410845										9781438410845				
Tradition and Innovation	9781438401133										9781438401133				
Tradition, Innovation, Conflict	9781438420592										9781438420592				
Transferring to America	9781438412955										9781438412955				
Writing of Yehuda Amichai, The	9780791494189										9780791494189				
Caballero noble desbaratado	9781612491479										9781612491479				
Science and Eastern Orthodoxy	9781421404264										9781421404264				
Changing Contexts, Shifting Meanings	9780824860141										9780824860141				
Cochlear Implants	9781563685040										9781563685040				
Brown, Not White	9781603446051										9781603446051				
Chimney Swift Towers	9781603445900										9781603445900				
Claiming Citizenship	9781603445917										9781603445917				
Comanche Society	9781603446075										9781603446075				
Dat	9781603446082										9781603446082				
Exploding the Western	9781603445924										9781603445924				
Fair Ways	9781603446105										9781603446105				
From Ethnic Conflict to Stillborn Reform	9781603445931										9781603445931				
Ghosts of Iwo Jima	9781603445498										9781603445498				
Homeric Seafaring	9781603445948										9781603445948				
In Search of Maya Sea Traders	9781603445962										9781603445962				
Indian Agent	9781603446129										9781603446129				
Into the Wild Blue Yonder	9781603445979										9781603445979				
Journey into Darkness	9781603446136										9781603446136				
Labor, Civil Rights, and the Hughes Tool Company	9781603446143										9781603446143				
Lena Goldfields Massacre and the Crisis of the Late Tsarist State	9781603445511										9781603445511				
LULAC, Mexican Americans, and National Policy	9781603445986										9781603445986				
Mobilizing the Home Front	9781603445542										9781603445542				
Nesting Birds of a Tropical Frontier	9781603446167										9781603446167				
Nixon's Business	9781603446174										9781603446174				
Pepper Wreck	9781603445993										9781603445993				
Prairie Time	9781603445566										9781603445566				
PRISONER OF THE RISING SUN	9781603445573										9781603445573				
Race and the Houston Police Department, 1930–1990	9781603446198										9781603446198				
Private Women, Public Lives	9780292799240										9780292799240				
Indios en escena	9781612491257										9781612491257				
Cannibalizing the Colony	9781612491127										9781612491127				
Prostituidas por el texto	9781612491226										9781612491226				
Fictions of Totality	9781612491233										9781612491233				
Empire and Identity	9781612490731										9781612490731				
Balkan Anschluss	9781612490748										9781612490748				
The Germans and the East	9781612490625										9781612490625				
Utopian Dreams, Apocalyptic Nightmares	9781612491202										9781612491202				
Writing Identity	9781612491196										9781612491196				
Cities in Ruins	9781612491721										9781612491721				
The Jewish American Novel	9781612490250										9781612490250				
Earthly Treasures	9781612491059										9781612491059				
Crime and Media in Contemporary France	9781612490267										9781612490267				
Radical Theatricality	9781612490885										9781612490885				
Character and Meaning in the Novels of Victor Hugo	9781612491103										9781612491103				
Culinary Comedy in Medieval French Literature	9781612491066										9781612491066				
Aesthetics of Equilibrium	9781612491189										9781612491189				
Rhetorical Conquests	9781612490861										9781612490861				
Under Arturo's Star	9781612490809										9781612490809				
La espada, el rayo y la pluma	9781612490960										9781612490960				
Opening of Hegel's Logic	9781612490397										9781612490397				
Through Strangers' Eyes	9781612490823										9781612490823				
Cosmopolitanism in the Americas	9781612490229										9781612490229				
Comparative Cultural Studies and Michael Ondaatje's Writing	9781612490212										9781612490212				
Kant and the Unity of Reason	9781612490410										9781612490410				
La tradición manuscrita de los Sueños de Quevedo y la primera edición	9781612490953										9781612490953				
New Woman in Early Twentieth-Century Chinese Fiction	9781612490205										9781612490205				
Comparative Cultural Studies and Latin America	9781612490199										9781612490199				
Dialectics of Exile	9781612490182										9781612490182				
Orientalismo en el Modernismo Hispanoamericano	9781612490922										9781612490922				
Great Chiasmus	9781612490991										9781612490991				
Sunday of Fiction	9781612490830										9781612490830				
Silesia and Central European Nationalisms	9781612490533										9781612490533				
Narrative Transformations from L'Astrée to Le Berger extravagant	9781612490939										9781612490939				
Politics of Ethnic Survival	9781612490588										9781612490588				
Pomp and Politics of Patriotism	9781612490571										9781612490571				
Ambivalence of Identity	9781612490694										9781612490694				
Albania at War, 1939-1945	9781612490700										9781612490700				
Sex & Gender in Biomedicine	9781935603689										9781935603689				
Teaching Ethics in Organ Transplantation	9781935603696										9781935603696				
Labour Market Segmentation in Malaysian Services	9789971695828										9789971695828				
Britain and the Neutralisation of Laos	9789971695866										9789971695866				
Jewish American and Holocaust Literature	9780791484449										9780791484449				
The Admirable Radical	9781612775135										9781612775135				
Changing Poverty, Changing Policies	9781610445986										9781610445986				
Whom Can We Trust?	9781610446075										9781610446075				
eTrust	9781610446082										9781610446082				
The Hand. of Res. Synthesis & Meta-Analysis, 2nd Ed.	9781610441384										9781610441384				
Future of the Voting Rights, The	9781610441896										9781610441896				
Contesting Stereotypes and Creating Identities	9781610442336										9781610442336				
Low-Wage Work in the Wealthy World	9781610446303										9781610446303				
Color Lines, Country Lines	9781610442688										9781610442688				
Ethnic Origins	9781610442831										9781610442831				
Unveiling Inequality	9781610446587										9781610446587				
Social Commitments in a Depersonalized World	9780871544636										9780871544636				
Muslims in the United States	9781610443487										9781610443487				
Deflecting Immigration	9781610443593										9781610443593				
Steady Gains and Stalled Progress	9781610443746										9781610443746				
Pious Property	9781610443845										9781610443845				
Behavioral Public Finance	9781610443852										9781610443852				
Welfare Reform and Political Theory	9781610443883										9781610443883				
Culture and Resource Conflict	9781610443906										9781610443906				
Laboring Below the Line	9781610444156										9781610444156				
Disease Prevention as Social Change	9781610444194										9781610444194				
Social Inequality	9781610444217										9781610444217				
Improving School-to-Work Transitions	9781610444262										9781610444262				
Social Science for What?	9781610444309										9781610444309				
Imprisoning America	9781610446761										9781610446761				
Making Americans Healthier	9781610444873										9781610444873				
Promotion of Social Awareness	9781610444897										9781610444897				
Putting Poor People to Work	9781610444965										9781610444965				
Remaking America	9781610445108										9781610445108				
Reinsuring Health	9781610445214										9781610445214				
Questions About Questions	9781610445269										9781610445269				
New Destinations	9781610445719										9781610445719				
Race And Homicide In Nineteenth-Century California	9780874175530										9780874175530				
Mapping And Imagination In The Great Basin	9780874176407										9780874176407				
A Short History Of Las Vegas	9780874176438										9780874176438				
Italians Then, Mexicans Now	9781610444453										9781610444453				
Old Assumptions, New Realities	9781610447218										9781610447218				
Legitimacy of Philanthropic Found.	9781610444613										9781610444613				
Beyond College For All	9781610444767										9781610444767				
After Admission	9781610444781										9781610444781				
Reading The Trail	9780874176445										9780874176445				
Malibu Diary	9780874176490										9780874176490				
Cutting The Wire	9780874176537										9780874176537				
Drift Smoke	9780874176544										9780874176544				
Wild Plants of the Sierra Nevada	9780874176551										9780874176551				
Swooning Beauty	9780874176681										9780874176681				
Western Places, American Myths	9780874176704										9780874176704				
Psychotherapy As Religion	9780874176841										9780874176841				
The Civilian Conservation Corps In Arizona'S Rim Country	9780874176865										9780874176865				
Politics, Culture, and Sociability in the Basque Nationalist Party	9780874178234										9780874178234				
Pedaling Revolution	9780870716386										9780870716386				
Californio Voices	9781574414073										9781574414073				
Prophets and Protons	9780814797495										9780814797495				
A Rabble in Arms	9780814797464										9780814797464				
Neither Fugitive nor Free	9780814795460										9780814795460				
Thurman Arnold	9780814795453										9780814795453				
Business in Black and White	9780814795408										9780814795408				
Fever of War	9780814789636										9780814789636				
Desegregating the Dollar	9780814784914										9780814784914				
Everyday Courage	9780814784891										9780814784891				
Selling Words	9780814784617										9780814784617				
Working the Skies	9780814784518										9780814784518				
Destructive Messages	9780814784297										9780814784297				
Feminist Legal History	9780814784266										9780814784266				
Shi'ism in America	9780814784242										9780814784242				
Whitewashed	9780814784235										9780814784235				
Rough Writing	9780814783368										9780814783368				
Sapphistries	9780814777459										9780814777459				
Courting Change	9780814777442										9780814777442				
The Fat Studies Reader	9780814777435										9780814777435				
Nice Work If You Can Get It	9780814777398										9780814777398				
Selling Welfare Reform	9780814777374										9780814777374				
The Color of Crime (Second Edition)	9780814777213										9780814777213				
Extraordinary Justice	9780814769126										9780814769126				
Hare Krishna Transformed	9780814769072										9780814769072				
Beyond El Barrio	9780814768563										9780814768563				
The Mystery of the Rosary	9780814764497										9780814764497				
Blood and Belief	9780814759561										9780814759561				
Inside Insurgency	9780814759554										9780814759554				
Gun Crusaders	9780814759509										9780814759509				
The Rise of Baptist Republicanism	9780814739761										9780814739761				
American Constitutionalism Heard Round the World, 1776-1989	9780814739013										9780814739013				
Want to Start a Revolution?	9780814733127										9780814733127				
Sex without Consent	9780814708620										9780814708620				
Twilight Over Burma	9780824865337										9780824865337				
Sacred Biography in the Buddhist Traditions of South and Southeast Asia	9780824864217										9780824864217				
Beautiful Town	9780824861582										9780824861582				
Mapping the Godzone	9780824863524										9780824863524				
The Rousing Drum	9780824864996										9780824864996				
Words Matter	9780824865641										9780824865641				
John A. Burns	9780824863180										9780824863180				
Familiar Medicine	9780824862473										9780824862473				
Practical Pursuits	9780824863999										9780824863999				
Maxine Hong Kingston's Broken Book of Life	9780824863548										9780824863548				
Bearing the Unbearable	9780791494059										9780791494059				
Classic Yiddish Fiction	9781438403335										9781438403335				
Constructing Boundaries	9780791492758										9780791492758				
Crisis and Covenant	9780791496442										9780791496442				
Critical Essays on Israeli Society, Religion, and Government	9780791495452										9780791495452				
Dialogical Philosophy from Kierkegaard to Buber	9780791496459										9780791496459				
Dialogue, Conflict Resolution, and Change	9780791494196										9780791494196				
Elections in Israel 1996, The	9780791495223										9780791495223				
Enabling the Elderly	9781438422237										9781438422237				
Face to Face with Levinas	9780791499368										9780791499368				
From Stereotype to Metaphor	9781438418940										9781438418940				
Gender Equality and American Jews	9781438405988										9781438405988				
Heart of Wisdom, A	9781438403366										9781438403366				
Israeli Backpackers	9780791483008										9780791483008				
Jewish Life and American Culture	9780791492741										9780791492741				
Judaism Viewed from Within and from Without	9781438404288										9781438404288				
Military and Militarism in Israeli Society, The	9780791493410										9780791493410				
Negotiating Jerusalem	9780791492765										9780791492765				
Nietzsche, God, and the Jews	9781438418643										9781438418643				
Through the Lens of Israel	9780791490563										9780791490563				
Voice That Spoke for Justice, A	9781438422572										9781438422572				
Wildfire	9781438410395										9781438410395				
Laboring Women	9780812206371										9780812206371				
A History of The Eclectic Society of Phi Nu Theta, 1837-1970	9780819572868										9780819572868				
Seven Stories of Threatening Speech	9780472027781										9780472027781				
Beyond Redemption	9781603444897										9781603444897				
Beyond Texas Through Time	9781603442367										9781603442367				
Claiming Rights and Righting Wrongs in Texas	9781603443340										9781603443340				
Democratic Transition in Croatia	9781603444521										9781603444521				
First Waco Horror	9781603445474										9781603445474				
Honest Broker?	9781603443463										9781603443463				
Institutionalizing Congress and the Presidency	9781603445351										9781603445351				
Landmark Speeches of National Socialism	9781603444415										9781603444415				
Landmark Speeches of the American Conservative Movement	9781603444989										9781603444989				
Latino Sun, Rising	9781603444569										9781603444569				
LBJ's American Promise	9781603445009										9781603445009				
Legacy of Américo Paredes	9781603445368										9781603445368				
Liberal Project and the Transformation of Democracy	9781603445023										9781603445023				
Lights, Camera, History	9781603445030										9781603445030				
Lone Star Stalag	9781603445535										9781603445535				
Long March to Freedom	9781603444576										9781603444576				
Moral Rhetoric of American Presidents	9781603444590										9781603444590				
Orthodox Church and Civil Society in Russia	9781603445399										9781603445399				
Petra's Legacy	9781603444606										9781603444606				
Policy by Other Means	9781603445405										9781603445405				
Presidency Upstaged	9781603444842										9781603444842				
Presidential Term Limits in American History	9781603442800										9781603442800				
Reagan at Bergen-Belsen and Bitburg	9781603444620										9781603444620				
Rhetorical Presidency of George H. W. Bush	9781603445580										9781603445580				
Roots of Texas Music	9781603445757										9781603445757				
Rudder	9781603442640										9781603442640				
Saving the Reagan Presidency	9781603446204										9781603446204				
Scripted for Change	9781603444637										9781603444637				
Secret War for Texas	9781603445061										9781603445061				
Shadow and Stinger	9781603445078										9781603445078				
Ships' Fastenings	9781603446211										9781603446211				
Ships from the Depths	9781603444866										9781603444866				
Slipping the Surly Bonds	9781603445597										9781603445597				
Social Service Reform in the Postcommunist State	9781603446228										9781603446228				
Space and Place in the Mexican Landscape	9781603445085										9781603445085				
Strategic Petroleum Reserve	9781603444644										9781603444644				
Struggle of Hungarian Lutherans under Communism	9781603445603										9781603445603				
Texas Indians	9781603445610										9781603445610				
Texas Peach Handbook	9781603442916										9781603442916				
Texas Roots	9781603446020										9781603446020				
Texas Woman of Letters, Karle Wilson Baker	9781603446235										9781603446235				
Traveling between Worlds	9781603445627										9781603445627				
True Women and Westward Expansion	9781603446037										9781603446037				
Undaunted	9781603446242										9781603446242				
Until They Are Home	9781603442336										9781603442336				
Voices in the Kitchen	9781603445634										9781603445634				
War Bird Ace	9781603445139										9781603445139				
White-Tailed Deer Habitat	9781603445658										9781603445658				
Who Belongs in America?	9781603445443										9781603445443				
Wizard 6	9781603445665										9781603445665				
Yankee Invasion of Texas	9781603445672										9781603445672				
Yellow Dogs and Republicans	9781603446044										9781603446044				
Dreaming in the Classroom	9781438436883										9781438436883				
Logic	9780253004451										9780253004451				
Flexible Stones	9780253001429										9780253001429				
Rudyard Kipling's Uncollected Speeches	9780944318270										9780944318270				
Loom	9780815650676										9780815650676				
Dance Lessons	9780815650737										9780815650737				
Popular Turkish Love Lyrics and Folk Legends	9780815650980										9780815650980				
A Millennium of Turkish Literature	9780815650744										9780815650744				
Tabernacle of Hate	9780815651260										9780815651260				
Modern Arab American Fiction	9780815651048										9780815651048				
Modern Irish Drama	9780815651307										9780815651307				
Hijab and the Republic	9780815651321										9780815651321				
America in the Sixties	9780815651338										9780815651338				
Video Relay Service Interpreters	9781563684845										9781563684845				
Studying Oscar Wilde	9780944318294										9780944318294				
H. Rider Haggard on the Imperial Frontier	9780944318300										9780944318300				
An Edwardian's View of Dickens and His Illustrators	9780944318317										9780944318317				
Late Nineteenth-Century Ireland’s Political and Religious Controversies in the Fiction of May Laffan Hartley	9780944318324										9780944318324				
Kipling's America	9780944318331										9780944318331				
Walter Pater	9780944318355										9780944318355				
Oscar Wilde, Recent Research	9780944318379										9780944318379				
Lucinda  or, The Mountain Mourner	9780815651130										9780815651130				
Martyrdom Street	9780815651178										9780815651178				
The Return of the Moor	9781612491219										9781612491219				
History, Violence, and the Hyperreal	9781612491264										9781612491264				
Ethical Considerations in Educating Children Who Are Deaf or Hard of Hearing	9781563684807										9781563684807				
Reflections	9781563684784										9781563684784				
Psychotherapy with Deaf Clients from Diverse Groups	9781563684524										9781563684524				
Deaf and Disability Studies	9781563684654										9781563684654				
BUG	9781563683886										9781563683886				
Deaf Lives in Contrast	9781563684265										9781563684265				
The Deaf Way II Reader	9781563683756										9781563683756				
Genetics, Disability, and Deafness	9781563682797										9781563682797				
Attitudes, Innuendo, and Regulators	9781563683312										9781563683312				
The Human Right to Language	9781563684210										9781563684210				
The Enemy Within	9780813931371										9780813931371				
Essays from the Edge	9780813931562										9780813931562				
Rice in Malaya: A Study in Historical Geography	9789971696108										9789971696108				
Melayu: Politics, Poetics and Paradoxes of Malayness	9789971696085										9789971696085				
Modernism Is the Literature of Celebrity	9780292734883										9780292734883				
Of Space and Mind	9780292729940										9780292729940				
Bridging	9780292734715										9780292734715				
Witches, Midwives & Nurses	9781558616905										9781558616905				
Hiroshima in the Morning	9781558616684										9781558616684				
Rape New York	9781558616820										9781558616820				
Rajmahal	9781558616936										9781558616936				
Representing the Race	9780814743874										9780814743874				
She's Mad Real	9780814765289										9780814765289				
Empires and Indigenes	9780814765272										9780814765272				
Cinema of Outsiders	9780814765203										9780814765203				
Spirituality, Inc.	9780814765104										9780814765104				
The Latino Body	9780814765074										9780814765074				
Punished	9780814769324										9780814769324				
Faith and War	9780814708729										9780814708729				
Unhitched	9780814788578										9780814788578				
Mexican Americans Across Generations	9780814788363										9780814788363				
The Synagogue in America	9780814769300										9780814769300				
Empire's Proxy	9780814795415										9780814795415				
The Constitution Goes to College	9780814788561										9780814788561				
After the Crime	9780814728741										9780814728741				
Ingratitude	9780814758854										9780814758854				
More Beautiful and More Terrible	9780814768181										9780814768181				
The Third Asiatic Invasion	9780814709214										9780814709214				
Our Biometric Future	9780814732793										9780814732793				
Race for Citizenship	9780814743324										9780814743324				
