publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	pkb-doi
Economy of the Sacred in Hellenistic and Roman Asia Minor	9780199254088								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199254088.001.0001/acprof-9780199254088		acprof:oso/9780199254088														10.1093/acprof:oso/9780199254088.001.0001
The Idea of Property: Its Meaning and Power	9780199254187								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199254187.001.0001/acprof-9780199254187		acprof:oso/9780199254187														10.1093/acprof:oso/9780199254187.001.0001
Pagan City and Christian Capital	9780199254200								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199254200.001.0001/acprof-9780199254200		acprof:oso/9780199254200														10.1093/acprof:oso/9780199254200.001.0001
Understanding People	9780199254408								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199254408.001.0001/acprof-9780199254408		acprof:oso/9780199254408														10.1093/acprof:oso/9780199254408.001.0001
The British Isles and the War of American Independence	9780199254552								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199254552.001.0001/acprof-9780199254552		acprof:oso/9780199254552														10.1093/acprof:oso/9780199254552.001.0001
A History of Roget's Thesaurus	9780199254729								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199254729.001.0001/acprof-9780199254729		acprof:oso/9780199254729														10.1093/acprof:oso/9780199254729.001.0001
Environmental Principles	9780199254743								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199254743.001.0001/acprof-9780199254743		acprof:oso/9780199254743														10.1093/acprof:oso/9780199254743.001.0001
Athenian Democratic Origins	9780199255177								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199255177.001.0001/acprof-9780199255177		acprof:oso/9780199255177														10.1093/acprof:oso/9780199255177.001.0001
Poetry and the Creation of a Whig Literary Culture 1681-1714	9780199255207								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199255207.001.0001/acprof-9780199255207		acprof:oso/9780199255207														10.1093/acprof:oso/9780199255207.001.0001
The Balanced Company	9780199255504								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199255504.001.0001/acprof-9780199255504		acprof:oso/9780199255504														10.1093/acprof:oso/9780199255504.001.0001
English Clandestine Satire, 1660-1702	9780199255610								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199255610.001.0001/acprof-9780199255610		acprof:oso/9780199255610														10.1093/acprof:oso/9780199255610.001.0001
Divinity and State	9780199255641								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199255641.001.0001/acprof-9780199255641		acprof:oso/9780199255641														10.1093/acprof:oso/9780199255641.001.0001
Readers and Writers in Ovid's Heroides	9780199255689								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199255689.001.0001/acprof-9780199255689		acprof:oso/9780199255689														10.1093/acprof:oso/9780199255689.001.0001
Environmental Damage in International and Comparative Law	9780199255733								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199255733.001.0001/acprof-9780199255733		acprof:oso/9780199255733														10.1093/acprof:oso/9780199255733.001.0001
Some Landmarks of Twentieth Century Contract Law	9780199255757								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199255757.001.0001/acprof-9780199255757		acprof:oso/9780199255757														10.1093/acprof:oso/9780199255757.001.0001
The Internet Galaxy	9780199255771								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199255771.001.0001/acprof-9780199255771		acprof:oso/9780199255771														10.1093/acprof:oso/9780199255771.001.0001
Medieval York	9780199255849								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199255849.001.0001/acprof-9780199255849		acprof:oso/9780199255849														10.1093/acprof:oso/9780199255849.001.0001
When Gossips Meet	9780199255986								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199255986.001.0001/acprof-9780199255986		acprof:oso/9780199255986														10.1093/acprof:oso/9780199255986.001.0001
The Mind—Body Problem in German Literature 1770–1830	9780199255993								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199255993.001.0001/acprof-9780199255993		acprof:oso/9780199255993														10.1093/acprof:oso/9780199255993.001.0001
Ancient Greek Ideas on Speech, Language, and Civilization	9780199256167								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199256167.001.0001/acprof-9780199256167		acprof:oso/9780199256167														10.1093/acprof:oso/9780199256167.001.0001
The Liberal Party in Rural England 1885-1910	9780199256211								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199256211.001.0001/acprof-9780199256211		acprof:oso/9780199256211														10.1093/acprof:oso/9780199256211.001.0001
The Victorian Eighteenth Century	9780199256228								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199256228.001.0001/acprof-9780199256228		acprof:oso/9780199256228														10.1093/acprof:oso/9780199256228.001.0001
Impressions of Hume	9780199256525								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199256525.001.0001/acprof-9780199256525		acprof:oso/9780199256525														10.1093/acprof:oso/9780199256525.001.0001
Self-Governance and Cooperation	9780199256594								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199256594.001.0001/acprof-9780199256594		acprof:oso/9780199256594														10.1093/acprof:oso/9780199256594.001.0001
Emotion and Peace of Mind	9780199256600								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199256600.001.0001/acprof-9780199256600		acprof:oso/9780199256600														10.1093/acprof:oso/9780199256600.001.0001
Pyrrho, his Antecedents, and his Legacy	9780199256617								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199256617.001.0001/acprof-9780199256617		acprof:oso/9780199256617														10.1093/acprof:oso/9780199256617.001.0001
Faith with Reason	9780199256631								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199256631.001.0001/acprof-9780199256631		acprof:oso/9780199256631														10.1093/acprof:oso/9780199256631.001.0001
Nuns as Historians in Early Modern Germany	9780199256716								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199256716.001.0001/acprof-9780199256716		acprof:oso/9780199256716														10.1093/acprof:oso/9780199256716.001.0001
Love-Letters and Privacy in Modern China	9780199256792								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199256792.001.0001/acprof-9780199256792		acprof:oso/9780199256792														10.1093/acprof:oso/9780199256792.001.0001
Business Cycle Theory	9780199256815								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199256815.001.0001/acprof-9780199256815		acprof:oso/9780199256815														10.1093/acprof:oso/9780199256815.001.0001
Foundations of Public Law	9780199256853								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199256853.001.0001/acprof-9780199256853		acprof:oso/9780199256853														10.1093/acprof:oso/9780199256853.001.0001
Causation and Responsibility	9780199256860								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199256860.001.0001/acprof-9780199256860		acprof:oso/9780199256860														10.1093/acprof:oso/9780199256860.001.0001
Private Property and Abuse of Rights in Victorian England	9780199256877								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199256877.001.0001/acprof-9780199256877		acprof:oso/9780199256877														10.1093/acprof:oso/9780199256877.001.0001
Proust’s English	9780199256891								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199256891.001.0001/acprof-9780199256891		acprof:oso/9780199256891														10.1093/acprof:oso/9780199256891.001.0001
A World of Standards	9780199256952								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199256952.001.0001/acprof-9780199256952		acprof:oso/9780199256952														10.1093/acprof:oso/9780199256952.001.0001
Corporate Networks in Europe and the United States	9780199256976								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199256976.001.0001/acprof-9780199256976		acprof:oso/9780199256976														10.1093/acprof:oso/9780199256976.001.0001
The Information Society and the Welfare State	9780199256990								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199256990.001.0001/acprof-9780199256990		acprof:oso/9780199256990														10.1093/acprof:oso/9780199256990.001.0001
The First English Empire	9780199257249								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199257249.001.0001/acprof-9780199257249		acprof:oso/9780199257249														10.1093/acprof:oso/9780199257249.001.0001
Financial Crises and What to Do About Them	9780199257430								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199257430.001.0001/acprof-9780199257430		acprof:oso/9780199257430														10.1093/acprof:oso/9780199257430.001.0001
Environmental Governance in Europe	9780199257478								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199257478.001.0001/acprof-9780199257478		acprof:oso/9780199257478														10.1093/acprof:oso/9780199257478.001.0001
India	9780199257492								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199257492.001.0001/acprof-9780199257492		acprof:oso/9780199257492														10.1093/acprof:oso/9780199257492.001.0001
Shakespeare, Machiavelli, and Montaigne	9780199257607								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199257607.001.0001/acprof-9780199257607		acprof:oso/9780199257607														10.1093/acprof:oso/9780199257607.001.0001
The Unaccusativity Puzzle	9780199257652								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199257652.001.0001/acprof-9780199257652		acprof:oso/9780199257652														10.1093/acprof:oso/9780199257652.001.0001
Phonetics and Philology	9780199257737								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199257737.001.0001/acprof-9780199257737		acprof:oso/9780199257737														10.1093/acprof:oso/9780199257737.001.0001
London in the Later Middle Ages	9780199257775								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199257775.001.0001/acprof-9780199257775		acprof:oso/9780199257775														10.1093/acprof:oso/9780199257775.001.0001
Political Thought in Ireland 1776-1798	9780199257799								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199257799.001.0001/acprof-9780199257799		acprof:oso/9780199257799														10.1093/acprof:oso/9780199257799.001.0001
Patrons, Clients, and Empire	9780199257812								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199257812.001.0001/acprof-9780199257812		acprof:oso/9780199257812														10.1093/acprof:oso/9780199257812.001.0001
Enchanted Europe	9780199257829								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199257829.001.0001/acprof-9780199257829		acprof:oso/9780199257829														10.1093/acprof:oso/9780199257829.001.0001
The Pentateuch in the Twentieth Century	9780199257836								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199257836.001.0001/acprof-9780199257836		acprof:oso/9780199257836														10.1093/acprof:oso/9780199257836.001.0001
Dickens and Mass Culture	9780199257928								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199257928.001.0001/acprof-9780199257928		acprof:oso/9780199257928														10.1093/acprof:oso/9780199257928.001.0001
Just War or Just Peace?	9780199257997								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199257997.001.0001/acprof-9780199257997		acprof:oso/9780199257997														10.1093/acprof:oso/9780199257997.001.0001
Regulating Contracts	9780199258017								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199258017.001.0001/acprof-9780199258017		acprof:oso/9780199258017														10.1093/acprof:oso/9780199258017.001.0001
The Culture of Control	9780199258024								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199258024.001.0001/acprof-9780199258024		acprof:oso/9780199258024														10.1093/acprof:oso/9780199258024.001.0001
Military Identities	9780199258031								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199258031.001.0001/acprof-9780199258031		acprof:oso/9780199258031														10.1093/acprof:oso/9780199258031.001.0001
State Liability in Tort	9780199258055								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199258055.001.0001/acprof-9780199258055		acprof:oso/9780199258055														10.1093/acprof:oso/9780199258055.001.0001
Alternatives to Athens	9780199258109								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199258109.001.0001/acprof-9780199258109		acprof:oso/9780199258109														10.1093/acprof:oso/9780199258109.001.0001
Boards at Work	9780199258161								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199258161.001.0001/acprof-9780199258161		acprof:oso/9780199258161														10.1093/acprof:oso/9780199258161.001.0001
Multinationals as Flagship Firms	9780199258185								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199258185.001.0001/acprof-9780199258185		acprof:oso/9780199258185														10.1093/acprof:oso/9780199258185.001.0001
Travel in Twentieth-Century French and Francophone Cultures	9780199258291								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199258291.001.0001/acprof-9780199258291		acprof:oso/9780199258291														10.1093/acprof:oso/9780199258291.001.0001
Copulas	9780199258505								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199258505.001.0001/acprof-9780199258505		acprof:oso/9780199258505														10.1093/acprof:oso/9780199258505.001.0001
The Philosophy of Generative Linguistics	9780199258536								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199258536.001.0001/acprof-9780199258536		acprof:oso/9780199258536														10.1093/acprof:oso/9780199258536.001.0001
Flaubert's Tentation	9780199258581								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199258581.001.0001/acprof-9780199258581		acprof:oso/9780199258581														10.1093/acprof:oso/9780199258581.001.0001
Pope Urban II's Council of Piacenza	9780199258598								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199258598.001.0001/acprof-9780199258598		acprof:oso/9780199258598														10.1093/acprof:oso/9780199258598.001.0001
Coptic Christology in Practice	9780199258628								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199258628.001.0001/acprof-9780199258628		acprof:oso/9780199258628														10.1093/acprof:oso/9780199258628.001.0001
The Oxford History of the Laws of England: Volume XI	9780199258819								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199258819.001.0001/acprof-9780199258819		acprof:oso/9780199258819														10.1093/acprof:oso/9780199258819.001.0001
The Oxford History of the Laws of England: Volume XII	9780199258826								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199258826.001.0001/acprof-9780199258826		acprof:oso/9780199258826														10.1093/acprof:oso/9780199258826.001.0001
Human Rights in International Criminal Proceedings	9780199258918								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199258918.001.0001/acprof-9780199258918		acprof:oso/9780199258918														10.1093/acprof:oso/9780199258918.001.0001
Knowledge to Action?	9780199259014								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199259014.001.0001/acprof-9780199259014		acprof:oso/9780199259014														10.1093/acprof:oso/9780199259014.001.0001
Menander	9780199259205								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199259205.001.0001/acprof-9780199259205		acprof:oso/9780199259205														10.1093/acprof:oso/9780199259205.001.0001
Customs and Excise	9780199259212								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199259212.001.0001/acprof-9780199259212		acprof:oso/9780199259212														10.1093/acprof:oso/9780199259212.001.0001
International Competitiveness and Technological Change	9780199259236								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199259236.001.0001/acprof-9780199259236		acprof:oso/9780199259236														10.1093/acprof:oso/9780199259236.001.0001
Knowledge Management and Organizational Competence	9780199259281								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199259281.001.0001/acprof-9780199259281		acprof:oso/9780199259281														10.1093/acprof:oso/9780199259281.001.0001
Law and Informal Practices	9780199259366								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199259366.001.0001/acprof-9780199259366		acprof:oso/9780199259366														10.1093/acprof:oso/9780199259366.001.0001
Investigating Murder	9780199259427								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199259427.001.0001/acprof-9780199259427		acprof:oso/9780199259427														10.1093/acprof:oso/9780199259427.001.0001
Faith, Reason, and Revelation in Theodore Beza (1519–1605)	9780199259595								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199259595.001.0001/acprof-9780199259595		acprof:oso/9780199259595														10.1093/acprof:oso/9780199259595.001.0001
Lanfranc	9780199259601								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199259601.001.0001/acprof-9780199259601		acprof:oso/9780199259601														10.1093/acprof:oso/9780199259601.001.0001
Dispositions	9780199259823								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199259823.001.0001/acprof-9780199259823		acprof:oso/9780199259823														10.1093/acprof:oso/9780199259823.001.0001
Contrasting Prisoners' Rights	9780199259830								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199259830.001.0001/acprof-9780199259830		acprof:oso/9780199259830														10.1093/acprof:oso/9780199259830.001.0001
India and the British Empire	9780199259885								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199259885.001.0001/acprof-9780199259885		acprof:oso/9780199259885														10.1093/acprof:oso/9780199259885.001.0001
After the Expulsion	9780199259892								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199259892.001.0001/acprof-9780199259892		acprof:oso/9780199259892														10.1093/acprof:oso/9780199259892.001.0001
Riotous Assemblies	9780199259908								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199259908.001.0001/acprof-9780199259908		acprof:oso/9780199259908														10.1093/acprof:oso/9780199259908.001.0001
Women Letter-Writers in Tudor England	9780199259915								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199259915.001.0001/acprof-9780199259915		acprof:oso/9780199259915														10.1093/acprof:oso/9780199259915.001.0001
Eupolis, Poet of Old Comedy	9780199259922								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199259922.001.0001/acprof-9780199259922		acprof:oso/9780199259922														10.1093/acprof:oso/9780199259922.001.0001
Evagrius of Pontus	9780199259939								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199259939.001.0001/acprof-9780199259939		acprof:oso/9780199259939														10.1093/acprof:oso/9780199259939.001.0001
The Suffering Traveller and the Romantic Imagination	9780199259984								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199259984.001.0001/acprof-9780199259984		acprof:oso/9780199259984														10.1093/acprof:oso/9780199259984.001.0001
Representing Direction in Language and Space	9780199260195								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199260195.001.0001/acprof-9780199260195		acprof:oso/9780199260195														10.1093/acprof:oso/9780199260195.001.0001
Civil Society in British History	9780199260201								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199260201.001.0001/acprof-9780199260201		acprof:oso/9780199260201														10.1093/acprof:oso/9780199260201.001.0001
Perception and its Objects	9780199260256								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199260256.001.0001/acprof-9780199260256		acprof:oso/9780199260256														10.1093/acprof:oso/9780199260256.001.0001
Theatre Censorship	9780199260287								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199260287.001.0001/acprof-9780199260287		acprof:oso/9780199260287														10.1093/acprof:oso/9780199260287.001.0001
Marketing Health	9780199260300								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199260300.001.0001/acprof-9780199260300		acprof:oso/9780199260300														10.1093/acprof:oso/9780199260300.001.0001
The Rise of Historical Economics and Social Reform in Germany 1864-1894	9780199260416								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199260416.001.0001/acprof-9780199260416		acprof:oso/9780199260416														10.1093/acprof:oso/9780199260416.001.0001
Defining Shakespeare	9780199260508								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199260508.001.0001/acprof-9780199260508		acprof:oso/9780199260508														10.1093/acprof:oso/9780199260508.001.0001
The English Radical Imagination	9780199260515								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199260515.001.0001/acprof-9780199260515		acprof:oso/9780199260515														10.1093/acprof:oso/9780199260515.001.0001
D. H. Lawrence and ‘Difference’	9780199260522								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199260522.001.0001/acprof-9780199260522		acprof:oso/9780199260522														10.1093/acprof:oso/9780199260522.001.0001
Law and Geography	9780199260744								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199260744.001.0001/acprof-9780199260744		acprof:oso/9780199260744														10.1093/acprof:oso/9780199260744.001.0001
‘Like Products’ in International Trade Law	9780199260782								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199260782.001.0001/acprof-9780199260782		acprof:oso/9780199260782														10.1093/acprof:oso/9780199260782.001.0001
Gender and Human Rights	9780199260911								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199260911.001.0001/acprof-9780199260911		acprof:oso/9780199260911														10.1093/acprof:oso/9780199260911.001.0001
The Enlargement of the European Union	9780199260942								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199260942.001.0001/acprof-9780199260942		acprof:oso/9780199260942														10.1093/acprof:oso/9780199260942.001.0001
Establishing the Supremacy of European Law	9780199260997								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199260997.001.0001/acprof-9780199260997		acprof:oso/9780199260997														10.1093/acprof:oso/9780199260997.001.0001
From Conflict to Recovery in Africa	9780199261031								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199261031.001.0001/acprof-9780199261031		acprof:oso/9780199261031														10.1093/acprof:oso/9780199261031.001.0001
Reading Early Modern Women's Writing	9780199261048								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199261048.001.0001/acprof-9780199261048		acprof:oso/9780199261048														10.1093/acprof:oso/9780199261048.001.0001
Crime and Empire	9780199261055								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199261055.001.0001/acprof-9780199261055		acprof:oso/9780199261055														10.1093/acprof:oso/9780199261055.001.0001
Digressive Voices in Early Modern English Literature	9780199261178								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199261178.001.0001/acprof-9780199261178		acprof:oso/9780199261178														10.1093/acprof:oso/9780199261178.001.0001
Facing the Second World War	9780199261222								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199261222.001.0001/acprof-9780199261222		acprof:oso/9780199261222														10.1093/acprof:oso/9780199261222.001.0001
The British Volunteer Movement 1794-1814	9780199261253								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199261253.001.0001/acprof-9780199261253		acprof:oso/9780199261253														10.1093/acprof:oso/9780199261253.001.0001
Empires of Faith	9780199261260								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199261260.001.0001/acprof-9780199261260		acprof:oso/9780199261260														10.1093/acprof:oso/9780199261260.001.0001
Early Modern French Thought	9780199261468								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199261468.001.0001/acprof-9780199261468		acprof:oso/9780199261468														10.1093/acprof:oso/9780199261468.001.0001
Self-Knowing Agents	9780199261482								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199261482.001.0001/acprof-9780199261482		acprof:oso/9780199261482														10.1093/acprof:oso/9780199261482.001.0001
An Apprenticeship in Arms	9780199261499								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199261499.001.0001/acprof-9780199261499		acprof:oso/9780199261499														10.1093/acprof:oso/9780199261499.001.0001
Spies in Uniform	9780199261505								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199261505.001.0001/acprof-9780199261505		acprof:oso/9780199261505														10.1093/acprof:oso/9780199261505.001.0001
Daniel Defoe: Master of Fictions	9780199261543								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199261543.001.0001/acprof-9780199261543		acprof:oso/9780199261543														10.1093/acprof:oso/9780199261543.001.0001
The Comprehensibility of the Universe	9780199261550								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199261550.001.0001/acprof-9780199261550		acprof:oso/9780199261550														10.1093/acprof:oso/9780199261550.001.0001
The Making of Modern Management	9780199261581								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199261581.001.0001/acprof-9780199261581		acprof:oso/9780199261581														10.1093/acprof:oso/9780199261581.001.0001
Transatlantic Economic Disputes	9780199261727								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199261727.001.0001/acprof-9780199261727		acprof:oso/9780199261727														10.1093/acprof:oso/9780199261727.001.0001
Agents of Change	9780199261758								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199261758.001.0001/acprof-9780199261758		acprof:oso/9780199261758														10.1093/acprof:oso/9780199261758.001.0001
Nature and Understanding	9780199261826								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199261826.001.0001/acprof-9780199261826		acprof:oso/9780199261826														10.1093/acprof:oso/9780199261826.001.0001
Occasions of Identity	9780199261833								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199261833.001.0001/acprof-9780199261833		acprof:oso/9780199261833														10.1093/acprof:oso/9780199261833.001.0001
Aesthetic Creation	9780199261871								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199261871.001.0001/acprof-9780199261871		acprof:oso/9780199261871														10.1093/acprof:oso/9780199261871.001.0001
Default Semantics	9780199261987								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199261987.001.0001/acprof-9780199261987		acprof:oso/9780199261987														10.1093/acprof:oso/9780199261987.001.0001
Flavius Josephus and Flavian Rome	9780199262120								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199262120.001.0001/acprof-9780199262120		acprof:oso/9780199262120														10.1093/acprof:oso/9780199262120.001.0001
Theatre of the Book 1480–1880	9780199262168								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199262168.001.0001/acprof-9780199262168		acprof:oso/9780199262168														10.1093/acprof:oso/9780199262168.001.0001
Apocalypse and Millenium in English Romantic Poetry	9780199262175								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199262175.001.0001/acprof-9780199262175		acprof:oso/9780199262175														10.1093/acprof:oso/9780199262175.001.0001
A Geography of Victorian Gothic Fiction	9780199262182								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199262182.001.0001/acprof-9780199262182		acprof:oso/9780199262182														10.1093/acprof:oso/9780199262182.001.0001
Fragmenting Work	9780199262236								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199262236.001.0001/acprof-9780199262236		acprof:oso/9780199262236														10.1093/acprof:oso/9780199262236.001.0001
Meaning Change in Grammaticalization	9780199262601								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199262601.001.0001/acprof-9780199262601		acprof:oso/9780199262601														10.1093/acprof:oso/9780199262601.001.0001
Pliny the Elder's Natural History	9780199262885								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199262885.001.0001/acprof-9780199262885		acprof:oso/9780199262885														10.1093/acprof:oso/9780199262885.001.0001
Literary Relations	9780199262960								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199262960.001.0001/acprof-9780199262960		acprof:oso/9780199262960														10.1093/acprof:oso/9780199262960.001.0001
Autobiographical Writing and British Literature 1783-1834	9780199262977								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199262977.001.0001/acprof-9780199262977		acprof:oso/9780199262977														10.1093/acprof:oso/9780199262977.001.0001
Intellectual Property	9780199263073								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199263073.001.0001/acprof-9780199263073		acprof:oso/9780199263073														10.1093/acprof:oso/9780199263073.001.0001
The Politics of Magnate Power	9780199263103								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199263103.001.0001/acprof-9780199263103		acprof:oso/9780199263103														10.1093/acprof:oso/9780199263103.001.0001
The Roman World of Cicero's De Oratore	9780199263158								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780199263158.001.0001/acprof-9780199263158		acprof:oso/9780199263158														10.1093/acprof:oso/9780199263158.001.0001
