publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id
Handbook of Argumentation Theory		978-94-007-6883-3							http://link.springer.com/10.1007/978-94-007-6883-3	van Eemeren	10.1007/978-94-007-6883-3		fulltext		Springer Netherlands	Monograph	2021						
Handbook of Argumentation Theory	978-90-481-9472-8	978-90-481-9473-5							http://link.springer.com/10.1007/978-90-481-9473-5	van Eemeren	10.1007/978-90-481-9473-5		fulltext		Springer Netherlands	Monograph	2014			2014			
Handbook of Bioceramics and Biocomposites		978-3-319-09230-0							http://link.springer.com/10.1007/978-3-319-09230-0		10.1007/978-3-319-09230-0		fulltext		Springer International Publishing	Monograph	2016				Antoniac		
Handbook of Biochips		978-1-4614-6623-9							http://link.springer.com/10.1007/978-1-4614-6623-9		10.1007/978-1-4614-6623-9		fulltext		Springer New York	Monograph	2015				Sawan		
Handbook of Child Well-Being	978-90-481-9062-1	978-90-481-9063-8							http://link.springer.com/10.1007/978-90-481-9063-8		10.1007/978-90-481-9063-8		fulltext		Springer Netherlands	Monograph	2014			2014	Ben-Arieh		
Handbook of Children and Youth Studies		978-981-4451-96-3							http://link.springer.com/10.1007/978-981-4451-96-3		10.1007/978-981-4451-96-3		fulltext		Springer Singapore	Monograph	2014				Wyn		
Handbook of Children and Youth Studies	978-981-4451-14-7	978-981-4451-15-4							http://link.springer.com/10.1007/978-981-4451-15-4		10.1007/978-981-4451-15-4		fulltext		Springer Singapore	Monograph	2015			2015	Wyn		
Handbook of Climate Change Adaptation		978-3-642-40455-9							http://link.springer.com/10.1007/978-3-642-40455-9		10.1007/978-3-642-40455-9		fulltext		Springer Berlin Heidelberg	Monograph	2014				Leal Filho		
Handbook of Climate Change Adaptation	978-3-642-38669-5	978-3-642-38670-1							http://link.springer.com/10.1007/978-3-642-38670-1		10.1007/978-3-642-38670-1		fulltext		Springer Berlin Heidelberg	Monograph	2015			2015	Leal Filho		
Handbook of Climate Change Mitigation	978-1-4419-7990-2	978-1-4419-7991-9							http://link.springer.com/10.1007/978-1-4419-7991-9		10.1007/978-1-4419-7991-9		fulltext		Springer US	Monograph	2012				Chen		
Handbook of Climate Change Mitigation and Adaptation		978-1-4614-6431-0							http://link.springer.com/10.1007/978-1-4614-6431-0		10.1007/978-1-4614-6431-0		fulltext		Springer New York	Monograph	2016				Chen		
Handbook of Clinical Psychology Competencies	978-0-387-09756-5	978-0-387-09757-2							http://link.springer.com/10.1007/978-0-387-09757-2		10.1007/978-0-387-09757-2		fulltext		Springer New York	Monograph	2010				Thomas		
Handbook of Cliometrics		978-3-642-40458-0							http://link.springer.com/10.1007/978-3-642-40458-0		10.1007/978-3-642-40458-0		fulltext		Springer Berlin Heidelberg	Monograph	2014				Diebolt		
Handbook of Cliometrics	978-3-642-40405-4	978-3-642-40406-1							http://link.springer.com/10.1007/978-3-642-40406-1		10.1007/978-3-642-40406-1		fulltext		Springer Berlin Heidelberg	Monograph	2016			1st ed. 2016	Diebolt		
Handbook of Coherent Domain Optical Methods	978-1-4020-7576-6	978-0-387-29989-1							http://link.springer.com/10.1007/0-387-29989-0		10.1007/0-387-29989-0		fulltext		Springer US	Monograph	2004						
Handbook of Coherent-Domain Optical Methods	978-1-4614-5175-4	978-1-4614-5176-1							http://link.springer.com/10.1007/978-1-4614-5176-1		10.1007/978-1-4614-5176-1		fulltext		Springer New York	Monograph	2013			2nd ed. 2013	Tuchin		
Handbook of Combinatorial Optimization	978-1-4419-7996-4	978-1-4419-7997-1							http://link.springer.com/10.1007/978-1-4419-7997-1		10.1007/978-1-4419-7997-1		fulltext		Springer New York	Monograph	2013			2nd ed. 2013	Pardalos		
Handbook of Computational Chemistry		978-94-007-6169-8							http://link.springer.com/10.1007/978-94-007-6169-8		10.1007/978-94-007-6169-8		fulltext		Springer Netherlands	Monograph	2015				Leszczynski		
Handbook of Computational Chemistry	978-94-007-0710-8	978-94-007-0711-5							http://link.springer.com/10.1007/978-94-007-0711-5		10.1007/978-94-007-0711-5		fulltext		Springer Netherlands	Monograph	2012				Leszczynski		
Handbook of Cosmic Hazards and Planetary Defense		978-3-319-02847-7							http://link.springer.com/10.1007/978-3-319-02847-7		10.1007/978-3-319-02847-7		fulltext		Springer International Publishing	Monograph	2014				Allahdadi		
Handbook of Cosmic Hazards and Planetary Defense	978-3-319-03951-0	978-3-319-03952-7							http://link.springer.com/10.1007/978-3-319-03952-7		10.1007/978-3-319-03952-7		fulltext		Springer International Publishing	Monograph	2015			2015	Pelton		
Handbook of Damage Mechanics		978-1-4614-8968-9							http://link.springer.com/10.1007/978-1-4614-8968-9		10.1007/978-1-4614-8968-9		fulltext		Springer New York	Monograph	2021				Voyiadjis		
Handbook of Damage Mechanics	978-1-4614-5588-2	978-1-4614-5589-9							http://link.springer.com/10.1007/978-1-4614-5589-9		10.1007/978-1-4614-5589-9		fulltext		Springer New York	Monograph	2015			2015	Voyiadjis		
Handbook of Digital Games and Entertainment Technologies		978-981-4560-52-8							http://link.springer.com/10.1007/978-981-4560-52-8		10.1007/978-981-4560-52-8		fulltext		Springer Singapore	Monograph	2015				Nakatsu		
Handbook of Disease Burdens and Quality of Life Measures	978-0-387-78664-3	978-0-387-78665-0							http://link.springer.com/10.1007/978-0-387-78665-0		10.1007/978-0-387-78665-0		fulltext		Springer New York	Monograph	2010				Preedy		
Handbook of Document Image Processing and Recognition	978-0-85729-858-4	978-0-85729-859-1							http://link.springer.com/10.1007/978-0-85729-859-1		10.1007/978-0-85729-859-1		fulltext		Springer London	Monograph	2014			2014	Doermann		
Handbook of Driver Assistance Systems		978-3-319-09840-1							http://link.springer.com/10.1007/978-3-319-09840-1		10.1007/978-3-319-09840-1		fulltext		Springer International Publishing	Monograph	2014				Winner		
Handbook of Driver Assistance Systems	978-3-319-12351-6	978-3-319-12352-3							http://link.springer.com/10.1007/978-3-319-12352-3		10.1007/978-3-319-12352-3		fulltext		Springer International Publishing	Monograph	2016			2016	Winner		
Handbook of Epidemiology	978-0-387-09833-3	978-0-387-09834-0							http://link.springer.com/10.1007/978-0-387-09834-0		10.1007/978-0-387-09834-0		fulltext		Springer New York	Monograph	2014				Ahrens		
Handbook of Epoxy Blends		978-3-319-18158-5							http://link.springer.com/10.1007/978-3-319-18158-5		10.1007/978-3-319-18158-5		fulltext		Springer International Publishing	Monograph	2015				Parameswaranpillai		
Handbook of Ethics, Values, and Technological Design		978-94-007-6994-6							http://link.springer.com/10.1007/978-94-007-6994-6		10.1007/978-94-007-6994-6		fulltext		Springer Netherlands	Monograph	2014				van den Hoven		
Handbook of Ethics, Values, and Technological Design	978-94-007-6969-4	978-94-007-6970-0							http://link.springer.com/10.1007/978-94-007-6970-0		10.1007/978-94-007-6970-0		fulltext		Springer Netherlands	Monograph	2015			2015	van den Hoven		
Handbook of Financial Econometrics and Statistics	978-1-4614-7749-5	978-1-4614-7750-1							http://link.springer.com/10.1007/978-1-4614-7750-1		10.1007/978-1-4614-7750-1		fulltext		Springer New York	Monograph	2015			2015	Lee		
Handbook of Food Chemistry		978-3-642-41609-5							http://link.springer.com/10.1007/978-3-642-41609-5		10.1007/978-3-642-41609-5		fulltext		Springer Berlin Heidelberg	Monograph	2014				Cheung		
Handbook of Food Chemistry	978-3-642-36604-8	978-3-642-36605-5							http://link.springer.com/10.1007/978-3-642-36605-5		10.1007/978-3-642-36605-5		fulltext		Springer Berlin Heidelberg	Monograph	2015			1st ed. 2015	Cheung		
Handbook of Geomathematics		978-3-642-27793-1							http://link.springer.com/10.1007/978-3-642-27793-1		10.1007/978-3-642-27793-1		fulltext		Springer Berlin Heidelberg	Monograph	2014				Freeden		
Handbook of Geomathematics	978-3-642-01545-8	978-3-642-01546-5							http://link.springer.com/10.1007/978-3-642-01546-5		10.1007/978-3-642-01546-5		fulltext		Springer Berlin Heidelberg	Monograph	2010				Freeden		
Handbook of Geomathematics	978-3-642-54550-4	978-3-642-54551-1							http://link.springer.com/10.1007/978-3-642-54551-1		10.1007/978-3-642-54551-1		fulltext		Springer Berlin Heidelberg	Monograph	2015			2nd ed. 2015	Freeden		
Handbook of Global Bioethics	978-94-007-2511-9	978-94-007-2512-6							http://link.springer.com/10.1007/978-94-007-2512-6		10.1007/978-94-007-2512-6		fulltext		Springer Netherlands	Monograph	2014			2014	ten Have		
Handbook of Glycosyltransferases and Related Genes	978-4-431-54239-1	978-4-431-54240-7							http://link.springer.com/10.1007/978-4-431-54240-7		10.1007/978-4-431-54240-7		fulltext		Springer Japan	Monograph	2014			2nd ed. 2014	Taniguchi		
Handbook of Headache	978-88-470-1699-6	978-88-470-1700-9							http://link.springer.com/10.1007/978-88-470-1700-9		10.1007/978-88-470-1700-9		fulltext		Springer Milan	Monograph	2011				Martelletti		
Handbook of Human Resources Management		978-3-642-40933-2							http://link.springer.com/10.1007/978-3-642-40933-2		10.1007/978-3-642-40933-2		fulltext		Springer Berlin Heidelberg	Monograph	2015				Zeuch		
Handbook of Hydrocarbon and Lipid Microbiology	978-3-540-77584-3	978-3-540-77587-4							http://link.springer.com/10.1007/978-3-540-77587-4		10.1007/978-3-540-77587-4		fulltext		Springer Berlin Heidelberg	Monograph	2010				Timmis		
Handbook of Hydroxyacetophenones: Preparation and Physical Properties	978-1-4020-2290-6	978-1-4020-2291-3							http://link.springer.com/10.1007/1-4020-2291-3		10.1007/1-4020-2291-3		fulltext		Springer Netherlands	Monograph	2005				Martin		
Handbook of Intelligent Vehicles	978-0-85729-084-7	978-0-85729-085-4							http://link.springer.com/10.1007/978-0-85729-085-4		10.1007/978-0-85729-085-4		fulltext		Springer London	Monograph	2012				Eskandarian		
Handbook of K-Theory	978-3-540-23019-9	978-3-540-27855-9							http://link.springer.com/10.1007/978-3-540-27855-9		10.1007/978-3-540-27855-9		fulltext		Springer Berlin Heidelberg	Monograph	2005				Friedlander		
Handbook of Manufacturing Engineering and Technology		978-1-4471-4976-7							http://link.springer.com/10.1007/978-1-4471-4976-7		10.1007/978-1-4471-4976-7		fulltext		Springer London	Monograph	2013				Nee		
Handbook of Manufacturing Engineering and Technology	978-1-4471-4669-8	978-1-4471-4670-4							http://link.springer.com/10.1007/978-1-4471-4670-4		10.1007/978-1-4471-4670-4		fulltext		Springer London	Monograph	2015			2015	Nee		
Handbook of Marine Natural Products	978-90-481-3833-3	978-90-481-3834-0							http://link.springer.com/10.1007/978-90-481-3834-0		10.1007/978-90-481-3834-0		fulltext		Springer Netherlands	Monograph	2012			2012	Fattorusso		
Handbook of Materials Structures, Properties, Processing and Performance		978-3-319-01905-5							http://link.springer.com/10.1007/978-3-319-01905-5	Murr	10.1007/978-3-319-01905-5		fulltext		Springer International Publishing	Monograph	2021						
Handbook of Materials Structures, Properties, Processing and Performance	978-3-319-01814-0	978-3-319-01815-7							http://link.springer.com/10.1007/978-3-319-01815-7	Murr	10.1007/978-3-319-01815-7		fulltext		Springer International Publishing	Monograph	2015			2015			
Handbook of Mathematical Methods in Imaging		978-3-642-27795-5							http://link.springer.com/10.1007/978-3-642-27795-5		10.1007/978-3-642-27795-5		fulltext		Springer Berlin Heidelberg	Monograph	2014				Scherzer		
Handbook of Mathematical Methods in Imaging	978-0-387-92919-4	978-0-387-92920-0							http://link.springer.com/10.1007/978-0-387-92920-0		10.1007/978-0-387-92920-0		fulltext		Springer New York	Monograph	2011				Scherzer		
Handbook of Mathematical Methods in Imaging	978-1-4939-0789-2	978-1-4939-0790-8							http://link.springer.com/10.1007/978-1-4939-0790-8		10.1007/978-1-4939-0790-8		fulltext		Springer New York	Monograph	2015			2nd ed. 2015	Scherzer		
Handbook of Mobile Teaching and Learning		978-3-642-41981-2							http://link.springer.com/10.1007/978-3-642-41981-2		10.1007/978-3-642-41981-2		fulltext		Springer Berlin Heidelberg	Monograph	2015				Zhang		
Handbook of Mobile Teaching and Learning	978-3-642-54145-2	978-3-642-54146-9							http://link.springer.com/10.1007/978-3-642-54146-9		10.1007/978-3-642-54146-9		fulltext		Springer Berlin Heidelberg	Monograph	2015			1st ed. 2016	Zhang		
Handbook of Nano-Optics and Nanophotonics	978-3-642-31065-2	978-3-642-31066-9							http://link.springer.com/10.1007/978-3-642-31066-9		10.1007/978-3-642-31066-9		fulltext		Springer Berlin Heidelberg	Monograph	2013			2013	Ohtsu		
Handbook of Nanoelectrochemistry		978-3-319-15207-3							http://link.springer.com/10.1007/978-3-319-15207-3		10.1007/978-3-319-15207-3		fulltext		Springer International Publishing	Monograph	2016				Aliofkhazraei		
Handbook of Nanoelectrochemistry	978-3-319-15265-3	978-3-319-15266-0							http://link.springer.com/10.1007/978-3-319-15266-0		10.1007/978-3-319-15266-0		fulltext		Springer International Publishing	Monograph	2016			1st ed. 2016	Aliofkhazraei		
Handbook of Nanoparticles		978-3-319-13188-7							http://link.springer.com/10.1007/978-3-319-13188-7		10.1007/978-3-319-13188-7		fulltext		Springer International Publishing	Monograph	2015				Aliofkhazraei		
Handbook of Nanoparticles	978-3-319-15337-7	978-3-319-15338-4							http://link.springer.com/10.1007/978-3-319-15338-4		10.1007/978-3-319-15338-4		fulltext		Springer International Publishing	Monograph	2016			1st ed. 2016	Aliofkhazraei		
Handbook of Nanophase and Nanostructured Materials	978-0-306-47249-7	978-0-387-23814-2							http://link.springer.com/10.1007/0-387-23814-X		10.1007/0-387-23814-X		fulltext		Springer US	Monograph	2003				Wang		
Handbook of Natural Computing	978-3-540-92909-3	978-3-540-92910-9							http://link.springer.com/10.1007/978-3-540-92910-9		10.1007/978-3-540-92910-9		fulltext		Springer Berlin Heidelberg	Monograph	2012				Rozenberg		
Handbook of Neurochemistry and Molecular Neurobiology	978-0-387-30338-3	978-0-387-30370-3							http://link.springer.com/10.1007/978-0-387-30370-3		10.1007/978-0-387-30370-3		fulltext		Springer US	Monograph	2009				Lajtha		
Handbook of Neurochemistry and Molecular Neurobiology	978-0-387-30342-0	978-0-387-30373-4							http://link.springer.com/10.1007/978-0-387-30373-4		10.1007/978-0-387-30373-4		fulltext		Springer US	Monograph	2007				Lajtha		
Handbook of Neurochemistry and Molecular Neurobiology	978-0-387-30343-7	978-0-387-30375-8							http://link.springer.com/10.1007/978-0-387-30375-8		10.1007/978-0-387-30375-8		fulltext		Springer US	Monograph	2009				Lajtha		
Handbook of Neurochemistry and Molecular Neurobiology	978-0-387-30344-4	978-0-387-30377-2							http://link.springer.com/10.1007/978-0-387-30377-2		10.1007/978-0-387-30377-2		fulltext		Springer US	Monograph	2007				Lajtha		
Handbook of Neurochemistry and Molecular Neurobiology	978-0-387-30345-1	978-0-387-30378-9							http://link.springer.com/10.1007/978-0-387-30378-9		10.1007/978-0-387-30378-9		fulltext		Springer US	Monograph	2010				Lajtha		
Handbook of Neurochemistry and Molecular Neurobiology	978-0-387-30346-8	978-0-387-30379-6							http://link.springer.com/10.1007/978-0-387-30379-6		10.1007/978-0-387-30379-6		fulltext		Springer US	Monograph	2007				Lajtha		
Handbook of Neurochemistry and Molecular Neurobiology	978-0-387-30347-5	978-0-387-30380-2							http://link.springer.com/10.1007/978-0-387-30380-2		10.1007/978-0-387-30380-2		fulltext		Springer US	Monograph	2007				Lajtha		
Handbook of Neurochemistry and Molecular Neurobiology	978-0-387-30348-2	978-0-387-30381-9							http://link.springer.com/10.1007/978-0-387-30381-9		10.1007/978-0-387-30381-9		fulltext		Springer US	Monograph	2006				Lajtha		
Handbook of Neurochemistry and Molecular Neurobiology	978-0-387-30349-9	978-0-387-30374-1							http://link.springer.com/10.1007/978-0-387-30374-1		10.1007/978-0-387-30374-1		fulltext		Springer US	Monograph	2007				Lajtha		
Handbook of Neurochemistry and Molecular Neurobiology	978-0-387-30351-2	978-0-387-30382-6							http://link.springer.com/10.1007/978-0-387-30382-6		10.1007/978-0-387-30382-6		fulltext		Springer US	Monograph	2008				Lajtha		
Handbook of Neurochemistry and Molecular Neurobiology	978-0-387-30352-9	978-0-387-30383-3							http://link.springer.com/10.1007/978-0-387-30383-3		10.1007/978-0-387-30383-3		fulltext		Springer US	Monograph	2007				Lajtha		
Handbook of Neurochemistry and Molecular Neurobiology	978-0-387-30358-1	978-0-387-30398-7							http://link.springer.com/10.1007/978-0-387-30398-7		10.1007/978-0-387-30398-7		fulltext		Springer US	Monograph	2008				Lajtha		
Handbook of Neurochemistry and Molecular Neurobiology	978-0-387-30359-8	978-0-387-30401-4							http://link.springer.com/10.1007/978-0-387-30401-4		10.1007/978-0-387-30401-4		fulltext		Springer US	Monograph	2007				Lajtha		
Handbook of Neurochemistry and Molecular Neurobiology	978-0-387-30362-8	978-0-387-30405-2							http://link.springer.com/10.1007/978-0-387-30405-2		10.1007/978-0-387-30405-2		fulltext		Springer US	Monograph	2007				Lajtha		
Handbook of Neurochemistry and Molecular Neurobiology	978-0-387-30365-9	978-0-387-30410-6							http://link.springer.com/10.1007/978-0-387-30410-6		10.1007/978-0-387-30410-6		fulltext		Springer US	Monograph	2009				Lajtha		
Handbook of Neurochemistry and Molecular Neurobiology	978-0-387-30366-6	978-0-387-30411-3							http://link.springer.com/10.1007/978-0-387-30411-3		10.1007/978-0-387-30411-3		fulltext		Springer US	Monograph	2007				Lajtha		
Handbook of Neurochemistry and Molecular Neurobiology	978-0-387-32670-2	978-0-387-32671-9							http://link.springer.com/10.1007/978-0-387-32671-9		10.1007/978-0-387-32671-9		fulltext		Springer US	Monograph	2008				Lajtha		
Handbook of Neuroethics	978-94-007-4706-7	978-94-007-4707-4							http://link.springer.com/10.1007/978-94-007-4707-4		10.1007/978-94-007-4707-4		fulltext		Springer Netherlands	Monograph	2015			2015	Clausen		
Handbook of Neurotoxicity	978-1-4614-5835-7	978-1-4614-5836-4							http://link.springer.com/10.1007/978-1-4614-5836-4		10.1007/978-1-4614-5836-4		fulltext		Springer New York	Monograph	2014			2014	Kostrzewa		
Handbook of Nuclear Chemistry	978-1-4020-1305-8	978-0-387-30682-7							http://link.springer.com/10.1007/0-387-30682-X		10.1007/0-387-30682-X		fulltext		Springer US	Monograph	2003						
Handbook of Nuclear Chemistry	978-1-4419-0719-6	978-1-4419-0720-2							http://link.springer.com/10.1007/978-1-4419-0720-2		10.1007/978-1-4419-0720-2		fulltext		Springer US	Monograph	2011			Second Edition	Vértes		
Handbook of Nuclear Engineering	978-0-387-98130-7	978-0-387-98149-9							http://link.springer.com/10.1007/978-0-387-98149-9		10.1007/978-0-387-98149-9		fulltext		Springer US	Monograph	2010				Cacuci		
Handbook of Number Theory I	978-1-4020-4215-7	978-1-4020-3658-3							http://link.springer.com/10.1007/1-4020-3658-2	Sándor	10.1007/1-4020-3658-2		fulltext		Springer Netherlands	Monograph	2006						
Handbook of Number Theory II	978-1-4020-2546-4	978-1-4020-2547-1							http://link.springer.com/10.1007/1-4020-2547-5	Sándor	10.1007/1-4020-2547-5		fulltext		Springer Netherlands	Monograph	2004						
Handbook of Paleoanthropology		978-3-642-27800-6							http://link.springer.com/10.1007/978-3-642-27800-6		10.1007/978-3-642-27800-6		fulltext		Springer Berlin Heidelberg	Monograph	2014				Henke		
Handbook of Paleoanthropology	978-3-540-32474-4	978-3-540-33761-4							http://link.springer.com/10.1007/978-3-540-33761-4	Henke	10.1007/978-3-540-33761-4		fulltext		Springer Berlin Heidelberg	Monograph	2007						
Handbook of Paleoanthropology	978-3-642-39978-7	978-3-642-39979-4							http://link.springer.com/10.1007/978-3-642-39979-4		10.1007/978-3-642-39979-4		fulltext		Springer Berlin Heidelberg	Monograph	2015			2nd ed. 2015	Henke		
Handbook of Particle Detection and Imaging	978-3-642-13270-4	978-3-642-13271-1							http://link.springer.com/10.1007/978-3-642-13271-1		10.1007/978-3-642-13271-1		fulltext		Springer Berlin Heidelberg	Monograph	2012				Grupen		
Handbook of Petroleum Processing		978-3-319-05545-9							http://link.springer.com/10.1007/978-3-319-05545-9		10.1007/978-3-319-05545-9		fulltext		Springer International Publishing	Monograph	2015				Treese		
Handbook of Petroleum Processing	978-3-319-14528-0	978-3-319-14529-7							http://link.springer.com/10.1007/978-3-319-14529-7		10.1007/978-3-319-14529-7		fulltext		Springer International Publishing	Monograph	2015			2nd ed. 2015	Treese		
Handbook of Photonics for Biomedical Engineering		978-94-007-6174-2							http://link.springer.com/10.1007/978-94-007-6174-2		10.1007/978-94-007-6174-2		fulltext		Springer Netherlands	Monograph	2016				Ho		
Handbook of Physics	978-0-387-95269-7	978-0-387-21632-4							http://link.springer.com/10.1007/0-387-21632-4		10.1007/0-387-21632-4		fulltext		Springer New York	Monograph	2002				Benenson		
Handbook of Porous Silicon		978-3-319-04508-5							http://link.springer.com/10.1007/978-3-319-04508-5		10.1007/978-3-319-04508-5		fulltext		Springer International Publishing	Monograph	2021				Canham		
Handbook of Porous Silicon	978-3-319-05743-9	978-3-319-05744-6							http://link.springer.com/10.1007/978-3-319-05744-6		10.1007/978-3-319-05744-6		fulltext		Springer International Publishing	Monograph	2014			2015	Canham		
Handbook of Print Media	978-3-642-63142-9	978-3-540-29900-4							http://link.springer.com/10.1007/978-3-540-29900-4		10.1007/978-3-540-29900-4		fulltext		Springer Berlin Heidelberg	Monograph	2001				Kipphan		
Handbook of Psychocardiology		978-981-4560-53-5							http://link.springer.com/10.1007/978-981-4560-53-5		10.1007/978-981-4560-53-5		fulltext		Springer Singapore	Monograph	2015				Alvarenga		
Handbook of Regional Science	978-3-642-23429-3	978-3-642-23430-9							http://link.springer.com/10.1007/978-3-642-23430-9		10.1007/978-3-642-23430-9		fulltext		Springer Berlin Heidelberg	Monograph	2014			2014	Fischer		
Handbook of Relativistic Quantum Chemistry		978-3-642-41611-8							http://link.springer.com/10.1007/978-3-642-41611-8		10.1007/978-3-642-41611-8		fulltext		Springer Berlin Heidelberg	Monograph	2016				Liu		
Handbook of Renewable Energy		978-3-642-39487-4							http://link.springer.com/10.1007/978-3-642-39487-4		10.1007/978-3-642-39487-4		fulltext		Springer Berlin Heidelberg	Monograph	2014				Leal Filho		
Handbook of Risk Theory	978-94-007-1432-8	978-94-007-1433-5							http://link.springer.com/10.1007/978-94-007-1433-5		10.1007/978-94-007-1433-5		fulltext		Springer Netherlands	Monograph	2012				Roeser		
Handbook of Satellite Applications	978-1-4419-7670-3	978-1-4419-7671-0							http://link.springer.com/10.1007/978-1-4419-7671-0		10.1007/978-1-4419-7671-0		fulltext		Springer New York	Monograph	2013				Pelton		
Handbook of Science and Technology Convergence		978-3-319-04033-2							http://link.springer.com/10.1007/978-3-319-04033-2		10.1007/978-3-319-04033-2		fulltext		Springer International Publishing	Monograph	2014				Bainbridge		
Handbook of Semantic Web Technologies	978-3-540-92912-3	978-3-540-92913-0							http://link.springer.com/10.1007/978-3-540-92913-0		10.1007/978-3-540-92913-0		fulltext		Springer Berlin Heidelberg	Monograph	2011				Domingue		
Handbook of Smart Homes, Health Care and Well-Being		978-3-319-01904-8							http://link.springer.com/10.1007/978-3-319-01904-8		10.1007/978-3-319-01904-8		fulltext		Springer International Publishing	Monograph	2016				van Hoof		
Handbook of Smart Textiles		978-981-4451-68-0							http://link.springer.com/10.1007/978-981-4451-68-0		10.1007/978-981-4451-68-0		fulltext		Springer Singapore	Monograph	2014				Tao		
Handbook of Smart Textiles	978-981-4451-44-4	978-981-4451-45-1							http://link.springer.com/10.1007/978-981-4451-45-1		10.1007/978-981-4451-45-1		fulltext		Springer Singapore	Monograph	2015			1st ed. 2015	Tao		
Handbook of Space Security	978-1-4614-2028-6	978-1-4614-2029-3							http://link.springer.com/10.1007/978-1-4614-2029-3		10.1007/978-1-4614-2029-3		fulltext		Springer New York	Monograph	2015			2015	Schrogl		
Handbook of Spintronics		978-94-007-7604-3							http://link.springer.com/10.1007/978-94-007-7604-3		10.1007/978-94-007-7604-3		fulltext		Springer Netherlands	Monograph	2014				Xu		
Handbook of Spintronics	978-94-007-6891-8	978-94-007-6892-5							http://link.springer.com/10.1007/978-94-007-6892-5		10.1007/978-94-007-6892-5		fulltext		Springer Netherlands	Monograph	2016			1st ed. 2016	Xu		
Handbook of Sustainable Engineering	978-1-4020-8938-1	978-1-4020-8939-8							http://link.springer.com/10.1007/978-1-4020-8939-8		10.1007/978-1-4020-8939-8		fulltext		Springer Netherlands	Monograph	2013				Kauffman		
Handbook of Thermal Plasmas		978-3-319-12183-3							http://link.springer.com/10.1007/978-3-319-12183-3	Boulos	10.1007/978-3-319-12183-3		fulltext		Springer International Publishing	Monograph	2016						
Handbook of Ultrasonics and Sonochemistry		978-981-287-470-2							http://link.springer.com/10.1007/978-981-287-470-2		10.1007/978-981-287-470-2		fulltext		Springer Singapore	Monograph	2015				Ashokkumar		
Handbook of Unmanned Aerial Vehicles	978-90-481-9706-4	978-90-481-9707-1							http://link.springer.com/10.1007/978-90-481-9707-1		10.1007/978-90-481-9707-1		fulltext		Springer Netherlands	Monograph	2015			2015	Valavanis		
Handbook of Virtue Ethics in Business and Management		978-94-007-6729-4							http://link.springer.com/10.1007/978-94-007-6729-4		10.1007/978-94-007-6729-4		fulltext		Springer Netherlands	Monograph	2015				Sison		
Handbook of Visual Display Technology		978-3-642-35947-7							http://link.springer.com/10.1007/978-3-642-35947-7		10.1007/978-3-642-35947-7		fulltext		Springer Berlin Heidelberg	Monograph	2016				Chen		
Handbook of Visual Display Technology	978-3-540-79566-7	978-3-540-79567-4							http://link.springer.com/10.1007/978-3-540-79567-4		10.1007/978-3-540-79567-4		fulltext		Springer Berlin Heidelberg	Monograph	2012				Chen		
Handbook of the Cerebellum and Cerebellar Disorders	978-94-007-1332-1	978-94-007-1333-8							http://link.springer.com/10.1007/978-94-007-1333-8		10.1007/978-94-007-1333-8		fulltext		Springer Netherlands	Monograph	2013				Manto		
Handbook of the Philosophical Foundations of Business Ethics	978-94-007-1493-9	978-94-007-1494-6							http://link.springer.com/10.1007/978-94-007-1494-6		10.1007/978-94-007-1494-6		fulltext		Springer Netherlands	Monograph	2013				Luetge		
Handbook of the Philosophy of Medicine		978-94-017-8706-2							http://link.springer.com/10.1007/978-94-017-8706-2		10.1007/978-94-017-8706-2		fulltext		Springer Netherlands	Monograph	2015				Schramme		
Handbuch Bevölkerungssoziologie		978-3-658-04255-4							http://link.springer.com/10.1007/978-3-658-04255-4		10.1007/978-3-658-04255-4		fulltext		Springer Fachmedien Wiesbaden	Monograph	2015				Niephaus		
Handbuch Bevölkerungssoziologie	978-3-658-01409-4	978-3-658-01410-0							http://link.springer.com/10.1007/978-3-658-01410-0		10.1007/978-3-658-01410-0		fulltext		Springer Fachmedien Wiesbaden	Monograph	2016			1. Aufl. 2016	Niephaus	13096	
Handbuch Controlling der Kommunikation		978-3-658-05260-7							http://link.springer.com/10.1007/978-3-658-05260-7		10.1007/978-3-658-05260-7		fulltext		Springer Fachmedien Wiesbaden	Monograph	2015				Esch	13096	
Handbuch Diversity Kompetenz: Gegenstandsbereiche		978-3-658-08932-0							http://link.springer.com/10.1007/978-3-658-08932-0		10.1007/978-3-658-08932-0		fulltext		Springer Fachmedien Wiesbaden	Monograph	2016				Genkova	15075	
Handbuch Diversity Kompetenz: Perspektiven und Anwendungsfelder		978-3-658-08003-7							http://link.springer.com/10.1007/978-3-658-08003-7		10.1007/978-3-658-08003-7		fulltext		Springer Fachmedien Wiesbaden	Monograph	2016				Genkova	13096	
Handbuch Entrepreneurship		978-3-658-05263-8							http://link.springer.com/10.1007/978-3-658-05263-8		10.1007/978-3-658-05263-8		fulltext		Springer Fachmedien Wiesbaden	Monograph	2014				Faltin		
