publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id
Affective Computing and Intelligent Interaction	978-3-540-74888-5	978-3-540-74889-2							http://link.springer.com/10.1007/978-3-540-74889-2		10.1007/978-3-540-74889-2		fulltext		Springer Berlin Heidelberg	Monograph	2007		4738		Paiva	558	
Affective Computing and Intelligent Interaction	978-3-642-24570-1	978-3-642-24571-8							http://link.springer.com/10.1007/978-3-642-24571-8		10.1007/978-3-642-24571-8		fulltext		Springer Berlin Heidelberg	Monograph	2011		6975		D’Mello	558	
Affective Computing and Intelligent Interaction	978-3-642-24599-2	978-3-642-24600-5							http://link.springer.com/10.1007/978-3-642-24600-5		10.1007/978-3-642-24600-5		fulltext		Springer Berlin Heidelberg	Monograph	2011		6974		D’Mello	558	
Affective Computing and Intelligent Interaction	978-3-642-27865-5	978-3-642-27866-2							http://link.springer.com/10.1007/978-3-642-27866-2		10.1007/978-3-642-27866-2		fulltext		Springer Berlin Heidelberg	Monograph	2012		137		Luo	4240	
Affective Computing and Sentiment Analysis	978-94-007-1756-5	978-94-007-1757-2							http://link.springer.com/10.1007/978-94-007-1757-2		10.1007/978-94-007-1757-2		fulltext		Springer Netherlands	Monograph	2011		45		Ahmad	6636	
Affective Dimensions in Chemistry Education	978-3-662-45084-0	978-3-662-45085-7							http://link.springer.com/10.1007/978-3-662-45085-7		10.1007/978-3-662-45085-7		fulltext		Springer Berlin Heidelberg	Monograph	2015			2015	Kahveci		
Affective Disorder and the Writing Life: The Melancholic Muse	978-1-349-47966-5	978-1-137-38166-8							http://link.springer.com/10.1057/9781137381668		10.1057/9781137381668		fulltext		Palgrave Macmillan UK	Monograph	2014				Horton		
Affective Equality	978-0-230-22719-4	978-0-230-24508-2							http://link.springer.com/10.1057/9780230245082	Lynch	10.1057/9780230245082		fulltext		Palgrave Macmillan UK	Monograph	2009						
Affective Information Processing	978-1-84800-305-7	978-1-84800-306-4							http://link.springer.com/10.1007/978-1-84800-306-4		10.1007/978-1-84800-306-4		fulltext		Springer London	Monograph	2009				Tao		
Affective Intensities in Extreme Music Scenes	978-1-349-48804-9	978-1-137-40677-4							http://link.springer.com/10.1057/9781137406774	Overell	10.1057/9781137406774		fulltext		Palgrave Macmillan UK	Monograph	2014					14537	
Affective Methodologies	978-1-349-55305-1	978-1-137-48319-5							http://link.springer.com/10.1057/9781137483195		10.1057/9781137483195		fulltext		Palgrave Macmillan UK	Monograph	2015				Knudsen		
Affective Relations	978-1-349-44610-0	978-1-137-27526-4							http://link.springer.com/10.1057/9781137275264	Pedwell	10.1057/9781137275264		fulltext		Palgrave Macmillan UK	Monograph	2014					14404	
Affectivity and Philosophy after Spinoza and Nietzsche	978-1-349-55307-5	978-1-137-48606-6							http://link.springer.com/10.1057/9781137486066	Pethick	10.1057/9781137486066		fulltext		Palgrave Macmillan UK	Monograph	2015						
Affidabilità delle costruzioni meccaniche	978-88-470-1078-9	978-88-470-1079-6							http://link.springer.com/10.1007/978-88-470-1079-6	Beretta	10.1007/978-88-470-1079-6		fulltext		Springer Milan	Monograph	2009					4467	
Affine Density in Wavelet Analysis	978-3-540-72916-7	978-3-540-72949-5							http://link.springer.com/10.1007/978-3-540-72949-5	Kutyniok	10.1007/978-3-540-72949-5		fulltext		Springer Berlin Heidelberg	Monograph	2007		1914			304	
Affine Diffusions and Related Processes: Simulation, Theory and Applications	978-3-319-05220-5	978-3-319-05221-2							http://link.springer.com/10.1007/978-3-319-05221-2	Alfonsi	10.1007/978-3-319-05221-2		fulltext		Springer International Publishing	Monograph	2015		6	2015		8762	
Affine Flag Manifolds and Principal Bundles	978-3-0346-0287-7	978-3-0346-0288-4							http://link.springer.com/10.1007/978-3-0346-0288-4		10.1007/978-3-0346-0288-4		fulltext		Springer Basel	Monograph	2010				Schmitt	4961	
Affine Maps, Euclidean Motions and Quadrics	978-0-85729-709-9	978-0-85729-710-5							http://link.springer.com/10.1007/978-0-85729-710-5	Reventós Tarrida	10.1007/978-0-85729-710-5		fulltext		Springer London	Monograph	2011					3423	
Affinographs	978-1-4419-9394-6	978-1-4419-9395-3							http://link.springer.com/10.1007/978-1-4419-9395-3	Jedlicka	10.1007/978-1-4419-9395-3		fulltext		Springer New York	Monograph	2011						
Affirmation, Care Ethics, and LGBT Identity	978-1-137-59408-2	978-1-137-59304-7							http://link.springer.com/10.1057/978-1-137-59304-7	Johnston	10.1057/978-1-137-59304-7		fulltext		Palgrave Macmillan US	Monograph	2016						
Affirmative Action Policies and Judicial Review Worldwide	978-3-319-22394-0	978-3-319-22395-7							http://link.springer.com/10.1007/978-3-319-22395-7	Gerapetritis	10.1007/978-3-319-22395-7		fulltext		Springer International Publishing	Monograph	2016		47	1st ed. 2016		7888	
Affirmative Action in China and the U.S.	978-0-230-61334-8	978-0-230-10092-3							http://link.springer.com/10.1057/9780230100923		10.1057/9780230100923		fulltext		Palgrave Macmillan US	Monograph	2009				Zhou	14849	
Affirming the Absurd in Harold Pinter	978-1-349-46641-2	978-1-137-34307-9							http://link.springer.com/10.1057/9781137343079	Wong	10.1057/9781137343079		fulltext		Palgrave Macmillan US	Monograph	2013						
Affordable Housing Finance	978-1-349-36403-9	978-0-230-24436-8							http://link.springer.com/10.1057/9780230244368	Hawtrey	10.1057/9780230244368		fulltext		Palgrave Macmillan UK	Monograph	2009					14678	
Afforestation, Reforestation and Forest Restoration in Arid and Semi-arid Tropics	978-94-007-7450-6	978-94-007-7451-3							http://link.springer.com/10.1007/978-94-007-7451-3	Siyag	10.1007/978-94-007-7451-3		fulltext		Springer Netherlands	Monograph	2014			2nd ed. 2014			
Africa Toward 2030	978-1-349-32713-3	978-0-230-36215-4							http://link.springer.com/10.1057/9780230362154		10.1057/9780230362154		fulltext		Palgrave Macmillan UK	Monograph	2012				Lundsgaarde	14501	
Africa Unchained	978-1-4039-7386-3	978-1-137-12278-0							http://link.springer.com/10.1007/978-1-137-12278-0	Ayittey	10.1007/978-1-137-12278-0		fulltext		Palgrave Macmillan US	Monograph	2005						
Africa and International Relations in the 21st Century	978-1-349-31384-6	978-0-230-35574-3							http://link.springer.com/10.1057/9780230355743		10.1057/9780230355743		fulltext		Palgrave Macmillan UK	Monograph	2012				Cornelissen	13996	
Africa and the Deep Seabed Regime: Politics and International Law of the Common Heritage of Mankind	978-3-642-17661-6	978-3-642-17662-3							http://link.springer.com/10.1007/978-3-642-17662-3	Egede	10.1007/978-3-642-17662-3		fulltext		Springer Berlin Heidelberg	Monograph	2011						
Africa and the European Union	978-1-349-44395-6	978-1-137-26947-8							http://link.springer.com/10.1057/9781137269478		10.1057/9781137269478		fulltext		Palgrave Macmillan US	Monograph	2013				Mangala		
Africa and the International Criminal Court	978-94-6265-028-2	978-94-6265-029-9							http://link.springer.com/10.1007/978-94-6265-029-9		10.1007/978-94-6265-029-9		fulltext		T.M.C. Asser Press	Monograph	2014		1	2014	Werle	13470	
Africa and the New World Era	978-1-349-28735-2	978-0-230-11730-3							http://link.springer.com/10.1057/9780230117303		10.1057/9780230117303		fulltext		Palgrave Macmillan US	Monograph	2010				Mangala		
Africa from MIS 6-2	978-94-017-7519-9	978-94-017-7520-5							http://link.springer.com/10.1007/978-94-017-7520-5		10.1007/978-94-017-7520-5		fulltext		Springer Netherlands	Monograph	2016			1st ed. 2016	Jones	6978	
Africa in Global Politics in the Twenty-First Century	978-1-349-38165-4	978-0-230-62390-3							http://link.springer.com/10.1057/9780230623903	Abegunrin	10.1057/9780230623903		fulltext		Palgrave Macmillan US	Monograph	2009						
African American Boys	978-1-4939-1716-7	978-1-4939-1717-4							http://link.springer.com/10.1007/978-1-4939-1717-4	Belgrave	10.1007/978-1-4939-1717-4		fulltext		Springer New York	Monograph	2015			2015		7284	
African American Childhoods	978-1-4039-6251-5	978-1-349-73165-7							http://link.springer.com/10.1007/978-1-349-73165-7	King	10.1007/978-1-349-73165-7		fulltext		Palgrave Macmillan US	Monograph	2005						
African American Culture and Legal Discourse	978-1-349-38243-9	978-0-230-10172-2							http://link.springer.com/10.1057/9780230101722		10.1057/9780230101722		fulltext		Palgrave Macmillan US	Monograph	2009				King		
African American Female Mysticism	978-1-349-47676-3	978-1-137-37505-6							http://link.springer.com/10.1057/9781137375056	Bostic	10.1057/9781137375056		fulltext		Palgrave Macmillan US	Monograph	2013					14792	
African American Girls	978-1-4419-0089-0	978-1-4419-0090-6							http://link.springer.com/10.1007/978-1-4419-0090-6	Belgrave	10.1007/978-1-4419-0090-6		fulltext		Springer US	Monograph	2009					7284	
African American Gothic	978-1-349-43426-8	978-1-137-31528-1							http://link.springer.com/10.1057/9781137315281	Wester	10.1057/9781137315281		fulltext		Palgrave Macmillan US	Monograph	2012					14765	
African American Literature and the Classicist Tradition	978-1-349-36962-1	978-0-230-60887-0							http://link.springer.com/10.1057/9780230608870	Walters	10.1057/9780230608870		fulltext		Palgrave Macmillan US	Monograph	2007						
African American Political Thought and American Culture	978-1-349-55309-9	978-1-137-52810-0							http://link.springer.com/10.1057/9781137528100	Zamalin	10.1057/9781137528100		fulltext		Palgrave Macmillan US	Monograph	2015						
African American Religious Life and the Story of Nimrod	978-1-349-53050-2	978-0-230-61050-7							http://link.springer.com/10.1057/9780230610507		10.1057/9780230610507		fulltext		Palgrave Macmillan US	Monograph	2008				Pinn	14792	
African American Settlements in West Africa	978-1-349-53094-6	978-1-4039-7919-3							http://link.springer.com/10.1057/9781403979193	Beyan	10.1057/9781403979193		fulltext		Palgrave Macmillan US	Monograph	2005						
African American Women Writers’ Historical Fiction	978-1-349-29449-7	978-0-230-11885-0							http://link.springer.com/10.1057/9780230118850	Nunes	10.1057/9780230118850		fulltext		Palgrave Macmillan US	Monograph	2011						
African Americans and HIV/AIDS	978-0-387-78320-8	978-0-387-78321-5							http://link.springer.com/10.1007/978-0-387-78321-5		10.1007/978-0-387-78321-5		fulltext		Springer New York	Monograph	2010				McCree		
African Biodiversity	978-0-387-24315-3	978-0-387-24320-7							http://link.springer.com/10.1007/b105089	Huber	10.1007/b105089		fulltext		Springer US	Monograph	2005						
African Childhoods	978-1-349-43861-7	978-1-137-02470-1							http://link.springer.com/10.1057/9781137024701		10.1057/9781137024701		fulltext		Palgrave Macmillan US	Monograph	2012				Ensor		
African Climate and Climate Change	978-90-481-3841-8	978-90-481-3842-5							http://link.springer.com/10.1007/978-90-481-3842-5		10.1007/978-90-481-3842-5		fulltext		Springer Netherlands	Monograph	2011		43		Williams	5588	
African Cultural Astronomy	978-1-4020-6638-2	978-1-4020-6639-9							http://link.springer.com/10.1007/978-1-4020-6639-9		10.1007/978-1-4020-6639-9		fulltext		Springer Netherlands	Monograph	2008				Holbrook	7395	
African Cultural Heritage Conservation and Management	978-3-319-32015-1	978-3-319-32017-5							http://link.springer.com/10.1007/978-3-319-32017-5	Keitumetse	10.1007/978-3-319-32017-5		fulltext		Springer International Publishing	Monograph	2016						
African Ecology	978-3-642-22871-1	978-3-642-22872-8							http://link.springer.com/10.1007/978-3-642-22872-8	Spinage	10.1007/978-3-642-22872-8		fulltext		Springer Berlin Heidelberg	Monograph	2012			2012		10180	
African Ethnobotany in the Americas	978-1-4614-0835-2	978-1-4614-0836-9							http://link.springer.com/10.1007/978-1-4614-0836-9		10.1007/978-1-4614-0836-9		fulltext		Springer New York	Monograph	2013			2013	Voeks		
African Football, Identity Politics and Global Media Narratives	978-1-349-48323-5	978-1-137-39223-7							http://link.springer.com/10.1057/9781137392237		10.1057/9781137392237		fulltext		Palgrave Macmillan UK	Monograph	2014				Chari	15008	
African Footballers in Sweden	978-1-349-55311-2	978-1-137-53509-2							http://link.springer.com/10.1057/9781137535092	Scott	10.1057/9781137535092		fulltext		Palgrave Macmillan US	Monograph	2015						
African Immigrant Families in Another France	978-1-349-34854-1	978-1-137-31392-8							http://link.springer.com/10.1057/9781137313928	Bass	10.1057/9781137313928		fulltext		Palgrave Macmillan UK	Monograph	2014					14044	
African Indigenous Ethics in Global Bioethics	978-94-017-8624-9	978-94-017-8625-6							http://link.springer.com/10.1007/978-94-017-8625-6	Chuwa	10.1007/978-94-017-8625-6		fulltext		Springer Netherlands	Monograph	2014		1	2014		10420	
African Indigenous Knowledge and the Disciplines		978-94-6209-770-4							http://link.springer.com/10.1007/978-94-6209-770-4		10.1007/978-94-6209-770-4		fulltext		SensePublishers	Monograph	2014				Emeagwali	13469	
African Indigenous Knowledge and the Sciences		978-94-6300-515-9							http://link.springer.com/10.1007/978-94-6300-515-9		10.1007/978-94-6300-515-9		fulltext		SensePublishers	Monograph	2016				Emeagwali	13469	
African Landscapes	978-0-387-78681-0	978-0-387-78682-7							http://link.springer.com/10.1007/978-0-387-78682-7		10.1007/978-0-387-78682-7		fulltext		Springer New York	Monograph	2009		4		Bubenzer	6877	
African Legal Theory and Contemporary Problems	978-94-007-7536-7	978-94-007-7537-4							http://link.springer.com/10.1007/978-94-007-7537-4		10.1007/978-94-007-7537-4		fulltext		Springer Netherlands	Monograph	2014		29	2014	Onazi	7888	
African Literary NGOs	978-1-349-46253-7	978-1-137-33090-1							http://link.springer.com/10.1057/9781137330901	Strauhs	10.1057/9781137330901		fulltext		Palgrave Macmillan US	Monograph	2013						
African Masculinities	978-1-349-52921-6	978-1-4039-7960-5							http://link.springer.com/10.1057/9781403979605		10.1057/9781403979605		fulltext		Palgrave Macmillan US	Monograph	2005				Ouzgane		
African Media and the Digital Public Sphere	978-1-349-37859-3	978-0-230-62175-6							http://link.springer.com/10.1057/9780230621756		10.1057/9780230621756		fulltext		Palgrave Macmillan US	Monograph	2009				Mudhai	14418	
African Parliaments	978-1-349-53284-1	978-1-4039-7930-8							http://link.springer.com/10.1057/9781403979308		10.1057/9781403979308		fulltext		Palgrave Macmillan US	Monograph	2005				Salih		
African Political Thought	978-1-4039-6634-6	978-1-137-06205-5							http://link.springer.com/10.1057/9781137062055	Martin	10.1057/9781137062055		fulltext		Palgrave Macmillan US	Monograph	2012						
African Postcolonial Modernity	978-1-349-49617-4	978-1-137-44693-0							http://link.springer.com/10.1057/9781137446930	Osha	10.1057/9781137446930		fulltext		Palgrave Macmillan US	Monograph	2014					14758	
African Roots, Brazilian Rites	978-1-349-43622-4	978-1-137-01000-1							http://link.springer.com/10.1057/9781137010001	Sterling	10.1057/9781137010001		fulltext		Palgrave Macmillan US	Monograph	2012						
African Security Politics Redefined	978-1-349-53767-9	978-0-230-61249-5							http://link.springer.com/10.1057/9780230612495	Dokken	10.1057/9780230612495		fulltext		Palgrave Macmillan US	Monograph	2008						
African State Governance	978-1-349-55313-6	978-1-137-52334-1							http://link.springer.com/10.1057/9781137523341		10.1057/9781137523341		fulltext		Palgrave Macmillan UK	Monograph	2015				LeVan		
African Traditional Medicine: Autonomy and Informed Consent	978-3-319-05890-0	978-3-319-05891-7							http://link.springer.com/10.1007/978-3-319-05891-7	Ikechukwu Osuji	10.1007/978-3-319-05891-7		fulltext		Springer International Publishing	Monograph	2014		3	2014		10420	
African Transnational Diasporas	978-1-349-45982-7	978-1-137-32657-7							http://link.springer.com/10.1057/9781137326577	Pasura	10.1057/9781137326577		fulltext		Palgrave Macmillan UK	Monograph	2014					14044	
African Urban Economies	978-1-349-54789-0	978-0-230-52301-2							http://link.springer.com/10.1057/9780230523012		10.1057/9780230523012		fulltext		Palgrave Macmillan UK	Monograph	2006				Bryceson		
African Urban Harvest	978-1-4419-6249-2	978-1-4419-6250-8							http://link.springer.com/10.1007/978-1-4419-6250-8		10.1007/978-1-4419-6250-8		fulltext		Springer New York	Monograph	2010				Prain		
African Women	978-1-349-29034-5	978-0-230-11432-6							http://link.springer.com/10.1057/9780230114326		10.1057/9780230114326		fulltext		Palgrave Macmillan US	Monograph	2010				Turshen		
African Women Immigrants in the United States	978-1-349-38069-5	978-0-230-62391-0							http://link.springer.com/10.1057/9780230623910	Arthur	10.1057/9780230623910		fulltext		Palgrave Macmillan US	Monograph	2009						
African Women’s Unique Vulnerabilities to HIV/AIDS	978-1-349-53958-1	978-0-230-61620-2							http://link.springer.com/10.1057/9780230616202	Fuller	10.1057/9780230616202		fulltext		Palgrave Macmillan US	Monograph	2008						
African, Native, and Jewish American Literature and the Reshaping of Modernism	978-1-349-53800-3	978-0-230-60510-7							http://link.springer.com/10.1057/9780230605107	Kent	10.1057/9780230605107		fulltext		Palgrave Macmillan US	Monograph	2007						
African-American Males and the U.S. Justice System of Marginalization: A National Tragedy	978-1-349-48936-7	978-1-137-40843-3							http://link.springer.com/10.1057/9781137408433	Weatherspoon	10.1057/9781137408433		fulltext		Palgrave Macmillan US	Monograph	2014						
African-American Political Psychology	978-1-349-38487-7	978-0-230-11434-0							http://link.springer.com/10.1057/9780230114340		10.1057/9780230114340		fulltext		Palgrave Macmillan US	Monograph	2010				Philpot		
African-American/Afro-Canadian Schooling	978-1-349-29578-4	978-0-230-11950-5							http://link.springer.com/10.1057/9780230119505	Glenn	10.1057/9780230119505		fulltext		Palgrave Macmillan US	Monograph	2011						
Africana Cultures and Policy Studies	978-1-349-37115-0	978-0-230-62209-8							http://link.springer.com/10.1057/9780230622098		10.1057/9780230622098		fulltext		Palgrave Macmillan US	Monograph	2009				Williams	14917	
Africani quaestiones	978-3-642-04451-9	978-3-642-04452-6							http://link.springer.com/10.1007/978-3-642-04452-6		10.1007/978-3-642-04452-6		fulltext		Springer Berlin Heidelberg	Monograph	2011				Harke		
Africans Investing in Africa	978-1-349-50708-5	978-1-137-54280-9							http://link.springer.com/10.1057/9781137542809		10.1057/9781137542809		fulltext		Palgrave Macmillan UK	Monograph	2015				McNamee		
Africa’s Elusive Quest for Development	978-1-349-53288-9	978-1-4039-7725-0							http://link.springer.com/10.1057/9781403977250	Houngnikpo	10.1057/9781403977250		fulltext		Palgrave Macmillan US	Monograph	2006						
Africa’s Narrative Geographies	978-1-349-70618-1	978-1-137-51899-6							http://link.springer.com/10.1007/978-1-137-51899-6	Crowley	10.1007/978-1-137-51899-6		fulltext		Palgrave Macmillan US	Monograph	2015					15002	
Afrika in der Globalisierungsfalle	978-3-531-16030-6	978-3-531-91169-4							http://link.springer.com/10.1007/978-3-531-91169-4	Tetzlaff	10.1007/978-3-531-91169-4		fulltext		VS Verlag für Sozialwissenschaften	Monograph	2008						
Afro-Caribbean Poetry and Ritual	978-1-349-38495-2	978-0-230-10652-9							http://link.springer.com/10.1057/9780230106529	Griffith	10.1057/9780230106529		fulltext		Palgrave Macmillan US	Monograph	2010						
Afro-Eccentricity	978-1-349-29380-3	978-0-230-11871-3							http://link.springer.com/10.1057/9780230118713	Hart	10.1057/9780230118713		fulltext		Palgrave Macmillan US	Monograph	2011						
Afro-European Conference for Industrial Advancement	978-3-319-13571-7	978-3-319-13572-4							http://link.springer.com/10.1007/978-3-319-13572-4		10.1007/978-3-319-13572-4		fulltext		Springer International Publishing	Monograph	2015		334	2015	Abraham	11156	
Afro-Latin@s in Movement	978-1-137-60320-3	978-1-137-59874-5							http://link.springer.com/10.1057/978-1-137-59874-5		10.1057/978-1-137-59874-5		fulltext		Palgrave Macmillan US	Monograph	2016				Rivera-Rideau	14759	
After 2015: International Development Policy at a Crossroads	978-1-349-54170-6	978-0-230-23468-0							http://link.springer.com/10.1057/9780230234680	Sumner	10.1057/9780230234680		fulltext		Palgrave Macmillan UK	Monograph	2009					14501	
After Apollo?	978-1-349-49397-5	978-1-137-43854-6							http://link.springer.com/10.1057/9781137438546	Logsdon	10.1057/9781137438546		fulltext		Palgrave Macmillan US	Monograph	2015					14581	
After Atheism	978-0-230-01342-1	978-0-230-28903-1							http://link.springer.com/10.1007/978-0-230-28903-1	Vernon	10.1007/978-0-230-28903-1		fulltext		Palgrave Macmillan UK	Monograph	2007						
After Bourdieu	978-1-4020-2588-4	978-1-4020-2589-1							http://link.springer.com/10.1007/1-4020-2589-0		10.1007/1-4020-2589-0		fulltext		Springer Netherlands	Monograph	2005				Swartz		
After Cancún	978-3-531-18291-9	978-3-531-94018-2							http://link.springer.com/10.1007/978-3-531-94018-2		10.1007/978-3-531-94018-2		fulltext		VS Verlag für Sozialwissenschaften	Monograph	2011				Altvater		
After Cognitivism	978-1-4020-9991-5	978-1-4020-9992-2							http://link.springer.com/10.1007/978-1-4020-9992-2	Leidlmair	10.1007/978-1-4020-9992-2		fulltext		Springer Netherlands	Monograph	2009						
After Diagnosis: Family Caregiving with Hospice Patients	978-3-319-29801-6	978-3-319-29803-0							http://link.springer.com/10.1007/978-3-319-29803-0	Bruhn	10.1007/978-3-319-29803-0		fulltext		Springer International Publishing	Monograph	2016			1st ed. 2016		10150	
After Ethics	978-1-4939-1688-7	978-1-4939-1689-4							http://link.springer.com/10.1007/978-1-4939-1689-4		10.1007/978-1-4939-1689-4		fulltext		Springer New York	Monograph	2015		3	2015	Haber	7559	
After Integration	978-3-658-02593-9	978-3-658-02594-6							http://link.springer.com/10.1007/978-3-658-02594-6		10.1007/978-3-658-02594-6		fulltext		Springer Fachmedien Wiesbaden	Monograph	2015			2015	Burchardt	11730	
After Liberalism?	978-1-349-45430-3	978-1-137-30376-9							http://link.springer.com/10.1057/9781137303769		10.1057/9781137303769		fulltext		Palgrave Macmillan UK	Monograph	2013				Friedman	14619	
After Mindfulness	978-1-349-47525-4	978-1-137-37040-2							http://link.springer.com/10.1057/9781137370402		10.1057/9781137370402		fulltext		Palgrave Macmillan UK	Monograph	2014				Bazzano		
After New Labour	978-1-4039-4659-1	978-0-230-50384-7							http://link.springer.com/10.1057/9780230503847	Leggett	10.1057/9780230503847		fulltext		Palgrave Macmillan UK	Monograph	2005						
After Number 10	978-1-349-30031-0	978-0-230-28138-7							http://link.springer.com/10.1057/9780230281387	Theakston	10.1057/9780230281387		fulltext		Palgrave Macmillan UK	Monograph	2010					14394	
After Postmodernism	978-1-349-34567-0	978-0-230-35548-4							http://link.springer.com/10.1057/9780230355484	Faye	10.1057/9780230355484		fulltext		Palgrave Macmillan UK	Monograph	2012						
After Secularism	978-1-349-33153-6	978-0-230-35531-6							http://link.springer.com/10.1057/9780230355316	Wilson	10.1057/9780230355316		fulltext		Palgrave Macmillan UK	Monograph	2012						
After Work Balance: Die Zeit danach	978-3-658-04421-3	978-3-658-04422-0							http://link.springer.com/10.1007/978-3-658-04422-0	Goldammer	10.1007/978-3-658-04422-0		fulltext		Springer Fachmedien Wiesbaden	Monograph	2014			2014		13088	
After Yugoslavia	978-1-349-29942-3	978-0-230-30513-7							http://link.springer.com/10.1057/9780230305137		10.1057/9780230305137		fulltext		Palgrave Macmillan UK	Monograph	2012				Hudson		
After the Berlin Wall	978-1-349-29418-3	978-0-230-33775-6							http://link.springer.com/10.1057/9780230337756		10.1057/9780230337756		fulltext		Palgrave Macmillan US	Monograph	2011				Gerstenberger		
After the Bomb	978-1-349-30204-8	978-0-230-27404-4							http://link.springer.com/10.1057/9780230274044	Grant	10.1057/9780230274044		fulltext		Palgrave Macmillan UK	Monograph	2010						
After the Destruction of Giant Buddha Statues in Bamiyan (Afghanistan) in 2001	978-3-642-30050-9	978-3-642-30051-6							http://link.springer.com/10.1007/978-3-642-30051-6		10.1007/978-3-642-30051-6		fulltext		Springer Berlin Heidelberg	Monograph	2014			2014	Margottini	3703	
After the Dresden Bombing	978-1-349-33086-7	978-0-230-35952-9							http://link.springer.com/10.1057/9780230359529	Fuchs	10.1057/9780230359529		fulltext		Palgrave Macmillan UK	Monograph	2012					14682	
After the Empires	978-1-349-46661-0	978-1-137-34568-4							http://link.springer.com/10.1057/9781137345684	Preston	10.1057/9781137345684		fulltext		Palgrave Macmillan UK	Monograph	2014						
After the Nation?	978-1-349-36641-5	978-0-230-29317-5							http://link.springer.com/10.1057/9780230293175		10.1057/9780230293175		fulltext		Palgrave Macmillan UK	Monograph	2010				Breen	14842	
After-School Prevention Programs for At-Risk Students	978-1-4614-7415-9	978-1-4614-7416-6							http://link.springer.com/10.1007/978-1-4614-7416-6	Clanton Harpine	10.1007/978-1-4614-7416-6		fulltext		Springer New York	Monograph	2013			2013			
Afterlife and Narrative in Contemporary Fiction	978-1-349-34935-7	978-1-137-02269-1							http://link.springer.com/10.1057/9781137022691	Bennett	10.1057/9781137022691		fulltext		Palgrave Macmillan UK	Monograph	2012						
Afterlife of Events	978-1-349-50062-8	978-1-137-47018-8							http://link.springer.com/10.1057/9781137470188		10.1057/9781137470188		fulltext		Palgrave Macmillan UK	Monograph	2015				Tamm	14682	
Aftermath	978-0-387-09464-9	978-0-387-88521-6							http://link.springer.com/10.1007/978-0-387-88521-6	Schofield	10.1007/978-0-387-88521-6		fulltext		Springer New York	Monograph	2009						
Aftershocks	978-1-349-54393-9	978-0-230-58200-2							http://link.springer.com/10.1057/9780230582002	Kent	10.1057/9780230582002		fulltext		Palgrave Macmillan UK	Monograph	2009						
After–sales Service of Engineering Industrial Assets	978-3-319-03709-7	978-3-319-03710-3							http://link.springer.com/10.1007/978-3-319-03710-3	González-Prida Díaz	10.1007/978-3-319-03710-3		fulltext		Springer International Publishing	Monograph	2014			2014			
Afwijkingen aan penis en scrotum in beeld	978-90-313-5292-0	978-90-313-6621-7							http://link.springer.com/10.1007/978-90-313-6621-7	Leliefeld	10.1007/978-90-313-6621-7		fulltext		Bohn Stafleu van Loghum	Monograph	2008						
Afzien en staken van intensive-carebehandeling	978-90-313-8817-2	978-90-313-8818-9							http://link.springer.com/10.1007/978-90-313-8818-9	Kompanje	10.1007/978-90-313-8818-9		fulltext		Bohn Stafleu van Loghum	Monograph	2012			2012			
Against All Odds		978-94-6209-941-8							http://link.springer.com/10.1007/978-94-6209-941-8	Forster-Heinzer	10.1007/978-94-6209-941-8		fulltext		SensePublishers	Monograph	2015					10368	
Against Caste in British Law: A Critical Perspective on the Caste Discrimination Provision in the Equality Act 2010	978-1-349-55315-0	978-1-137-57119-9							http://link.springer.com/10.1007/978-1-137-57119-9	Shah	10.1007/978-1-137-57119-9		fulltext		Palgrave Macmillan UK	Monograph	2015						
Against Eurocentrism: A Transcendent Critique of Modernist Science, Society, and Morals	978-1-349-73378-1	978-1-4039-7879-0							http://link.springer.com/10.1007/978-1-4039-7879-0	Kanth	10.1007/978-1-4039-7879-0		fulltext		Palgrave Macmillan US	Monograph	2005						
Against Orthodoxy	978-1-137-43887-4	978-1-137-38718-9							http://link.springer.com/10.1057/9781137387189	Aronowitz	10.1057/9781137387189		fulltext		Palgrave Macmillan US	Monograph	2015					14542	
Against Plagiarism	978-3-319-24158-6	978-3-319-24160-9							http://link.springer.com/10.1007/978-3-319-24160-9	Zhang	10.1007/978-3-319-24160-9		fulltext		Springer International Publishing	Monograph	2016			1st ed. 2016		13902	
Against Race- and Class-Based Pedagogy in Early Childhood Education	978-1-349-55317-4	978-1-137-48202-0							http://link.springer.com/10.1007/978-1-137-48202-0	Smith	10.1007/978-1-137-48202-0		fulltext		Palgrave Macmillan US	Monograph	2015					14572	
Against Theatre	978-0-230-53745-3	978-0-230-28908-6							http://link.springer.com/10.1057/9780230289086		10.1057/9780230289086		fulltext		Palgrave Macmillan UK	Monograph	2006				Ackerman	14559	
Against Theory of Mind	978-0-230-55274-6	978-0-230-23438-3							http://link.springer.com/10.1057/9780230234383		10.1057/9780230234383		fulltext		Palgrave Macmillan UK	Monograph	2009				Leudar		
Against Typological Tyranny in Archaeology	978-1-4614-8723-4	978-1-4614-8724-1							http://link.springer.com/10.1007/978-1-4614-8724-1		10.1007/978-1-4614-8724-1		fulltext		Springer New York	Monograph	2014			2014	Gnecco		
