publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id
Mitochondrial Regulation	978-1-4939-1874-4	978-1-4939-1875-1							http://link.springer.com/10.1007/978-1-4939-1875-1		10.1007/978-1-4939-1875-1		fulltext		Springer New York	Monograph	2015		1241	2015	Palmeira	7651	
Mitosis	978-1-4939-0328-3	978-1-4939-0329-0							http://link.springer.com/10.1007/978-1-4939-0329-0		10.1007/978-1-4939-0329-0		fulltext		Springer New York	Monograph	2014		1136	2014	Sharp	7651	
Mitosis	978-1-60327-992-5	978-1-60327-993-2							http://link.springer.com/10.1007/978-1-60327-993-2		10.1007/978-1-60327-993-2		fulltext		Humana Press	Monograph	2009		545		McAinsh	7651	
Mobile Genetic Elements	978-1-58829-007-6	978-1-59259-755-0							http://link.springer.com/10.1385/1592597556		10.1385/1592597556		fulltext		Humana Press	Monograph	2004		260		Miller	7651	
Mobile Genetic Elements	978-1-61779-602-9	978-1-61779-603-6							http://link.springer.com/10.1007/978-1-61779-603-6		10.1007/978-1-61779-603-6		fulltext		Humana Press	Monograph	2012		859	2nd ed. 2012	Bigot	7651	
Mobile Health Technologies	978-1-4939-2171-3	978-1-4939-2172-0							http://link.springer.com/10.1007/978-1-4939-2172-0		10.1007/978-1-4939-2172-0		fulltext		Springer New York	Monograph	2015		1256	2015	Rasooly	7651	
Modern Electroencephalographic Assessment Techniques	978-1-4939-1297-1	978-1-4939-1298-8							http://link.springer.com/10.1007/978-1-4939-1298-8		10.1007/978-1-4939-1298-8		fulltext		Springer New York	Monograph	2015		91	2015	Sakkalis	7657	
Molecular Analysis of Cancer	978-0-89603-622-2	978-1-59259-135-0							http://link.springer.com/10.1385/1592591353		10.1385/1592591353		fulltext		Humana Press	Monograph	2002		68		Boultwood	7652	
Molecular Bacteriology	978-0-89603-498-3	978-1-59259-599-0							http://link.springer.com/10.1385/0896034984		10.1385/0896034984		fulltext		Humana Press	Monograph	1998		15		Woodford	7652	
Molecular Beacons: Signalling Nucleic Acid Probes, Methods, and Protocols	978-1-58829-700-6	978-1-60327-040-3							http://link.springer.com/10.1007/978-1-60327-040-3		10.1007/978-1-60327-040-3		fulltext		Humana Press	Monograph	2008		429		Marx	7651	
Molecular Biological Technologies for Ocean Sensing	978-1-61779-914-3	978-1-61779-915-0							http://link.springer.com/10.1007/978-1-61779-915-0		10.1007/978-1-61779-915-0		fulltext		Humana Press	Monograph	2012			2012	Tiquia-Arashiro	8623	
Molecular Biomethods Handbook	978-0-89603-501-0	978-1-59259-642-3							http://link.springer.com/10.1007/978-1-59259-642-3		10.1007/978-1-59259-642-3		fulltext		Humana Press	Monograph	1998				Rapley		
Molecular Biomethods Handbook	978-1-60327-370-1	978-1-60327-375-6							http://link.springer.com/10.1007/978-1-60327-375-6		10.1007/978-1-60327-375-6		fulltext		Humana Press	Monograph	2008				Walker		
Molecular Cardiology	978-1-58829-363-3	978-1-59259-879-3							http://link.springer.com/10.1385/159259879X		10.1385/159259879X		fulltext		Humana Press	Monograph	2005		112		Sun	7652	
Molecular Chaperones	978-1-61779-294-6	978-1-61779-295-3							http://link.springer.com/10.1007/978-1-61779-295-3		10.1007/978-1-61779-295-3		fulltext		Humana Press	Monograph	2011		787		Calderwood	7651	
Molecular Cytogenetics	978-1-58829-006-9	978-1-59259-300-2							http://link.springer.com/10.1385/1592593003		10.1385/1592593003		fulltext		Humana Press	Monograph	2003		204		Fan	7651	
Molecular Dermatology	978-1-62703-226-1	978-1-62703-227-8							http://link.springer.com/10.1007/978-1-62703-227-8		10.1007/978-1-62703-227-8		fulltext		Humana Press	Monograph	2013		961	2013	Has	7651	
Molecular Diagnosis of Cancer	978-0-89603-341-2	978-1-59259-590-7							http://link.springer.com/10.1385/0896033414		10.1385/0896033414		fulltext		Humana Press	Monograph	1996		6		Cotter	7652	
Molecular Diagnosis of Cancer	978-1-58829-160-8	978-1-59259-760-4							http://link.springer.com/10.1385/1592597602		10.1385/1592597602		fulltext		Humana Press	Monograph	2004		97	Second Edition	Roulston	7652	
Molecular Diagnosis of Genetic Diseases	978-0-89603-346-7	978-1-59259-589-1							http://link.springer.com/10.1385/0896033465		10.1385/0896033465		fulltext		Humana Press	Monograph	1996		5		Elles	7652	
Molecular Diagnosis of Genetic Diseases	978-0-89603-932-2	978-1-59259-432-0							http://link.springer.com/10.1385/1592594328		10.1385/1592594328		fulltext		Humana Press	Monograph	2004		92	Second Edition	Elles	7652	
Molecular Diagnosis of Infectious Diseases	978-0-89603-485-3	978-1-59259-597-6							http://link.springer.com/10.1385/0896034852		10.1385/0896034852		fulltext		Humana Press	Monograph	1998		13		Reischl	7652	
Molecular Diagnosis of Infectious Diseases	978-1-58829-221-6	978-1-59259-679-9							http://link.springer.com/10.1385/1592596797		10.1385/1592596797		fulltext		Humana Press	Monograph	2004		94	Second Edition	Decler	7652	
Molecular Diagnostics for Melanoma	978-1-62703-726-6	978-1-62703-727-3							http://link.springer.com/10.1007/978-1-62703-727-3		10.1007/978-1-62703-727-3		fulltext		Humana Press	Monograph	2014		1102	2014	Thurin	7651	
Molecular Embryology	978-0-89603-387-0	978-1-59259-270-8							http://link.springer.com/10.1385/1592592708		10.1385/1592592708		fulltext		Humana Press	Monograph	1999		97		Sharpe	7651	
Molecular Embryology	978-1-58829-431-9	978-1-60327-483-8							http://link.springer.com/10.1007/978-1-60327-483-8		10.1007/978-1-60327-483-8		fulltext		Humana Press	Monograph	2009		461		Sharpe	7651	
Molecular Endocrinology	978-1-60327-377-0	978-1-60327-378-7							http://link.springer.com/10.1007/978-1-60327-378-7		10.1007/978-1-60327-378-7		fulltext		Humana Press	Monograph	2009		590		Park-Sarge	7651	
Molecular Epidemiology of Microorganisms	978-1-60327-998-7	978-1-60327-999-4							http://link.springer.com/10.1007/978-1-60327-999-4		10.1007/978-1-60327-999-4		fulltext		Humana Press	Monograph	2009		551		Caugant	7651	
Molecular Genetics of Asthma	978-1-4939-3650-2	978-1-4939-3652-6							http://link.springer.com/10.1007/978-1-4939-3652-6		10.1007/978-1-4939-3652-6		fulltext		Springer New York	Monograph	2016		1434		Isidoro-García	7651	
Molecular Histopathology and Tissue Biomarkers in Drug and Diagnostic Development	978-1-4939-2680-0	978-1-4939-2681-7							http://link.springer.com/10.1007/978-1-4939-2681-7		10.1007/978-1-4939-2681-7		fulltext		Springer New York	Monograph	2015			2015	Potts	7653	
Molecular Imaging	978-1-60761-900-0	978-1-60761-901-7							http://link.springer.com/10.1007/978-1-60761-901-7		10.1007/978-1-60761-901-7		fulltext		Humana Press	Monograph	2011		680		Shah	7651	
Molecular Imaging in the Clinical Neurosciences	978-1-61779-988-4	978-1-61779-989-1							http://link.springer.com/10.1007/978-1-61779-989-1		10.1007/978-1-61779-989-1		fulltext		Humana Press	Monograph	2012		71	2012	Gründer	7657	
Molecular Methods for Evolutionary Genetics	978-1-61779-227-4	978-1-61779-228-1							http://link.springer.com/10.1007/978-1-61779-228-1		10.1007/978-1-61779-228-1		fulltext		Humana Press	Monograph	2011		772	1	Orgogozo	7651	
Molecular Methods in Developmental Biology	978-0-89603-790-8	978-1-59259-678-2							http://link.springer.com/10.1385/1592596789		10.1385/1592596789		fulltext		Humana Press	Monograph	1999		127		Guille	7651	
Molecular Modeling of Proteins	978-1-4939-1464-7	978-1-4939-1465-4							http://link.springer.com/10.1007/978-1-4939-1465-4		10.1007/978-1-4939-1465-4		fulltext		Springer New York	Monograph	2015		1215	2nd ed. 2015	Kukol	7651	
Molecular Modeling of Proteins	978-1-58829-864-5	978-1-59745-177-2							http://link.springer.com/10.1007/978-1-59745-177-2		10.1007/978-1-59745-177-2		fulltext		Humana Press	Monograph	2008		443		Kukol	7651	
Molecular Motors	978-1-58829-665-8	978-1-59745-490-2							http://link.springer.com/10.1007/978-1-59745-490-2		10.1007/978-1-59745-490-2		fulltext		Humana Press	Monograph	2007		392		Sperry	7651	
Molecular Neurobiological Techniques	978-0-89603-140-1	978-1-59259-621-8							http://link.springer.com/10.1385/0896031403		10.1385/0896031403		fulltext		Humana Press	Monograph	1990		16		Boulton	7657	
Molecular Pathology Protocols	978-0-89603-681-9	978-1-59259-081-0							http://link.springer.com/10.1385/1592590810		10.1385/1592590810		fulltext		Humana Press	Monograph	2001		49		Killeen	7652	
Molecular Pathology of the Prions	978-0-89603-924-7	978-1-59259-134-3							http://link.springer.com/10.1385/1592591345		10.1385/1592591345		fulltext		Humana Press	Monograph	2001		59		Baker	7652	
Molecular Plant Taxonomy	978-1-62703-766-2	978-1-62703-767-9							http://link.springer.com/10.1007/978-1-62703-767-9		10.1007/978-1-62703-767-9		fulltext		Humana Press	Monograph	2014		1115	2014	Besse	7651	
Molecular Profiling	978-1-60327-215-5	978-1-60327-216-2							http://link.springer.com/10.1007/978-1-60327-216-2		10.1007/978-1-60327-216-2		fulltext		Humana Press	Monograph	2012		823		Espina	7651	
Molecular Toxicology Protocols	978-1-58829-084-7	978-1-59259-840-3							http://link.springer.com/10.1385/1592598404		10.1385/1592598404		fulltext		Humana Press	Monograph	2005		291		Keohavong	7651	
Molecular Toxicology Protocols	978-1-62703-738-9	978-1-62703-739-6							http://link.springer.com/10.1007/978-1-62703-739-6		10.1007/978-1-62703-739-6		fulltext		Humana Press	Monograph	2014		1105	2nd ed. 2014	Keohavong	7651	
Molecular Typing of Blood Cell Antigens	978-1-4939-2689-3	978-1-4939-2690-9							http://link.springer.com/10.1007/978-1-4939-2690-9		10.1007/978-1-4939-2690-9		fulltext		Springer New York	Monograph	2015		1310	2015	Bugert	7651	
Molecular and Cell Biology Methods for Fungi	978-1-60761-610-8	978-1-60761-611-5							http://link.springer.com/10.1007/978-1-60761-611-5		10.1007/978-1-60761-611-5		fulltext		Humana Press	Monograph	2010		638		Sharon	7651	
Monoclonal Antibodies	978-1-58829-567-5	978-1-59745-323-3							http://link.springer.com/10.1007/978-1-59745-323-3		10.1007/978-1-59745-323-3		fulltext		Humana Press	Monograph	2007		378		Albitar	7651	
Monoclonal Antibodies	978-1-62703-991-8	978-1-62703-992-5							http://link.springer.com/10.1007/978-1-62703-992-5		10.1007/978-1-62703-992-5		fulltext		Humana Press	Monograph	2014		1131	2nd ed. 2014	Ossipow	7651	
Monoclonal Antibody Protocols	978-0-89603-308-5	978-1-59259-532-7							http://link.springer.com/10.1385/0896033082		10.1385/0896033082		fulltext		Humana Press	Monograph	1995		45		Davis	7651	
Mood and Anxiety Related Phenotypes in Mice	978-1-60761-302-2	978-1-60761-303-9							http://link.springer.com/10.1007/978-1-60761-303-9		10.1007/978-1-60761-303-9		fulltext		Humana Press	Monograph	2009		42	1	Gould	7657	
Mood and Anxiety Related Phenotypes in Mice	978-1-61779-312-7	978-1-61779-313-4							http://link.springer.com/10.1007/978-1-61779-313-4		10.1007/978-1-61779-313-4		fulltext		Humana Press	Monograph	2011		63		Gould	7657	
Mouse Cell Culture	978-1-58829-772-3	978-1-59745-019-5							http://link.springer.com/10.1007/978-1-59745-019-5		10.1007/978-1-59745-019-5		fulltext		Humana Press	Monograph	2010		633		Ward	7651	
Mouse Genetics	978-1-4939-1214-8	978-1-4939-1215-5							http://link.springer.com/10.1007/978-1-4939-1215-5		10.1007/978-1-4939-1215-5		fulltext		Springer New York	Monograph	2014		1194	2014	Singh	7651	
Mouse Models for Drug Discovery	978-1-4939-3659-5	978-1-4939-3661-8							http://link.springer.com/10.1007/978-1-4939-3661-8		10.1007/978-1-4939-3661-8		fulltext		Springer New York	Monograph	2016		1438	2nd ed. 2016	Proetzel	7651	
Mouse Models for Drug Discovery	978-1-60761-057-1	978-1-60761-058-8							http://link.springer.com/10.1007/978-1-60761-058-8		10.1007/978-1-60761-058-8		fulltext		Humana Press	Monograph	2010		602		Proetzel	7651	
Mouse Models of Allergic Disease	978-1-62703-495-1	978-1-62703-496-8							http://link.springer.com/10.1007/978-1-62703-496-8		10.1007/978-1-62703-496-8		fulltext		Humana Press	Monograph	2013		1032	2013	Allen	7651	
Mouse Models of Cancer	978-1-4939-2296-3	978-1-4939-2297-0							http://link.springer.com/10.1007/978-1-4939-2297-0		10.1007/978-1-4939-2297-0		fulltext		Springer New York	Monograph	2015		1267	2015	Eferl	7651	
Mouse Models of Innate Immunity	978-1-62703-480-7	978-1-62703-481-4							http://link.springer.com/10.1007/978-1-62703-481-4		10.1007/978-1-62703-481-4		fulltext		Humana Press	Monograph	2013		1031	2013	Allen	7651	
Mouse Molecular Embryology	978-1-60327-290-2	978-1-60327-292-6							http://link.springer.com/10.1007/978-1-60327-292-6		10.1007/978-1-60327-292-6		fulltext		Springer US	Monograph	2014		1092	2014	Lewandoski	7651	
Mucins	978-1-61779-512-1	978-1-61779-513-8							http://link.springer.com/10.1007/978-1-61779-513-8		10.1007/978-1-61779-513-8		fulltext		Humana Press	Monograph	2012		842	2012	McGuckin	7651	
Multi-Drug Resistance in Cancer	978-1-60761-415-9	978-1-60761-416-6							http://link.springer.com/10.1007/978-1-60761-416-6		10.1007/978-1-60761-416-6		fulltext		Humana Press	Monograph	2010		596		Zhou	7651	
Multidisciplinary Tools for Investigating Synaptic Plasticity	978-1-62703-516-3	978-1-62703-517-0							http://link.springer.com/10.1007/978-1-62703-517-0		10.1007/978-1-62703-517-0		fulltext		Humana Press	Monograph	2013		81	2013	Nguyen	7657	
Multiple Myeloma	978-1-58829-392-3	978-1-59259-916-5							http://link.springer.com/10.1385/1592599168		10.1385/1592599168		fulltext		Humana Press	Monograph	2005		113		Brown	7652	
Multiple Sclerosis	978-1-4939-2629-9	978-1-4939-2630-5							http://link.springer.com/10.1007/978-1-4939-2630-5		10.1007/978-1-4939-2630-5		fulltext		Springer New York	Monograph	2016		1304	1st ed. 2016	Weissert	7651	
Multiple Sequence Alignment Methods	978-1-62703-645-0	978-1-62703-646-7							http://link.springer.com/10.1007/978-1-62703-646-7		10.1007/978-1-62703-646-7		fulltext		Humana Press	Monograph	2014		1079	2014	Russell	7651	
Muscarinic Receptor: From Structure to Animal Models	978-1-4939-2857-6	978-1-4939-2858-3							http://link.springer.com/10.1007/978-1-4939-2858-3		10.1007/978-1-4939-2858-3		fulltext		Springer New York	Monograph	2016		107	1st ed. 2016	Myslivecek	7657	
Muscle Gene Therapy	978-1-61737-981-9	978-1-61737-982-6							http://link.springer.com/10.1007/978-1-61737-982-6		10.1007/978-1-61737-982-6		fulltext		Humana Press	Monograph	2011		709		Duan	7651	
Muscular Dystrophy	978-0-89603-695-6	978-1-59259-138-1							http://link.springer.com/10.1385/1592591388		10.1385/1592591388		fulltext		Springer New York	Monograph	2001		43		Bushby	7652	
Mycobacteria Protocols	978-0-89603-471-6	978-1-59259-576-1							http://link.springer.com/10.1385/0896034712		10.1385/0896034712		fulltext		Humana Press	Monograph	1998		101		Parish	7651	
Mycobacteria Protocols	978-1-4939-2449-3	978-1-4939-2450-9							http://link.springer.com/10.1007/978-1-4939-2450-9		10.1007/978-1-4939-2450-9		fulltext		Springer New York	Monograph	2015		1285	3rd ed. 2015	Parish	7651	
Mycobacteria Protocols	978-1-58829-889-8	978-1-59745-207-6							http://link.springer.com/10.1007/978-1-59745-207-6		10.1007/978-1-59745-207-6		fulltext		Humana Press	Monograph	2009		465		Parish	7651	
Mycobacterium tuberculosis Protocols	978-0-89603-776-2	978-1-59259-147-3							http://link.springer.com/10.1385/1592591477		10.1385/1592591477		fulltext		Humana Press	Monograph	2001		54		Parish	7652	
Mycoplasma Protocols	978-0-89603-525-6	978-1-59259-269-2							http://link.springer.com/10.1385/0896035255		10.1385/0896035255		fulltext		Humana Press	Monograph	1998		104		Miles	7651	
Mycotoxin Protocols	978-0-89603-623-9	978-1-59259-064-3							http://link.springer.com/10.1385/1592590640		10.1385/1592590640		fulltext		Humana Press	Monograph	2001		157		Trucksess	7651	
Myeloid Leukemia	978-1-58829-485-2	978-1-59745-017-1							http://link.springer.com/10.1385/1597450170		10.1385/1597450170		fulltext		Humana Press	Monograph	2006		125		Iland	7652	
Myogenesis	978-1-61779-342-4	978-1-61779-343-1							http://link.springer.com/10.1007/978-1-61779-343-1		10.1007/978-1-61779-343-1		fulltext		Humana Press	Monograph	2012		798		DiMario	7651	
NF-kappa B	978-1-4939-2421-9	978-1-4939-2422-6							http://link.springer.com/10.1007/978-1-4939-2422-6		10.1007/978-1-4939-2422-6		fulltext		Springer New York	Monograph	2015		1280	2015	May	7651	
NLR Proteins	978-1-4939-3564-2	978-1-4939-3566-6							http://link.springer.com/10.1007/978-1-4939-3566-6		10.1007/978-1-4939-3566-6		fulltext		Springer New York	Monograph	2016		1417		Di Virgilio	7651	
NMDA Receptor Protocols	978-0-89603-713-7	978-1-59259-683-6							http://link.springer.com/10.1385/1592596835		10.1385/1592596835		fulltext		Humana Press	Monograph	1999		128		Li	7651	
NanoBiotechnology Protocols	978-1-58829-276-6	978-1-59259-901-1							http://link.springer.com/10.1385/159259901X		10.1385/159259901X		fulltext		Humana Press	Monograph	2005		303		Rosenthal	7651	
NanoBiotechnology Protocols	978-1-62703-467-8	978-1-62703-468-5							http://link.springer.com/10.1007/978-1-62703-468-5		10.1007/978-1-62703-468-5		fulltext		Humana Press	Monograph	2013		1026	2nd ed. 2013	Rosenthal	7651	
Nanoimaging	978-1-62703-136-3	978-1-62703-137-0							http://link.springer.com/10.1007/978-1-62703-137-0		10.1007/978-1-62703-137-0		fulltext		Humana Press	Monograph	2013		950	2013	Sousa	7651	
Nanomaterial Interfaces in Biology	978-1-62703-461-6	978-1-62703-462-3							http://link.springer.com/10.1007/978-1-62703-462-3		10.1007/978-1-62703-462-3		fulltext		Humana Press	Monograph	2013		1025	2013	Bergese	7651	
Nanomaterials in Pharmacology	978-1-4939-3120-0	978-1-4939-3121-7							http://link.springer.com/10.1007/978-1-4939-3121-7		10.1007/978-1-4939-3121-7		fulltext		Springer New York	Monograph	2016			1st ed. 2016	Lu	7653	
Nanoparticles in Biology and Medicine	978-1-61779-952-5	978-1-61779-953-2							http://link.springer.com/10.1007/978-1-61779-953-2		10.1007/978-1-61779-953-2		fulltext		Humana Press	Monograph	2012		906	2012	Soloviev	7651	
Nanopore-Based Technology	978-1-61779-772-9	978-1-61779-773-6							http://link.springer.com/10.1007/978-1-61779-773-6		10.1007/978-1-61779-773-6		fulltext		Humana Press	Monograph	2012		870	2012	Gracheva	7651	
Nanoproteomics	978-1-61779-318-9	978-1-61779-319-6							http://link.springer.com/10.1007/978-1-61779-319-6		10.1007/978-1-61779-319-6		fulltext		Humana Press	Monograph	2011		790		Toms	7651	
Nanoscale Biocatalysis	978-1-61779-131-4	978-1-61779-132-1							http://link.springer.com/10.1007/978-1-61779-132-1		10.1007/978-1-61779-132-1		fulltext		Humana Press	Monograph	2011		743		Wang	7651	
Nanoscale Imaging of Synapses	978-1-4614-9178-1	978-1-4614-9179-8							http://link.springer.com/10.1007/978-1-4614-9179-8		10.1007/978-1-4614-9179-8		fulltext		Springer New York	Monograph	2014		84	2014	Nägerl	7657	
Nanostructure Design	978-1-934115-35-0	978-1-59745-480-3							http://link.springer.com/10.1007/978-1-59745-480-3		10.1007/978-1-59745-480-3		fulltext		Humana Press	Monograph	2008		474		Gazit	7651	
Nanotechnology for Nucleic Acid Delivery	978-1-62703-139-4	978-1-62703-140-0							http://link.springer.com/10.1007/978-1-62703-140-0		10.1007/978-1-62703-140-0		fulltext		Humana Press	Monograph	2013		948	2013	Ogris	7651	
Nanotechnology in Regenerative Medicine	978-1-61779-387-5	978-1-61779-388-2							http://link.springer.com/10.1007/978-1-61779-388-2		10.1007/978-1-61779-388-2		fulltext		Humana Press	Monograph	2012		811		Navarro	7651	
Nanotoxicity	978-1-62703-001-4	978-1-62703-002-1							http://link.springer.com/10.1007/978-1-62703-002-1		10.1007/978-1-62703-002-1		fulltext		Humana Press	Monograph	2012		926	2012	Reineke	7651	
Natural Killer Cell Protocols	978-0-89603-683-3	978-1-59259-044-5							http://link.springer.com/10.1385/1592590446		10.1385/1592590446		fulltext		Humana Press	Monograph	2000		121		Campbell	7651	
Natural Killer Cell Protocols	978-1-60761-361-9	978-1-60761-362-6							http://link.springer.com/10.1007/978-1-60761-362-6		10.1007/978-1-60761-362-6		fulltext		Humana Press	Monograph	2010		612	2nd	Campbell	7651	
Natural Killer Cells	978-1-4939-3682-3	978-1-4939-3684-7							http://link.springer.com/10.1007/978-1-4939-3684-7		10.1007/978-1-4939-3684-7		fulltext		Springer New York	Monograph	2016		1441		Somanchi	7651	
Natural Products From Marine Algae	978-1-4939-2683-1	978-1-4939-2684-8							http://link.springer.com/10.1007/978-1-4939-2684-8		10.1007/978-1-4939-2684-8		fulltext		Springer New York	Monograph	2015		1308	2015	Stengel	7651	
Natural Products Isolation	978-0-89603-362-7	978-1-59259-256-2							http://link.springer.com/10.1007/978-1-59259-256-2		10.1007/978-1-59259-256-2		fulltext		Humana Press	Monograph	1998		4		Cannell	7650	
Natural Products Isolation	978-1-58829-447-0	978-1-59259-955-4							http://link.springer.com/10.1385/1592599559		10.1385/1592599559		fulltext		Humana Press	Monograph	2005		20	Second Edition	Sarker	7650	
Natural Products Isolation	978-1-61779-623-4	978-1-61779-624-1							http://link.springer.com/10.1007/978-1-61779-624-1		10.1007/978-1-61779-624-1		fulltext		Humana Press	Monograph	2012		864	3rd ed. 2012	Sarker	7651	
Necrosis	978-1-62703-382-4	978-1-62703-383-1							http://link.springer.com/10.1007/978-1-62703-383-1		10.1007/978-1-62703-383-1		fulltext		Humana Press	Monograph	2013		1004	2013	McCall	7651	
Neisseria meningitidis	978-1-61779-345-5	978-1-61779-346-2							http://link.springer.com/10.1007/978-1-61779-346-2		10.1007/978-1-61779-346-2		fulltext		Humana Press	Monograph	2012		799		Christodoulides	7651	
Network Biology	978-1-61779-275-5	978-1-61779-276-2							http://link.springer.com/10.1007/978-1-61779-276-2		10.1007/978-1-61779-276-2		fulltext		Humana Press	Monograph	2011		781		Cagney	7651	
Neural Cell Transplantation	978-1-60327-930-7	978-1-60327-931-4							http://link.springer.com/10.1007/978-1-60327-931-4		10.1007/978-1-60327-931-4		fulltext		Humana Press	Monograph	2009		549	1	Gordon	7651	
Neural Development	978-1-62703-443-2	978-1-62703-444-9							http://link.springer.com/10.1007/978-1-62703-444-9		10.1007/978-1-62703-444-9		fulltext		Humana Press	Monograph	2013		1018	2013	Zhou	7651	
Neural Progenitor Cells	978-1-62703-573-6	978-1-62703-574-3							http://link.springer.com/10.1007/978-1-62703-574-3		10.1007/978-1-62703-574-3		fulltext		Humana Press	Monograph	2013		1059	2013	Reynolds	7651	
Neural Stem Cells	978-1-58829-846-1	978-1-59745-133-8							http://link.springer.com/10.1007/978-1-59745-133-8		10.1007/978-1-59745-133-8		fulltext		Humana Press	Monograph	2008		438	Second Edition	Weiner	7651	
Neural Stem Cells: Methods and Protocols	978-0-89603-964-3	978-1-59259-186-2							http://link.springer.com/10.1385/1592591868		10.1385/1592591868		fulltext		Humana Press	Monograph	2002		198		Zigova	7651	
Neural Tracing Methods	978-1-4939-1962-8	978-1-4939-1963-5							http://link.springer.com/10.1007/978-1-4939-1963-5		10.1007/978-1-4939-1963-5		fulltext		Springer New York	Monograph	2015		92	2015	Arenkiel	7657	
Neural Transplantation Methods	978-0-89603-793-9	978-1-59259-690-4							http://link.springer.com/10.1007/978-1-59259-690-4		10.1007/978-1-59259-690-4		fulltext		Humana Press	Monograph	2000		36		Dunnett	7657	
Neurodegeneration	978-1-61779-327-1	978-1-61779-328-8							http://link.springer.com/10.1007/978-1-61779-328-8		10.1007/978-1-61779-328-8		fulltext		Humana Press	Monograph	2011		793		Manfredi	7651	
Neurodegeneration Methods and Protocols	978-0-89603-612-3	978-1-59259-604-1							http://link.springer.com/10.1385/089603612X		10.1385/089603612X		fulltext		Humana Press	Monograph	1999		22		Harry	7652	
Neurogenetics	978-0-89603-990-2	978-1-59259-330-9							http://link.springer.com/10.1385/1592593305		10.1385/1592593305		fulltext		Springer New York	Monograph	2003		217		Potter	7651	
Neuroinformatics	978-1-58829-720-4	978-1-59745-520-6							http://link.springer.com/10.1007/978-1-59745-520-6	Crasto	10.1007/978-1-59745-520-6		fulltext		Humana Press	Monograph	2007		401			7651	
Neuronal Cell Culture	978-1-62703-639-9	978-1-62703-640-5							http://link.springer.com/10.1007/978-1-62703-640-5		10.1007/978-1-62703-640-5		fulltext		Humana Press	Monograph	2013		1078	2013	Amini	7651	
Neuronal Cell Death	978-1-4939-2151-5	978-1-4939-2152-2							http://link.springer.com/10.1007/978-1-4939-2152-2		10.1007/978-1-4939-2152-2		fulltext		Springer New York	Monograph	2015		1254	2015	Lossi	7651	
Neuronal Network Analysis	978-1-61779-632-6	978-1-61779-633-3							http://link.springer.com/10.1007/978-1-61779-633-3		10.1007/978-1-61779-633-3		fulltext		Humana Press	Monograph	2012		67	2012	Fellin	7657	
Neuropeptide Protocols	978-0-89603-399-3	978-1-59259-559-4							http://link.springer.com/10.1385/0896033996		10.1385/0896033996		fulltext		Humana Press	Monograph	1997		73		Irvine	7651	
Neuropeptide Techniques	978-1-58829-468-5	978-1-60327-099-1							http://link.springer.com/10.1007/978-1-60327-099-1		10.1007/978-1-60327-099-1		fulltext		Humana Press	Monograph	2008		39		Gozes	7657	
Neuropeptide Y Protocols	978-0-89603-662-8	978-1-59259-042-1							http://link.springer.com/10.1385/159259042X		10.1385/159259042X		fulltext		Humana Press	Monograph	2000		153		Balasubramaniam	7651	
Neuropeptides	978-1-61779-309-7	978-1-61779-310-3							http://link.springer.com/10.1007/978-1-61779-310-3		10.1007/978-1-61779-310-3		fulltext		Humana Press	Monograph	2011		789		Merighi	7651	
Neurophysiological Techniques	978-0-89603-160-9	978-1-59259-619-5							http://link.springer.com/10.1385/0896031608		10.1385/0896031608		fulltext		Humana Press	Monograph	1990		14		Boulton	7657	
Neurophysiological Techniques	978-0-89603-185-2	978-1-59259-620-1							http://link.springer.com/10.1385/0896031853		10.1385/0896031853		fulltext		Humana Press	Monograph	1990		15		Boulton	7657	
Neuroprotection Methods and Protocols	978-1-58829-666-5	978-1-59745-504-6							http://link.springer.com/10.1007/978-1-59745-504-6		10.1007/978-1-59745-504-6		fulltext		Humana Press	Monograph	2007		399		Borsello	7651	
Neuroproteomics	978-1-61779-110-9	978-1-61779-111-6							http://link.springer.com/10.1007/978-1-61779-111-6		10.1007/978-1-61779-111-6		fulltext		Humana Press	Monograph	2011		57		Li	7657	
Neuroproteomics	978-1-934115-84-8	978-1-59745-562-6							http://link.springer.com/10.1007/978-1-59745-562-6		10.1007/978-1-59745-562-6		fulltext		Humana Press	Monograph	2009		566		Ottens	7651	
Neuropsychology	978-0-89603-133-3	978-1-59259-622-5							http://link.springer.com/10.1385/0896031330		10.1385/0896031330		fulltext		Humana Press	Monograph	1990		17		Boulton	7657	
Neurotransmitter Enzymes	978-0-89603-079-4	978-1-59259-610-2							http://link.springer.com/10.1385/0896030792		10.1385/0896030792		fulltext		Humana Press	Monograph	1986		5		Boulton	7657	
Neurotransmitter Methods	978-0-89603-394-8	978-1-59259-558-7							http://link.springer.com/10.1385/0896033945		10.1385/0896033945		fulltext		Springer New York	Monograph	1997		72		Rayne	7651	
Neurotrophic Factors	978-0-89603-249-1	978-1-59259-630-0							http://link.springer.com/10.1385/0896032493		10.1385/0896032493		fulltext		Humana Press	Monograph	1993		25		Boulton	7657	
Neurotrophic Factors	978-1-61779-535-0	978-1-61779-536-7							http://link.springer.com/10.1007/978-1-61779-536-7		10.1007/978-1-61779-536-7		fulltext		Humana Press	Monograph	2012		846	2012	Skaper	7651	
