publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id
Führungskompetenz und Karriere	978-3-8349-2647-0	978-3-8349-6580-6							http://link.springer.com/10.1007/978-3-8349-6580-6	Withauer	10.1007/978-3-8349-6580-6		fulltext		Gabler	Monograph	2011						
Galois Theory	978-94-010-6864-2	978-94-009-0839-0							http://link.springer.com/10.1007/978-94-009-0839-0	Stewart	10.1007/978-94-009-0839-0		fulltext		Springer Netherlands	Monograph	1989			Second edition			
Geldwirtschaft und Geldpolitik	978-3-663-05160-2	978-3-663-05159-6							http://link.springer.com/10.1007/978-3-663-05159-6	Stadermann	10.1007/978-3-663-05159-6		fulltext		Gabler Verlag	Monograph	1994						
Gene Prioritization	978-3-319-04686-0	978-3-319-04687-7							http://link.springer.com/10.1007/978-3-319-04687-7	Masoudi-Nejad	10.1007/978-3-319-04687-7		fulltext		Springer International Publishing	Monograph	2014			2014		10426	
Generalized Linear Models	978-0-412-23850-5	978-1-4899-3244-0							http://link.springer.com/10.1007/978-1-4899-3244-0	McCullagh	10.1007/978-1-4899-3244-0		fulltext		Springer US	Monograph	1983					10245	
Gesammelte Abhandlungen	978-3-662-27214-5	978-3-662-28697-5							http://link.springer.com/10.1007/978-3-662-28697-5	Siegel	10.1007/978-3-662-28697-5		fulltext		Springer Berlin Heidelberg	Monograph	1966				Chandrasekharan		
Gesammelte Mathematische Abhandlungen	978-3-642-51897-3	978-3-642-51959-8							http://link.springer.com/10.1007/978-3-642-51959-8	Klein	10.1007/978-3-642-51959-8		fulltext		Springer Berlin Heidelberg	Monograph	1923				Fricke		
Gesammelte Mathematische Abhandlungen	978-3-642-51898-0	978-3-642-51960-4							http://link.springer.com/10.1007/978-3-642-51960-4	Klein	10.1007/978-3-642-51960-4		fulltext		Springer Berlin Heidelberg	Monograph	1921				Fricke		
Groen en grijs	978-90-313-5892-2	978-90-313-6319-3							http://link.springer.com/10.1007/978-90-313-6319-3	Kordelaar	10.1007/978-90-313-6319-3		fulltext		Bohn Stafleu van Loghum	Monograph	2009						
Groepsprocessen	978-90-313-2094-3	978-90-313-9464-7							http://link.springer.com/10.1007/978-90-313-9464-7	Alblas	10.1007/978-90-313-9464-7		fulltext		Bohn Stafleu van Loghum	Monograph	1997						
Grundlagen der Betriebswirtschaftslehre	978-3-540-25047-0	978-3-540-26419-4							http://link.springer.com/10.1007/b137552	Domschke	10.1007/b137552		fulltext		Springer Berlin Heidelberg	Monograph	2005			Dritte, verbesserte Auflage		1183	
Guide pratique des urgences neurovasculaires	978-2-8178-0177-3	978-2-8178-0178-0							http://link.springer.com/10.1007/978-2-8178-0178-0	Saliou	10.1007/978-2-8178-0178-0		fulltext		Springer Paris	Monograph	2011						
Gynécologie du sport	978-2-8178-0171-1	978-2-8178-0172-8							http://link.springer.com/10.1007/978-2-8178-0172-8	Adam	10.1007/978-2-8178-0172-8		fulltext		Springer Paris	Monograph	2012						
Génération Y et pratiques de management des projets SI	978-2-8178-0408-8	978-2-8178-0409-5							http://link.springer.com/10.1007/978-2-8178-0409-5	Morley	10.1007/978-2-8178-0409-5		fulltext		Springer Paris	Monograph	2013					11459	
Génétique statistique	978-2-287-33910-3	978-2-287-33911-0							http://link.springer.com/10.1007/978-2-287-33911-0	Morgenthaler	10.1007/978-2-287-33911-0		fulltext		Springer Paris	Monograph	2008					5538	
Handboek Enteralia	978-90-313-4933-3	978-90-313-6548-7							http://link.springer.com/10.1007/978-90-313-6548-7	Bosma	10.1007/978-90-313-6548-7		fulltext		Bohn Stafleu van Loghum	Monograph	2006			3			
Handboek gezondheidsrecht Deel II	978-90-313-5449-8	978-90-313-6934-8							http://link.springer.com/10.1007/978-90-313-6934-8	Leenen	10.1007/978-90-313-6934-8		fulltext		Bohn Stafleu van Loghum	Monograph	2008			Vijfde, geheel herziene druk			
Handboek klinische ontwikkelingspsychologie	978-90-313-5206-7	978-90-313-6589-0							http://link.springer.com/10.1007/978-90-313-6589-0		10.1007/978-90-313-6589-0		fulltext		Bohn Stafleu van Loghum	Monograph	2008				Prins		
Handbuch der Bauphysik	978-3-322-96968-2	978-3-322-96967-5							http://link.springer.com/10.1007/978-3-322-96967-5	Bobran	10.1007/978-3-322-96967-5		fulltext		Vieweg+Teubner Verlag	Monograph	1995			7., völlig neubearbeitete Auflage			
Handbuch der Bauphysik	978-3-528-48650-1	978-3-322-83741-7							http://link.springer.com/10.1007/978-3-322-83741-7	Bobran	10.1007/978-3-322-83741-7		fulltext		Vieweg+Teubner Verlag	Monograph	1990			6., völlig neubearbeitete und erweiterte Auflage			
Handbuch der Bauphysik	978-3-663-00043-3	978-3-663-00192-8							http://link.springer.com/10.1007/978-3-663-00192-8	Bobran	10.1007/978-3-663-00192-8		fulltext		Vieweg+Teubner Verlag	Monograph	1982			5., neu bearbeitete Auflage			
Handbuch der Infografik	978-3-642-63654-7	978-3-642-58578-4							http://link.springer.com/10.1007/978-3-642-58578-4	Jansen	10.1007/978-3-642-58578-4		fulltext		Springer Berlin Heidelberg	Monograph	1999					2927	
Handbuch der Lichtplanung	978-3-322-90450-8	978-3-322-90449-2							http://link.springer.com/10.1007/978-3-322-90449-2	Ganslandt	10.1007/978-3-322-90449-2		fulltext		Vieweg+Teubner Verlag	Monograph	1992						
Handbuch der Sonderstahlkunde	978-3-662-11974-7	978-3-662-11973-0							http://link.springer.com/10.1007/978-3-662-11973-0	Houdremont	10.1007/978-3-662-11973-0		fulltext		Springer Berlin Heidelberg	Monograph	1956			Dritte verbesserte Auflage			
Het herstel van het gewone leven	978-90-313-2993-9	978-90-313-6509-8							http://link.springer.com/10-1007/978-90-313-6509-8	Horst	10-1007/978-90-313-6509-8		fulltext		Bohn Stafleu van Loghum	Monograph	2006			Vierde			
Het pedagogisch quotiënt	978-90-313-6138-0	978-90-313-7977-4							http://link.springer.com/10.1007/978-90-313-7977-4	Minnaert	10.1007/978-90-313-7977-4		fulltext		Bohn Stafleu van Loghum	Monograph	2009						
Het rusteloze bestaan van dokter Petrus Camper (1722–1789)	978-90-313-5287-6	978-90-313-6617-0							http://link.springer.com/10.1007/978-90-313-6617-0	Korst	10.1007/978-90-313-6617-0		fulltext		Bohn Stafleu van Loghum	Monograph	2008						
Het schrijven van een medisch-wetenschappelijk artikel	978-90-313-8269-9	978-90-313-8270-5							http://link.springer.com/10.1007/978-90-313-8270-5	Walvoort	10.1007/978-90-313-8270-5		fulltext		Bohn Stafleu van Loghum	Monograph	2010						
Hidradénite suppurée	978-2-287-72062-8	978-2-287-72063-5							http://link.springer.com/10.1007/978-2-287-72063-5	Jemec	10.1007/978-2-287-72063-5		fulltext		Springer Paris	Monograph	2008						
History as a Science: The Philosophy of R.G. Collingwood	978-94-009-8243-7	978-94-009-8241-3							http://link.springer.com/10.1007/978-94-009-8241-3	Dussen	10.1007/978-94-009-8241-3		fulltext		Springer Netherlands	Monograph	1981		3			6301	
Homocysteine	978-2-287-22558-1	978-2-287-69375-5							http://link.springer.com/10.1007/978-2-287-69375-5	Bolander-Gouaille	10.1007/978-2-287-69375-5		fulltext		Springer Paris	Monograph	2007						
Hundert Jahre Herzgeschichte	978-3-642-73734-3	978-3-642-73733-6							http://link.springer.com/10.1007/978-3-642-73733-6	Mannebach	10.1007/978-3-642-73733-6		fulltext		Springer Berlin Heidelberg	Monograph	1988						
Husserl-Chronik	978-90-481-8255-8	978-94-017-1806-6							http://link.springer.com/10.1007/978-94-017-1806-6	Schuhmann	10.1007/978-94-017-1806-6		fulltext		Springer Netherlands	Monograph	1977		1			6060	
Hydrologie quantitative	978-2-8178-0105-6	978-2-8178-0106-3							http://link.springer.com/10.1007/978-2-8178-0106-3	Roche	10.1007/978-2-8178-0106-3		fulltext		Springer Paris	Monograph	2012					8082	
IRM du pelvis de l’homme et de la femme	978-2-8178-0427-9	978-2-8178-0428-6							http://link.springer.com/10.1007/978-2-8178-0428-6	Boudghène	10.1007/978-2-8178-0428-6		fulltext		Springer Paris	Monograph	2014						
IT Service Management	978-3-658-00180-3	978-3-658-00181-0							http://link.springer.com/10.1007/978-3-658-00181-0	Kleiner	10.1007/978-3-658-00181-0		fulltext		Springer Fachmedien Wiesbaden	Monograph	2013			2013			
Ideas Pertaining to a Pure Phenomenology and to a Phenomenological Philosophy	978-0-7923-0713-6	978-94-009-2233-4							http://link.springer.com/10.1007/978-94-009-2233-4	Husserl	10.1007/978-94-009-2233-4		fulltext		Springer Netherlands	Monograph	1989		3			6059	
Ideas Pertaining to a Pure Phenomenology and to a Phenomenological Philosophy	978-90-247-2852-7	978-94-009-7445-6							http://link.springer.com/10.1007/978-94-009-7445-6	Husserl	10.1007/978-94-009-7445-6		fulltext		Springer Netherlands	Monograph	1982		2			6059	
Ideen zu Einer Reinen Phänomenologie und Phänomenologischen Philosophie	978-90-247-1914-3	978-94-010-1041-2							http://link.springer.com/10.1007/978-94-010-1041-2	Husserl	10.1007/978-94-010-1041-2		fulltext		Springer Netherlands	Monograph	1976		3-2		Schuhmann	6062	
Ideen zu einer Reinen Phänomenologie und Phänomenologischen Philosophie	978-94-010-5345-7	978-94-011-3028-8							http://link.springer.com/10.1007/978-94-011-3028-8		10.1007/978-94-011-3028-8		fulltext		Springer Netherlands	Monograph	1991		4	Zweites Buch	Biemel	6062	
Ideen zu einer reinen PhÄnomenologie und PhÄnomenologischen Philosophie	978-94-010-1040-5	978-94-010-1039-9							http://link.springer.com/10.1007/978-94-010-1039-9		10.1007/978-94-010-1039-9		fulltext		Springer Netherlands	Monograph	1995		3-1		Schuhmann	6062	
Ideen zu einer reinen Phänomenologie und phänomenologischen Philosophie	978-94-010-2968-1	978-94-010-2967-4							http://link.springer.com/10.1007/978-94-010-2967-4		10.1007/978-94-010-2967-4		fulltext		Springer Netherlands	Monograph	1971		5		Biemel	6062	
Imagerie en coupes des masses cardiaques	978-2-287-99694-8	978-2-287-99695-5							http://link.springer.com/10.1007/978-2-287-99695-5	Jacquier	10.1007/978-2-287-99695-5		fulltext		Springer Paris	Monograph	2009					8441	
Imagerie en coupes du coeur et des vaisseaux	978-2-8178-0153-7	978-2-8178-0154-4							http://link.springer.com/10.1007/978-2-8178-0154-4	Joffre	10.1007/978-2-8178-0154-4		fulltext		Springer Paris	Monograph	2011						
Imagerie en coupes du cœur et des vaisseaux	978-2-8178-0211-4	978-2-8178-0212-1							http://link.springer.com/10.1007/978-2-8178-0212-1	Joffre	10.1007/978-2-8178-0212-1		fulltext		Springer Paris	Monograph	2011						
Imagerie en coupes du cœur et des vaisseaux	978-2-8178-0434-7	978-2-8178-0435-4							http://link.springer.com/10.1007/978-2-8178-0435-4		10.1007/978-2-8178-0435-4		fulltext		Springer Paris	Monograph	2013				Boyer		
Incontinence anale de l’adulte	978-2-8178-0455-2	978-2-8178-0456-9							http://link.springer.com/10.1007/978-2-8178-0456-9	Damon	10.1007/978-2-8178-0456-9		fulltext		Springer Paris	Monograph	2013					8428	
Individual-Based Models and Approaches in Ecology	978-1-4757-0871-4	978-1-4757-0869-1							http://link.springer.com/10.1007/978-1-4757-0869-1		10.1007/978-1-4757-0869-1		fulltext		Springer US	Monograph	1992				DeAngelis		
Infectiologie en réanimation	978-2-8178-0388-3	978-2-8178-0389-0							http://link.springer.com/10.1007/978-2-8178-0389-0	Charbonneau	10.1007/978-2-8178-0389-0		fulltext		Springer Paris	Monograph	2013					10291	
Infections à papillomavirus	978-2-287-33479-5	978-2-287-33480-1							http://link.springer.com/10.1007/2-287-33480-7	Monsonego	10.1007/2-287-33480-7		fulltext		Springer Paris	Monograph	2006						
Influenza aviaire et maladie de Newcastle	978-2-287-99336-7	978-2-287-99337-4							http://link.springer.com/10.1007/978-2-287-99337-4		10.1007/978-2-287-99337-4		fulltext		Springer Paris	Monograph	2013				Capua		
Informatique médicale, e-Santé	978-2-8178-0337-1	978-2-8178-0338-8							http://link.springer.com/10.1007/978-2-8178-0338-8	Venot	10.1007/978-2-8178-0338-8		fulltext		Springer Paris	Monograph	2013						
Inleiding in de bedrijfsgezondheidszorg	978-90-313-4580-9	978-90-313-6391-9							http://link.springer.com/10.1007/978-90-313-6391-9		10.1007/978-90-313-6391-9		fulltext		Bohn Stafleu van Loghum	Monograph	2005			Derde, herziene druk	Verbeek		
Inspanningsfysiologie bij kinderen	978-90-313-5084-1	978-90-313-6560-9							http://link.springer.com/10.1007/978-90-313-6560-9		10.1007/978-90-313-6560-9		fulltext		Bohn Stafleu van Loghum	Monograph	2008				Takken		
Instructor’s Manual for Essentials of Food Science	978-0-306-47710-2	978-1-4757-5175-8							http://link.springer.com/10.1007/978-1-4757-5175-8	Vaclavik	10.1007/978-1-4757-5175-8		fulltext		Springer US	Monograph	2003					5999	
Instructor’s Manual for Food Analysis	978-0-306-48175-8	978-1-4615-0033-9							http://link.springer.com/10.1007/978-1-4615-0033-9		10.1007/978-1-4615-0033-9		fulltext		Springer US	Monograph	2003			Third Edition	Nielsen	5999	
Integralgleichungen und Gleichungen mit unendlich vielen Unbekannten	978-3-211-95844-5	978-3-7091-9535-2							http://link.springer.com/10.1007/978-3-7091-9535-2	Hilbert	10.1007/978-3-7091-9535-2		fulltext		Springer Vienna	Monograph	1989		11		Pietsch	639	
Integration Theory	978-0-412-57680-5	978-1-4899-3194-8							http://link.springer.com/10.1007/978-1-4899-3194-8	Filter	10.1007/978-1-4899-3194-8		fulltext		Springer US	Monograph	1997					10415	
Intellectual Leadership in Education	978-1-4613-7096-3	978-1-4615-4635-1							http://link.springer.com/10.1007/978-1-4615-4635-1	Conroy	10.1007/978-1-4615-4635-1		fulltext		Springer US	Monograph	2000						
Interculturele Gespreksvoering	978-90-313-6182-3	978-90-313-8142-5							http://link.springer.com/10.1007/978-90-313-8142-5	Hoffman	10.1007/978-90-313-8142-5		fulltext		Bohn Stafleu van Loghum	Monograph	2009			3			
Interpretatie van medisch laboratoriumonderzoek	978-90-313-8992-6	978-90-313-8993-3							http://link.springer.com/10.1007/978-90-313-8993-3	Hoffmann	10.1007/978-90-313-8993-3		fulltext		Bohn Stafleu van Loghum	Monograph	2012			Tweede, herziene druk			
Interpreting Data	978-0-412-29560-7	978-1-4899-3192-4							http://link.springer.com/10.1007/978-1-4899-3192-4	Anderson	10.1007/978-1-4899-3192-4		fulltext		Springer US	Monograph	1989						
Intoxications aiguës	978-2-8178-0300-5	978-2-8178-0301-2							http://link.springer.com/10.1007/978-2-8178-0301-2	Baud	10.1007/978-2-8178-0301-2		fulltext		Springer Paris	Monograph	2013					10291	
Introductie in de gezondheidszorg	978-90-313-4812-1	978-90-313-6544-9							http://link.springer.com/10.1007/978-90-313-6544-9	Burgt	10.1007/978-90-313-6544-9		fulltext		Bohn Stafleu van Loghum	Monograph	2005			Zevende			
Introduction aux méthodes numériques	978-2-287-25203-7	978-2-287-28199-0							http://link.springer.com/10.1007/2-287-28199-1	Jedrzejewski	10.1007/2-287-28199-1		fulltext		Springer Paris	Monograph	2005			Deuxième édition			
Introduction pratique aux bases de données relationnelles	978-2-287-25205-1	978-2-287-31090-4							http://link.springer.com/10.1007/2-287-31090-8	Meier	10.1007/2-287-31090-8		fulltext		Springer Paris	Monograph	2006			Deuxième édition		4667	
Introduction to Abstract Algebra	978-0-216-92259-4	978-1-4615-7284-8							http://link.springer.com/10.1007/978-1-4615-7284-8	Whitelaw	10.1007/978-1-4615-7284-8		fulltext		Springer US	Monograph	1988			Second Edition			
Introduction to Magnetism and Magnetic Materials	978-0-412-38640-4	978-1-4615-3868-4							http://link.springer.com/10.1007/978-1-4615-3868-4	Jiles	10.1007/978-1-4615-3868-4		fulltext		Springer US	Monograph	1991						
Introduction to Naval Architecture	978-94-011-6041-4	978-94-011-6039-1							http://link.springer.com/10.1007/978-94-011-6039-1	Gillmer	10.1007/978-94-011-6039-1		fulltext		Springer Netherlands	Monograph	1982						
Introduction to Paint Chemistry and Principles of Paint Technology	978-0-412-16180-3	978-1-4899-6838-8							http://link.springer.com/10.1007/978-1-4899-6838-8	Turner	10.1007/978-1-4899-6838-8		fulltext		Springer US	Monograph	1980			Second Edition			
Introduction to Paint Chemistry and Principles of Paint Technology	978-0-412-16190-2	978-1-4899-3182-5							http://link.springer.com/10.1007/978-1-4899-3182-5	Turner	10.1007/978-1-4899-3182-5		fulltext		Springer US	Monograph	1980			Second Edition			
Introduction to Paint Chemistry and Principles of Paint Technology	978-0-412-29440-2	978-1-4899-6836-4							http://link.springer.com/10.1007/978-1-4899-6836-4	Turner	10.1007/978-1-4899-6836-4		fulltext		Springer US	Monograph	1988			Third Edition			
Introduction to Paint Chemistry and Principles of Paint Technology	978-94-010-7037-9	978-94-009-1209-0							http://link.springer.com/10.1007/978-94-009-1209-0	Turner	10.1007/978-94-009-1209-0		fulltext		Springer Netherlands	Monograph	1988			Third Edition			
Introduction to Polymers	978-0-412-22170-5	978-1-4899-3178-8							http://link.springer.com/10.1007/978-1-4899-3178-8	Young	10.1007/978-1-4899-3178-8		fulltext		Springer US	Monograph	1981						
Introduction to Sound	978-0-412-48760-6	978-1-4899-7196-8							http://link.springer.com/10.1007/978-1-4899-7196-8	Speaks	10.1007/978-1-4899-7196-8		fulltext		Springer US	Monograph	1992						
Introduction to the Calculus of Variations	978-0-412-36700-7	978-1-4899-3172-6							http://link.springer.com/10.1007/978-1-4899-3172-6	Brechtken-Manderscheid	10.1007/978-1-4899-3172-6		fulltext		Springer US	Monograph	1991						
Introduction to the Thermodynamics of Solids	978-1-4612-7216-8	978-1-4612-1614-8							http://link.springer.com/10.1007/978-1-4612-1614-8	Ericksen	10.1007/978-1-4612-1614-8		fulltext		Springer New York	Monograph	1998		131			34	
Introduction à Scilab	978-2-287-25247-1	978-2-287-31017-1							http://link.springer.com/10.1007/978-2-287-31017-1		10.1007/978-2-287-31017-1		fulltext		Springer Paris	Monograph	2007			Deuxième édition	Chancelier	4667	
Introduction à la commande des robots humanoïdes	978-2-287-87715-5	978-2-287-87716-2							http://link.springer.com/10.1007/978-2-287-87716-2	Kajita	10.1007/978-2-287-87716-2		fulltext		Springer Paris	Monograph	2009						
Introductory Statistics for Biology Students	978-0-412-47150-6	978-1-4899-3168-9							http://link.springer.com/10.1007/978-1-4899-3168-9	Watt	10.1007/978-1-4899-3168-9		fulltext		Springer US	Monograph	1993						
Islam et transplantation d’organes	978-2-287-92844-4	978-2-287-92845-1							http://link.springer.com/10.1007/978-2-287-92845-1	Ammar	10.1007/978-2-287-92845-1		fulltext		Springer Paris	Monograph	2009						
Jahrbuch StadtRegion 2002	978-3-8100-3539-4	978-3-663-10420-9							http://link.springer.com/10.1007/978-3-663-10420-9		10.1007/978-3-663-10420-9		fulltext		VS Verlag für Sozialwissenschaften	Monograph	2003				Gestring		
Jahrbuch StadtRegion 2003	978-3-8100-3954-5	978-3-663-10421-6							http://link.springer.com/10.1007/978-3-663-10421-6		10.1007/978-3-663-10421-6		fulltext		VS Verlag für Sozialwissenschaften	Monograph	2004				Gestring		
Jeugd en recht	978-90-313-6159-5	978-90-313-8042-8							http://link.springer.com/10.1007/978-90-313-8042-8	Linden	10.1007/978-90-313-8042-8		fulltext		Bohn Stafleu van Loghum	Monograph	2009			9			
Jugendsprache und Dialekt	978-3-531-12324-0	978-3-663-19586-3							http://link.springer.com/10.1007/978-3-663-19586-3	Ehmann	10.1007/978-3-663-19586-3		fulltext		VS Verlag für Sozialwissenschaften	Monograph	1992						
Kalahari Hyaenas	978-94-015-1103-2	978-94-015-1101-8							http://link.springer.com/10.1007/978-94-015-1101-8	Mills	10.1007/978-94-015-1101-8		fulltext		Springer Netherlands	Monograph	1990						
Kalahari Hyenas	978-0-412-53760-8	978-94-011-1244-4							http://link.springer.com/10.1007/978-94-011-1244-4	Mills	10.1007/978-94-011-1244-4		fulltext		Springer Netherlands	Monograph	1990						
Karst and Caves of Great Britain	978-94-010-6526-9	978-94-009-0085-1							http://link.springer.com/10.1007/978-94-009-0085-1	Waltham	10.1007/978-94-009-0085-1		fulltext		Springer Netherlands	Monograph	1997				Palmer	6005	
Kobordismentheorie	978-3-540-05341-5	978-3-662-16378-8							http://link.springer.com/10.1007/978-3-662-16378-8	Bröcker	10.1007/978-3-662-16378-8		fulltext		Springer Berlin Heidelberg	Monograph	1970		178			304	
Kraftfahrtechnisches Taschenbuch	978-3-528-03876-2	978-3-663-01406-5							http://link.springer.com/10.1007/978-3-663-01406-5	Bosch	10.1007/978-3-663-01406-5		fulltext		Vieweg+Teubner Verlag	Monograph	1999			23. Auflage			
Kraftfahrtechnisches Taschenbuch	978-3-528-13876-9	978-3-663-10553-4							http://link.springer.com/10.1007/978-3-663-10553-4		10.1007/978-3-663-10553-4		fulltext		Vieweg+Teubner Verlag	Monograph	2002			24. Auflage	Bauer		
Kraftfahrtechnisches Taschenbuch	978-3-528-23876-6	978-3-663-10554-1							http://link.springer.com/10.1007/978-3-663-10554-1		10.1007/978-3-663-10554-1		fulltext		Vieweg+Teubner Verlag	Monograph	2003				Bauer		
Kraftfahrzeugelektrik Kraftfahrzeugelektronik	978-3-663-01983-1	978-3-663-01982-4							http://link.springer.com/10.1007/978-3-663-01982-4	Gretzmeier	10.1007/978-3-663-01982-4		fulltext		Vieweg+Teubner Verlag	Monograph	1996						
Krankenversicherung im Rating	978-3-8349-4579-2	978-3-8349-4580-8							http://link.springer.com/10.1007/978-3-8349-4580-8		10.1007/978-3-8349-4580-8		fulltext		Gabler Verlag	Monograph	2014			2. Aufl. 2014	Adolph		
Kulturdenkmäler in Hessen Odenwaldkreis	978-3-663-05789-5	978-3-663-05788-8							http://link.springer.com/10.1007/978-3-663-05788-8		10.1007/978-3-663-05788-8		fulltext		Vieweg+Teubner Verlag	Monograph	1998				Teubner		
La Main De Léonard De Vinci	978-2-287-99075-5	978-2-287-99076-2							http://link.springer.com/10.1007/978-2-287-99076-2	Nen	10.1007/978-2-287-99076-2		fulltext		Springer Paris	Monograph	2010						
La cancérologie au quotidien	978-2-8178-0224-4	978-2-8178-0225-1							http://link.springer.com/10.1007/978-2-8178-0225-1	Hœrni	10.1007/978-2-8178-0225-1		fulltext		Springer Paris	Monograph	2011		0			5181	
La connaissance des huiles essentielles : qualitologie et aromathérapie	978-2-8178-0308-1	978-2-8178-0309-8							http://link.springer.com/10.1007/978-2-8178-0309-8	Kaloustian	10.1007/978-2-8178-0309-8		fulltext		Springer Paris	Monograph	2012					7692	
La contraception masculine	978-2-8178-0345-6	978-2-8178-0346-3							http://link.springer.com/10.1007/978-2-8178-0346-3	Soufir	10.1007/978-2-8178-0346-3		fulltext		Springer Paris	Monograph	2013					8798	
La douleur chronique post-chirurgicale	978-2-8178-0025-7	978-2-8178-0026-4							http://link.springer.com/10.1007/978-2-8178-0026-4	Mick	10.1007/978-2-8178-0026-4		fulltext		Springer Paris	Monograph	2013						
La gonarthrose	978-2-287-30052-3	978-2-287-30285-5							http://link.springer.com/10.1007/2-287-30285-9	Bonnin	10.1007/2-287-30285-9		fulltext		Springer Paris	Monograph	2003					5524	
La loi de la gravitation universelle Newton, Euler et Laplace	978-2-287-72082-6	978-2-287-72083-3							http://link.springer.com/10.1007/978-2-287-72083-3	Schroeder	10.1007/978-2-287-72083-3		fulltext		Springer Paris	Monograph	2007						
La lombalgie en 2007: aspects pratiques	978-2-287-72103-8	978-2-287-72104-5							http://link.springer.com/10.1007/978-2-287-72104-5	Goussard	10.1007/978-2-287-72104-5		fulltext		Springer Paris	Monograph	2007					5190	
La marche de l’infirme moteur cérébral enfant et adulte	978-2-287-25180-1	978-2-287-27822-8							http://link.springer.com/10.1007/2-287-27822-2	Bernard	10.1007/2-287-27822-2		fulltext		Springer Paris	Monograph	2005						
La nouvelle cranioacupuncture de Yamamoto (YNSA)	978-2-8178-0213-8	978-2-8178-0214-5							http://link.springer.com/10.1007/978-2-8178-0214-5	Memheld	10.1007/978-2-8178-0214-5		fulltext		Springer Paris	Monograph	2011					7426	
La personne âgée fragile	978-2-287-93910-5	978-2-287-93911-2							http://link.springer.com/10.1007/978-2-287-93911-2		10.1007/978-2-287-93911-2		fulltext		Springer Paris	Monograph	2009				Chassagne		
La phytocosmétologie thérapeutique	978-2-287-68524-8	978-2-287-69100-3							http://link.springer.com/10.1007/978-2-287-69100-3	Goetz	10.1007/978-2-287-69100-3		fulltext		Springer Paris	Monograph	2007					7692	
La psychiatrie médiévale persane	978-2-287-99477-7	978-2-287-99478-4							http://link.springer.com/10.1007/978-2-287-99478-4	Crussol des Epesse	10.1007/978-2-287-99478-4		fulltext		Springer Paris	Monograph	2010					7426	
La réanimation neurochirurgicale	978-2-287-68198-1	978-2-287-68199-8							http://link.springer.com/10.1007/978-2-287-68199-8		10.1007/978-2-287-68199-8		fulltext		Springer Paris	Monograph	2007				Bruder	4668	
La simulation en santé De la théorie à la pratique	978-2-8178-0468-2	978-2-8178-0469-9							http://link.springer.com/10.1007/978-2-8178-0469-9		10.1007/978-2-8178-0469-9		fulltext		Springer Paris	Monograph	2013				Boet		
La sécurité du patient en médecine générale	978-2-8178-0001-1	978-2-8178-0002-8							http://link.springer.com/10.1007/978-2-8178-0002-8	Brami	10.1007/978-2-8178-0002-8		fulltext		Springer Paris	Monograph	2010						
La traumatologie des parties molles de la main	978-2-287-99067-0	978-2-287-99068-7							http://link.springer.com/10.1007/978-2-287-99068-7	Liverneaux	10.1007/978-2-287-99068-7		fulltext		Springer Paris	Monograph	2011					5524	
Le Cancer du rein	978-2-287-71650-8	978-2-287-71651-5							http://link.springer.com/10.1007/978-2-287-71651-5	Culine	10.1007/978-2-287-71651-5		fulltext		Springer Paris	Monograph	2008					5181	
Le Capital organisationnel	978-2-8178-0240-4	978-2-8178-0241-1							http://link.springer.com/10.1007/978-2-8178-0241-1	Bounfour	10.1007/978-2-8178-0241-1		fulltext		Springer Paris	Monograph	2011						
Le Distilbène® trente ans après	978-2-287-73306-2	978-2-287-73307-9							http://link.springer.com/10.1007/978-2-287-73307-9	Blanc	10.1007/978-2-287-73307-9		fulltext		Springer Paris	Monograph	2007						
Le Ginseng	978-2-287-79923-5	978-2-287-79924-2							http://link.springer.com/10.1007/978-2-287-79924-2	Goetz	10.1007/978-2-287-79924-2		fulltext		Springer Paris	Monograph	2009					7692	
Le bouddhisme et la médecine traditionnelle de l’Inde	978-2-287-74544-7	978-2-287-74545-4							http://link.springer.com/10.1007/978-2-287-74545-4	Mazars	10.1007/978-2-287-74545-4		fulltext		Springer Paris	Monograph	2008					7426	
Le cancer du sein	978-2-287-36071-8	978-2-287-36073-2							http://link.springer.com/10.1007/978-2-287-36073-2	Morère	10.1007/978-2-287-36073-2		fulltext		Springer Paris	Monograph	2007					5181	
Le cervelet	978-2-8178-0446-0	978-2-8178-0447-7							http://link.springer.com/10.1007/978-2-8178-0447-7	Manto	10.1007/978-2-8178-0447-7		fulltext		Springer Paris	Monograph	2013						
Le choix bayésien	978-2-287-25173-3	978-2-287-31120-8							http://link.springer.com/10.1007/2-287-31120-3	Robert	10.1007/2-287-31120-3		fulltext		Springer Paris	Monograph	2006					5538	
Le diagnostic par les pouls en Chine et en Europe	978-2-8178-0009-7	978-2-8178-0010-3							http://link.springer.com/10.1007/978-2-8178-0010-3	Marié	10.1007/978-2-8178-0010-3		fulltext		Springer Paris	Monograph	2011					7426	
Le dépistage du cancer bronchique : de l’espoir à la réalité	978-2-287-22086-9	978-2-287-27498-5							http://link.springer.com/10.1007/2-287-27498-7	Taulelle	10.1007/2-287-27498-7		fulltext		Springer Paris	Monograph	2005					6881	
