publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	collection	notes	department_code	continent	country	places	people	topics
Liberia: H.M. King George V Birthday reception									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432213		FO 458/107						1930	1930							Confidential Print: Africa		FO	Africa	Liberia, United Kingdom	Liberia, United Kingdom, Monrovia, United States		kings, diplomatic representation
Liberia: Legation road									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432215		FO 458/108						1930	1930							Confidential Print: Africa		FO	Africa	Liberia	Liberia, Monrovia, United Kingdom		diplomatic representation, roads
Liberia: Firestone Plantation Concessions									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432217		FO 458/109						1930	1930							Confidential Print: Africa		FO	Africa	Liberia, United States	Liberia, United States, London, United Kingdom		concessions, plantation, disease, hospitals, labour, rubber
Liberia: Confidential Print. West Africa (Folder 1)									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432021		FO 458/11						1910	1910							Confidential Print: Africa		FO	Africa	Liberia	Liberia, Berlin, Dakar, France, Freetown, French West Africa, Germany, Ghana (Gold Coast), Guinea, London, Monrovia, Nigeria, Paris, Port Said, Sierra Leone, United Kingdom, United States, Washington, DC	Crewe, 1st Marquess of (Robert Crewe-Milnes); Elgin, 9th Earl of (Victor Bruce)	administration, agriculture, army, banking, bonds, boundary, British Empire, British Government, business, capitalism, chiefs, coffee, communications, concessions, constitution, consular representation, currency, customs, debt, diplomatic representation, elections, emigration, empire, evacuation, execution, exports, fishing, food, gold, governor, governor-general, independence, international border, judicial system, kings, language, loans, migration, military, mining, missionaries, navigation, navy, piracy, plague, protectorate, railway, republic, riots and disturbances, roads, rubber, ship, telegraph lines, trade, treaty, tribes, war, weapons, West African Frontier Force, women
Liberia: Political situation (Folder 1)									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432219		FO 458/110						1930	1930							Confidential Print: Africa		FO	Africa	Liberia	Liberia, Congo, Republic of (French Congo), Equatorial Guinea (Spanish Guinea), France, Germany, London, Monrovia, Paris, Port Said, Sierra Leone, Spain, United Kingdom, United States, Washington, DC		administration, agriculture, banking, bonds, boundary, British Government, business, chiefs, civil war, coffee, (British) Commonwealth, constitution, consular representation, currency, customs, debt, diplomatic representation, education, elections, execution, exports, food, forced labour, immigration, independence, industry, international border, judicial system, kings, labour, language, League of Nations mandate, loans, migration, military, missionaries, oil, republic, roads, rubber, schools, ship, slavery, slave trade, trade, treaty, tribes, war, women
Liberia: Anglo-Franco-Liberian boundary									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432221		FO 458/111						1930	1930							Confidential Print: Africa		FO	Africa	Liberia, United Kingdom, France	Liberia, United Kingdom, London, Monrovia, Sierra Leone		boundary, British Government, diplomatic representation, protectorate
Liberia: Fernando Po: general report									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432223		FO 458/112						1931	1931							Confidential Print: Africa		FO	Africa	Liberia, Equatorial Guinea	Equatorial Guinea, Liberia, Equatorial Guinea (Spanish Guinea), Germany, Guinea, Italy, London, Spain, United Kingdom, United States		cocoa, coffee, roads, sleeping sickness
Liberia: Slavery and forced labour									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432225		FO 458/113						1931	1931							Confidential Print: Africa		FO	Africa	Liberia	Liberia, Equatorial Guinea (Spanish Guinea), London, Monrovia, Spain, United Kingdom, United States, Washington, DC	Ormsby-Gore, William, 4th Baron Harlech	"""forced labour"", labour, slavery, administration, boundary, British Government, chiefs, constitution, customs, diplomatic representation, education, execution, forced labour, international border, judicial system, kings, missionaries, republic, roads, ship, slave trade, trade, tribes, women"
Liberia: Visits and visitors									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432227		FO 458/114						1931	1931							Confidential Print: Africa		FO	Africa	Liberia	Liberia, France, French West Africa, Monrovia, Nigeria, United Kingdom	Simon, Sir John, 1st Viscount Simon	administration, British Government, governor
Liberia: Firestone Plantations Concession									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432229		FO 458/115						1931	1931							Confidential Print: Africa		FO	Africa	Liberia, United States	Liberia, United States, South Africa		concessions, chiefs, coffee, forced labour, kings, labour, tribes
Liberia: Political Situation Part I (Folder 1)									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432231		FO 458/116						1931	1931							Confidential Print: Africa		FO	Africa	Liberia	Liberia, Germany, London, Monrovia, Port Said, United Kingdom, United States, Washington, DC		administration, battle, boundary, British Government, business, chiefs, constitution, democracy, diplomatic representation, education, elections, execution, forced labour, international border, judicial system, kings, labour, League of Nations mandate, missionaries, political parties, propaganda, republic, riots and disturbances, roads, slavery, trade, tribes, True Whig Party (Liberia), war, women
Liberia: Political Situation Part II (Folder 1)									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432233		FO 458/117						1931	1931							Confidential Print: Africa		FO	Africa	Liberia	Liberia, France, Germany, Guinea, Ivory Coast, London, Monrovia, Sierra Leone, United Kingdom, United States		administration, agriculture, boundary, British Government, chiefs, Christianity, communications, customs, diplomatic representation, elections, exports, forced labour, international border, judicial system, kings, labour, military, mining, missionaries, republic, riots and disturbances, roads, rubber, schools, trade, tribes, True Whig Party (Liberia)
Liberia: Political Situation Part III (Folder 1)									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432235		FO 458/118						1931	1931							Confidential Print: Africa		FO	Africa	Liberia	Liberia, Equatorial Guinea (Spanish Guinea), France, Germany, Ghana (Gold Coast), Italy, London, Monrovia, Port Said, Spain, United Kingdom, United States, Washington, DC	Simon, Sir John, 1st Viscount Simon	administration, agriculture, alcohol, army, banking, battle, boundary, British Empire, British Government, business, capitalism, chiefs, church, coffee, communications, communism, concessions, conferences, constitution, customs, diplomatic representation, disease, education, elections, execution, exports, food, forced labour, gold, hospitals, immigration, independence, industry, international border, judicial system, kings, labour, language, migration, military, mining, missionaries, navigation, oil, peasantry, plague, propaganda, railway, republic, revolution, riots and disturbances, roads, rubber, schools, ship, slavery, socialism, telegraph lines, trade, transport, treaty, tribes, universities, war, women
Liberia: Political Situation Part I (Folder 2)									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432237		FO 458/119						1932	1932							Confidential Print: Africa		FO	Africa	Liberia	Liberia, France, Germany, Ghana (Gold Coast), Italy, Ivory Coast, London, Monrovia, Paris, Port Said, Sierra Leone, United Kingdom, United States, Washington, DC	Simon, Sir John, 1st Viscount Simon	administration, army, banking, boundary, British Government, business, Catholicism, chiefs, Christianity, church, coffee, commodities, communications, concessions, constitution, customs, debt, diplomatic representation, education, elections, execution, exports, food, forced labour, foreign policy, governor, hunting, immigration, independence, industry, international border, investment, judicial system, kings, labour, language, loans, migration, military, mining, missionaries, oil, plantation, propaganda, railway, republic, riots and disturbances, roads, rubber, schools, ship, slavery, slave trade, telegraph lines, trade, tribes, True Whig Party (Liberia), war, women
Liberia: General Correspondence: Confidential Print. West Africa. Part XV									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432023		FO 458/12						1911 Jan.-June	1911							Confidential Print: Africa		FO	Africa	Liberia	Liberia, Angola, Belgium, Congo, Democratic Republic of (Belgian Congo), Dakar, France, Freetown, French West Africa, Germany, Guinea, Lisbon, London, Luanda, Malawi (Nyasaland), Maputo (Lourenco Marques), Monrovia, Mozambique, Paris, Port Said, Portugal, Sierra Leone, United Kingdom, United States, Washington, DC, Witwatersrand		administration, banking, bonds, boundary, boundary dispute, British Government, chiefs, concessions, consular representation, currency, customs, debt, diplomatic representation, elections, empire, execution, exports, food, gold, governor, governor-general, hospitals, international border, judicial system, kings, labour, loans, migration, military, missionaries, navigation, protectorate, railway, repatriation, republic, revolution, riots and disturbances, rubber, ship, slavery, slave trade, sleeping sickness, telegraph lines, trade, transport, treaty, tribes, West African Frontier Force, women
Liberia: Political Situation Part II (Folder 2)									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432239		FO 458/120						1932	1932							Confidential Print: Africa		FO	Africa	Liberia	Liberia, France, Freetown, Germany, Ghana (Gold Coast), Ivory Coast, London, Monrovia, Port Said, United Kingdom, United States		administration, agriculture, banking, boundary, British Government, chiefs, concessions, consular representation, currency, customs, diplomatic representation, education, elections, fishing, food, forced labour, gold, governor, international border, judicial system, kings, labour, military, mining, missionaries, oil, plantation, propaganda, republic, riots and disturbances, roads, ship, slavery, tribes, war, women
Liberia: Political Situation Part III (Folder 2)									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432241		FO 458/121						1932	1932							Confidential Print: Africa		FO	Africa	Liberia	Liberia, France, Germany, Italy, Ivory Coast, London, Monrovia, Port Said, Sierra Leone, Spain, United Kingdom, United States, Washington, DC	Simon, Sir John, 1st Viscount Simon	administration, agriculture, boundary, British Government, business, chiefs, cocoa, coffee, concessions, constitution, customs, debt, diplomatic representation, economic aid, elections, execution, independence, international border, judicial system, kings, labour, League of Nations mandate, military, mining, missionaries, oil, plantation, propaganda, republic, riots and disturbances, rubber, ship, trade, transport, treaty, tribes, True Whig Party (Liberia), war, women
Liberia: Kru tribal affairs (2 parts)									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432243		FO 458/122						1932-1935	1932-1935							Confidential Print: Africa		FO	Africa	Liberia	Liberia, Ethiopia (Abyssinia), Germany, Ghana (Gold Coast), London, Monrovia, Port Said, Sierra Leone, United Kingdom, United States, Washington, DC	Hoare, Sir Samuel, Bt, 1st Viscount Templewood; Simon, Sir John, 1st Viscount Simon	tribes, administration, banking, boundary, British Government, business, Catholicism, chiefs, diplomatic representation, education, elections, exile, forced labour, forts, gold, hospitals, international border, judicial system, kings, labour, language, military, mining, missionaries, oil, republic, riots and disturbances, roads, telegraph lines, trade, True Whig Party (Liberia), war, women
Liberia: Political situation (2 parts)									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432245		FO 458/123						1935	1935							Confidential Print: Africa		FO	Africa	Liberia	Liberia, Ethiopia (Abyssinia), France, Germany, Ghana (Gold Coast), Italy, London, Monrovia, Port Said, Sierra Leone, Spain, United Kingdom, United States, Washington, DC	Baldwin, Stanley, 1st Earl Baldwin of Bewdley; Simon, Sir John, 1st Viscount Simon	administration, agriculture, air force, American Colonization Society, banking, battle, bonds, boundary, British Government, chiefs, communications, constitution, customs, debt, diplomatic representation, education, elections, food, forced labour, foreign policy, forts, gold, governor, independence, international border, judicial system, kings, labour, language, military, mining, oil, plantation, propaganda, republic, roads, rubber, slavery, slave trade, tariffs, telegraph lines, trade, treaty, trek, tribes, True Whig Party (Liberia), war
Liberia: A. E. Yapp accredited H.M. Chargé d'Affaires at Monrovia									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432247		FO 458/124						1935	1935							Confidential Print: Africa		FO	Africa	Liberia, United Kingdom	Egypt, Ethiopia, Liberia, Monrovia, United Kingdom, Ethiopia (Abyssinia)		administration, British Government, chiefs, republic, tribes
Liberia: Fernando Po: political situation.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432249		FO 458/125						1936	1936							Confidential Print: Africa		FO	Africa	Liberia, Equatorial Guinea	Equatorial Guinea, Liberia, Dakar, Equatorial Guinea (Spanish Guinea), France, Germany, Guinea, Lagos, London, Monrovia, Nigeria, Port Harcourt, Port Said, Portugal, Simonstown, Spain, United Kingdom		aircraft, banking, business, Catholicism, chiefs, communism, consular representation, diplomatic representation, fishing, governor, governor-general, kings, language, military, mining, missionaries, nationalism, oil, refugees, roads, ship, telegraph lines, war, women
Liberia: Fernando Po: labour conditions (general).									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432251		FO 458/126						1936	1936							Confidential Print: Africa		FO	Africa	Liberia, Equatorial Guinea, Spain	Equatorial Guinea, Liberia, Equatorial Guinea (Spanish Guinea), Ghana (Gold Coast), Guinea, Lagos, Monrovia, Nigeria, Port Said, Sierra Leone, Spain, United Kingdom	Eden, Sir Anthony, 1st Earl of Avon	labour, British Government, business, chiefs, cocoa, concessions, constitution, consular representation, diplomatic representation, emigration, food, gold, governor, governor-general, hospitals, industry, judicial system, migration, plantation, schools, ship, slavery, sleeping sickness, trade
Liberia: Fernando Po: Consul General Yapp's visit and report on labour conditions.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432253		FO 458/127						1936	1936							Confidential Print: Africa		FO	Africa	Liberia, Equatorial Guinea, Spain, United Kingdom	Equatorial Guinea, Liberia, United Kingdom, Equatorial Guinea (Spanish Guinea), Freetown, Germany, Guinea, Lagos, Nigeria, Port Said, Sierra Leone, Spain		labour, British Government, church, cocoa, consular representation, diplomatic representation, governor, governor-general, oil, plantation, riots and disturbances, ship, slavery, slave trade, war, women
Liberia: Political situation (Folder 2)									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432255		FO 458/128						1937	1937							Confidential Print: Africa		FO	Africa	Liberia	Liberia, Monrovia, Port Said, United States	Eden, Sir Anthony, 1st Earl of Avon	administration, agriculture, boundary, chiefs, Christianity, debt, diplomatic representation, forced labour, immigration, international border, judicial system, labour, migration, republic, roads, trade, tribes
Liberian-Norwegian Agreement regarding tariff on fish imports and infringement of the Treaty of Friendship and Commerce of 1848 between Liberia and the United Kingdom									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432257		FO 458/129						1938	1938							Confidential Print: Africa		FO	Africa	Liberia, United Kingdom, Norway	Liberia, United Kingdom, Monrovia		tariffs, treaty, British Government, coffee, concessions, customs, diplomatic representation, dominion, republic, trade
Liberia: Confidential Print. West Africa (Folder 2)									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432025		FO 458/13						1911	1911							Confidential Print: Africa		FO	Africa	Liberia	Liberia, France, French West Africa, Germany, London, Monrovia, Port Said, Sierra Leone, United Kingdom, United States, Washington, DC		banking, bonds, boundary, British Government, chiefs, concessions, customs, debt, diplomatic representation, gold, governor, governor-general, international border, judicial system, kings, missionaries, navigation, railway, republic, rubber, trade, treaty, tribes, West African Frontier Force
Commercial Treaty between Norway and Liberia: proposed revision of Anglo-Liberian Treaty									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432259		FO 458/130						1939	1939							Confidential Print: Africa		FO	Africa	Liberia, United Kingdom, Norway	Liberia, United Kingdom, London, Monrovia	Halifax, 1st Earl (Edward Wood)	treaty, British Government, concessions, customs, diplomatic representation, dominion, independence, navigation, republic, trade
Liberia: Political affairs									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432261		FO 458/131						1944	1944							Confidential Print: Africa		FO	Africa	Liberia	Liberia, Germany, Monrovia, United Kingdom, United States		diplomatic representation, judicial system, military, republic, ship, United Nations, war
Liberia: Legation: leases and rent									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432263		FO 458/132						1944	1944							Confidential Print: Africa		FO	Africa	Liberia	Liberia, London, Monrovia, United Kingdom, United States		diplomatic representation, banking, British Government, judicial system, kings, republic, war
Liberia: Local complaints									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432265		FO 458/133						1944	1944							Confidential Print: Africa		FO	Africa	Liberia	Liberia, France, Freetown, Germany, Ghana (Gold Coast), Lagos, London, Monrovia, Nigeria, Port Said, Sierra Leone, South Africa, United Kingdom, United States		administration, air force, alcohol, army, banking, boundary, business, chiefs, church, customs, diplomatic representation, gold, governor, hospitals, immigration, international border, judicial system, kings, labour, language, medicine, migration, military, protectorate, republic, roads, Royal Air Force, ship, trade, war, women
Liberia: Political: miscellaneous									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432267		FO 458/134						1944	1944							Confidential Print: Africa		FO	Africa	Liberia	Liberia, Freetown, Monrovia, Sierra Leone, United Kingdom		diplomatic representation, governor, invasion, republic, tribes, United Nations, war
Liberia: Declaration of war									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432269		FO 458/135						1944	1944							Confidential Print: Africa		FO	Africa	Liberia	Liberia, France, Germany, London, Monrovia, United Kingdom, United States, Washington, DC		war, boundary, British Government, chiefs, (British) Commonwealth, diplomatic representation, empire, evacuation, governor, international border, invasion, judicial system, migration, military, missionaries, republic, ship, United Nations, women
Liberia: Permits of residence									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432271		FO 458/136						1944	1944							Confidential Print: Africa		FO	Africa	Liberia	Liberia, Ghana (Gold Coast), London, Monrovia, Sierra Leone, United Kingdom, United States		British Government, business, (British) Commonwealth, diplomatic representation, gold, immigration, migration, missionaries, navigation, republic, treaty, war
Liberia: Sailing-boat accident at Robertsport: attendance of witnesses at Circuit Court									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432273		FO 458/137						1945	1945							Confidential Print: Africa		FO	Africa	Liberia	Liberia, France, Freetown, Lagos, London, Monrovia, Port Said, Sierra Leone, United Kingdom, United States		administration, air force, aircraft, banking, bonds, boundary, British Government, customs, diplomatic representation, gold, governor, international border, Islam, judicial system, kings, labour, protectorate, repatriation, republic, Royal Air Force, ship, telegraph lines, transport, women
Liberia: Legislative Acts and Proclamations									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432275		FO 458/138						1946	1946							Confidential Print: Africa		FO	Africa	Liberia	Liberia, Ghana (Gold Coast), Monrovia, United Kingdom, United States		British Government, diplomatic representation, gold, governor, republic, treaty
Liberia: Legation leases and rents									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432277		FO 458/139						1946	1946							Confidential Print: Africa		FO	Africa	Liberia	Liberia, London, Monrovia, United Kingdom		diplomatic representation, kings, republic
Liberia: General Correspondence: Confidential Print. West Africa. Part XVII.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432027		FO 458/14						1912 Jan.-June	1912							Confidential Print: Africa		FO	Africa	Liberia	Liberia, Angola, Belgium, Benin (Dahomey), Berlin, Cameroon, Cape Town, Chad, Congo, Democratic Republic of (Belgian Congo), Dakar, Dar-es-Salaam, Equatorial Guinea (Spanish Guinea), France, Freetown, French West Africa, Gabon, Germany, Ghana (Gold Coast), Guinea, Guinea-Bissau (Portuguese Guinea), Ivory Coast, Lagos, Lake Chad, Lake Tanganyika, Lisbon, London, Luanda, Madagascar, Mali, Monrovia, Morocco, Mozambique, Nigeria, Paris, Port Said, Portugal, Rhodesia, River Niger, Senegal, Sierra Leone, South Africa, Spain, Sudan, Tanzania (Tanganyika), Togo, United Kingdom, United States, Washington, DC, Zambia (Northern Rhodesia), Zambezi River	Granville, 2nd Earl (Granville Leveson-Gower)	administration, agriculture, alcohol, army, banking, bonds, boundary, boundary dispute, British Government, business, chiefs, civil war, cocoa, coffee, communications, concessions, consular representation, currency, customs, debt, diplomatic representation, disease, education, emigration, empire, execution, exports, food, forced labour, foreign policy, gold, governor, governor-general, hospitals, industry, international border, judicial system, kings, labour, language, migration, military, missionaries, navy, oil, plantation, protectorate, railway, repatriation, republic, revolt, riots and disturbances, roads, rubber, schools, ship, slavery, slave trade, sleeping sickness, telegraph lines, trade, transport, treaty, tribes, war, West African Frontier Force, women
Liberia: Cape Mount disaster									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432279		FO 458/140						1946	1946							Confidential Print: Africa		FO	Africa	Liberia	Liberia, Freetown, London, Monrovia, Port Said, Sierra Leone, United Kingdom		banking, British Government, diplomatic representation, governor, judicial system, kings, oil, republic, ship, transport
Liberia: Political reports									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432281		FO 458/141						1947	1947							Confidential Print: Africa		FO	Africa	Liberia	Liberia, Dakar, France, Freetown, Ghana (Gold Coast), Guinea, Ivory Coast, Lagos, London, Monrovia, Nigeria, Port Said, Sierra Leone, United Kingdom, United States, Washington, DC		administration, agriculture, aircraft, army, banking, boundary, business, chiefs, church, cocoa, commodities, concessions, customs, debt, democracy, diamonds, diplomatic representation, education, exports, gold, governor, independence, industry, international border, judicial system, kings, military, mining, missionaries, navy, oil, plantation, railway, republic, roads, rubber, schools, ship, trade, transport, tribes, United Nations, universities, war
Liberia: Legislative Acts and Proclamations: correspondence									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432283		FO 458/142						1947	1947							Confidential Print: Africa		FO	Africa	Liberia	Liberia, France, London, Monrovia, Port Said, United Kingdom, United States, Washington, DC		administration, American Colonization Society, big game, business, chiefs, Christianity, church, concessions, constitution, democracy, diplomatic representation, education, elections, independence, judicial system, kings, labour, republic, roads, schools, United Nations, war
Liberia: Ministry of Works: furniture inventories									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432285		FO 458/143						1948	1948							Confidential Print: Africa		FO	Africa	Liberia	Liberia, United Kingdom		diplomatic representation
Liberia: Legal matters									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432287		FO 458/144						1948	1948							Confidential Print: Africa		FO	Africa	Liberia	Liberia, Freetown, Monrovia, Sierra Leone, United Kingdom, United States		Catholicism, diplomatic representation, judicial system, labour, mining, republic, war
Liberia: Legal matters: Mr R A W Batley of Messrs Paterson, Zochonis and Company Limited									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432289		FO 458/145						1948	1948							Confidential Print: Africa		FO	Africa	Liberia, United Kingdom	Liberia, United Kingdom, Monrovia, Sierra Leone, United States		diplomatic representation, judicial system, republic, riots and disturbances
Liberia: Fire disaster at Grand Bassa county									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432291		FO 458/146						1948	1948							Confidential Print: Africa		FO	Africa	Liberia	Liberia, Monrovia		
Liberia: Legal matters: Meude colony in Liberia									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432293		FO 458/147						1948	1948							Confidential Print: Africa		FO	Africa	Liberia	Liberia, Sierra Leone, United Kingdom		chiefs
Liberia: Legal matters: Fanti colony in Liberia and abroad									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432295		FO 458/148						1948	1948							Confidential Print: Africa		FO	Africa	Liberia	Liberia, Ghana (Gold Coast), Monrovia, United Kingdom		chiefs, diplomatic representation, fishing, gold, governor, investment, republic
Liberia: Legal matters: various cases									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432297		FO 458/149						1948	1948							Confidential Print: Africa		FO	Africa	Liberia	Liberia, Banjul (Bathurst), Freetown, Gambia, Ghana (Gold Coast), Monrovia, Port Said, Sierra Leone, United Kingdom		banking, bonds, diplomatic representation, gold, judicial system, navy, republic, Royal Navy, steel
Liberia: Confidential Print. West Africa  (Folder 3)									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432029		FO 458/15						1912	1912							Confidential Print: Africa		FO	Africa	Liberia	Liberia, Angola, Banjul (Bathurst), Belgium, Berlin, Congo, Democratic Republic of (Belgian Congo), Equatorial Guinea (Spanish Guinea), France, Freetown, Germany, Ghana (Gold Coast), Guinea, Guinea-Bissau (Portuguese Guinea), Lagos, London, Luanda, Monrovia, Mozambique, Nigeria, Port Said, Portugal, River Niger, Sierra Leone, Spain, Togo, United Kingdom, United States, Washington, DC		administration, army, banking, boundary, boundary dispute, British Government, business, chiefs, cocoa, communications, concessions, consular representation, customs, debt, diplomatic representation, disease, food, forced labour, gold, governor, governor-general, hospitals, international border, judicial system, kings, labour, military, missionaries, navigation, oil, plantation, protectorate, railway, repatriation, republic, roads, rubber, ship, slavery, slave trade, sleeping sickness, telegraph lines, trade, transport, treaty, tribes, war, West African Frontier Force, women
Liberia: Estates: various cases									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432299		FO 458/150						1948	1948							Confidential Print: Africa		FO	Africa	Liberia	Liberia, Ghana (Gold Coast), Lagos, Monrovia, Namibia, Nigeria, Sierra Leone, United Kingdom		diplomatic representation, gold, governor, kings, republic
Liberia: Political situation (Folder 3)									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432301		FO 458/151						1948	1948							Confidential Print: Africa		FO	Africa	Liberia	Liberia, Dakar, France, London, Monrovia, Port Said, United Kingdom, United States		administration, banking, bonds, British Government, business, chiefs, cocoa, commodities, concessions, conferences, constitution, currency, customs, diplomatic representation, education, elections, execution, exploration, food, judicial system, kings, loans, medicine, mining, missionaries, oil, republic, roads, schools, ship, tariffs, telegraph lines, trade, universities, war
Liberia: Legislative Acts									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432303		FO 458/152						1948	1948							Confidential Print: Africa		FO	Africa	Liberia	Liberia, Egypt, London, Monrovia, Port Said, Spain, United Kingdom, United States, Washington, DC		administration, agriculture, aircraft, army, banking, big game, bonds, boundary, business, chiefs, Christianity, church, commodities, (British) Commonwealth, constitution, customs, diplomatic representation, disease, education, elections, exports, gold, independence, investment, Islam, judicial system, kings, loans, medicine, missionaries, navigation, Protestantism, republic, roads, rubber, schools, ship, tariffs, trade, transport, treaty, tribes, United Nations, universities, war
Liberia: Legislative Acts: notices									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432305		FO 458/153						1948	1948							Confidential Print: Africa		FO	Africa	Liberia	Liberia, Monrovia, Port Said, United States		banking, customs, judicial system, kings, oil, republic, tariffs, war
Liberia: Air services: proposed agreement with the UK and Act setting up Liberian International Airways Limited									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432307		FO 458/154						1948	1948							Confidential Print: Africa		FO	Africa	Liberia, United Kingdom	Liberia, United Kingdom, Congo, Republic of (French Congo), Equatorial Guinea (Spanish Guinea), France, French West Africa, Ghana (Gold Coast), Guinea, Guinea-Bissau (Portuguese Guinea), Ivory Coast, Monrovia, Portugal, Sierra Leone, United States		aircraft, bonds, business, currency, customs, gold, navigation, republic, trade, transport
"Liberia: Miscellaneous correspondence including correspondence about Dr Bannerman's ""Birds of Tropical West Africa"" and complaints against tribal chiefs"									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432309		FO 458/155						1950	1950							Confidential Print: Africa		FO	Africa	Liberia	Liberia, France, Freetown, London, Monrovia, Sierra Leone, United Kingdom, United States		chiefs, tribes, British Government, diplomatic representation, food, governor, immigration, labour, migration, mining, oil, protectorate
Liberia: Debts to the British Government									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432311		FO 458/156						1950	1950							Confidential Print: Africa		FO	Africa	Liberia, United Kingdom	Liberia, United Kingdom, Dakar, Ghana (Gold Coast), London, Monrovia, Nigeria, Port Said		British Government, Christianity, debt, diplomatic representation, mining, women
